"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.069911,-0.025923,0.03,7129.8,0.017855,0.035027,-3.0556e-14
0.069969,-0.02595,0.03,-1.7942e+05,0.017858,0.035063,-3.0556e-14
0.069907,-0.025932,0.03,18255,0.034429,0.028981,-2.8322e-22
0.069972,-0.025958,0.03,-2.0497e+05,0.029949,0.031722,2.5093e-24
0.069842,-0.025904,0.03,15165,0.031716,0.028791,-8.4651e-22
0.069846,-0.025894,0.03,742.25,0.017835,0.034982,-6.334e-28
0.070006,-0.025891,0.03,-1.2634e+05,0.02196,0.032243,-1.3117e-22
0.069998,-0.025893,0.03,-59116,0.017838,0.035074,-3.8542e-28
0.069976,-0.025966,0.03,-67163,0.039882,0.028767,0
0.069903,-0.025943,0.03,33808,0.050282,0.023017,7.0336e-22
0.069771,-0.025872,0.03,769.09,0.031077,0.029061,-6.8559e-22
0.069775,-0.025862,0.03,1073.5,0.017813,0.034933,-3.0556e-14
0.069837,-0.025915,0.03,19520,0.046559,0.022466,1.009e-21
0.069942,-0.025861,0.03,-6292.4,0.017812,0.035049,3.0556e-14
0.069948,-0.025853,0.03,-1184,0.019012,0.033028,-6.2507e-22
0.070016,-0.025889,0.03,-1.0053e+05,0.024874,0.030315,5.5678e-24
0.069981,-0.025975,0.03,-28790,0.049214,0.026237,1.8795e-24
0.069899,-0.025955,0.03,41132,0.066011,0.017438,3.8111e-22
0.069693,-0.025836,0.03,1184.4,0.029643,0.029606,-7.2689e-23
0.069697,-0.025827,0.03,938.55,0.017788,0.03488,0
0.069766,-0.025882,0.03,1038.4,0.045012,0.023073,1.6516e-23
0.069831,-0.025928,0.03,23001,0.062415,0.015994,6.9549e-22
0.069881,-0.025826,0.03,-149.59,0.017788,0.035006,3.0556e-14
0.069886,-0.025817,0.03,354.08,0.018011,0.034995,-4.9387e-22
0.069954,-0.025843,0.03,-887.33,0.020364,0.031284,-4.0923e-22
0.070026,-0.025887,0.03,-77392,0.027396,0.028512,5.9734e-22
0.069987,-0.025985,0.03,-4137.8,0.058149,0.024039,1.3481e-22
0.069896,-0.025969,0.03,44526,0.081272,0.012385,-1.8267e-22
0.069607,-0.025797,0.03,1030.5,0.028774,0.029902,5.132e-23
0.069611,-0.025788,0.03,841.69,0.017761,0.03482,0
0.069688,-0.025847,0.03,1430,0.042258,0.024139,-4.2336e-23
0.06976,-0.025895,0.03,1414.3,0.05991,0.016919,6.0258e-22
0.069825,-0.025943,0.03,24608,0.078666,0.0097084,-6.0849e-22
0.069813,-0.025788,0.03,-137.05,0.017761,0.03496,-3.0556e-14
