"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.059412,-0.04037,0.03,1017.8,-0.00087164,-0.00087133,-1.875e-13
0.059459,-0.040413,0.03,-38849,-0.00087276,-0.00087307,-1.4063e-13
0.059405,-0.040378,0.03,1388.2,0.0047506,-0.0053247,1.7608e-23
0.05946,-0.040422,0.03,-42142,0.0031199,-0.0038902,2.0977e-23
0.059353,-0.04033,0.03,2307.9,0.0038043,-0.0051053,1.5731e-23
0.059359,-0.040323,0.03,-73.758,-0.00087062,-0.0008702,-2.3438e-13
0.059513,-0.040369,0.03,-19394,0.00014187,-0.0026857,1.4696e-23
0.059504,-0.040368,0.03,-6288.9,-0.00087219,-0.00087365,-1.4063e-13
0.059461,-0.040431,0.03,-18308,0.0065089,-0.0065298,1.7504e-24
0.059399,-0.040387,0.03,3475,0.010291,-0.0098032,-2.4761e-23
0.059295,-0.040278,0.03,-76.5,0.003702,-0.00498,3.2743e-23
0.059302,-0.04027,0.03,4.4141,-0.00086948,-0.00086896,-1.875e-13
0.059344,-0.040339,0.03,3232.5,0.0089648,-0.0096501,-7.4125e-24
0.059461,-0.040321,0.03,-1775.4,-0.00087044,-0.00087253,-9.375e-14
0.059469,-0.040314,0.03,-613.37,-0.00083951,-0.0016536,-1.0718e-23
0.059522,-0.04037,0.03,-17123,0.000827,-0.0039701,2.3284e-25
0.059462,-0.040441,0.03,-10976,0.0098537,-0.00898,-1.9947e-23
0.059391,-0.040397,0.03,5003.9,0.01603,-0.014287,-1.8531e-23
0.059232,-0.04022,0.03,31.188,0.0032649,-0.0045945,3.9872e-23
0.059239,-0.040213,0.03,0.375,-0.00086824,-0.00086759,-9.375e-14
0.059287,-0.040287,0.03,-34.289,0.0086229,-0.009327,1.84e-23
0.059335,-0.04035,0.03,4119.2,0.014687,-0.014567,-1.7676e-23
0.059414,-0.040269,0.03,-229.66,-0.00086932,-0.0008715,-1.4063e-13
0.059421,-0.040262,0.03,-154.43,-0.0013495,-0.00035021,-2.5073e-23
0.059477,-0.040308,0.03,-1040.6,-0.00085673,-0.0023043,0
0.059532,-0.040371,0.03,-14299,0.00137,-0.0051432,1.9095e-23
0.059465,-0.040453,0.03,-5554.2,0.013201,-0.011296,-1.1513e-24
0.059384,-0.040409,0.03,6226.7,0.021862,-0.018679,8.1932e-25
0.059162,-0.040157,0.03,27.27,0.0030189,-0.0043789,5.1803e-24
