"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,26.162,-2.7541e-14,3.3031e-12,1.4216e-14
0.0762,-3.2004e-05,0.03,-2329.8,-2.7992e-14,3.3157e-12,1.4216e-14
0.076137,-4.4772e-05,0.03,-171.21,0.0013078,0.00010691,3.3325e-24
0.076207,-3.7501e-05,0.03,-2373.1,0.00079684,-6.8503e-05,1.7602e-25
0.076066,-4.8514e-05,0.03,47.917,0.001292,5.813e-05,1.2251e-25
0.076066,-3.8283e-05,0.03,-2.8928,-2.7523e-14,3.2986e-12,-1.4216e-14
0.076207,3.7501e-05,0.03,-416.91,0.0005378,-0.00024081,-1.0043e-23
0.0762,3.2004e-05,0.03,-254.66,-2.8821e-14,3.3168e-12,-1.4216e-14
0.076214,-4.3381e-05,0.03,-1602.6,0.0015587,-0.00013185,2.5996e-25
0.076138,-5.5822e-05,0.03,-186.64,0.0026899,0.00020473,2.4912e-25
0.075988,-5.209e-05,0.03,-4.7446,0.0012926,6.3506e-05,-4.9572e-24
0.075988,-4.1904e-05,0.03,0.51162,-5.5949e-14,3.2939e-12,-4.2649e-14
0.076067,-6.0565e-05,0.03,68.164,0.0027533,0.00013066,-3.3773e-24
0.076136,3.4993e-05,0.03,-81.703,-2.923e-14,3.3051e-12,0
0.076137,4.4772e-05,0.03,75.076,0.00065971,-9.9785e-05,-1.0233e-23
0.076214,4.3381e-05,0.03,-526.82,0.0010229,-0.00044933,-1.0516e-23
0.076222,-4.9421e-05,0.03,-1363.5,0.0023553,-0.00017237,-2.0871e-23
0.07614,-6.8323e-05,0.03,-197.45,0.0041934,0.00031769,-2.4038e-23
0.075903,-5.5998e-05,0.03,1.2163,0.0012288,5.9327e-05,-1.8844e-24
0.075902,-4.5887e-05,0.03,0.24969,-5.5974e-14,3.2894e-12,-4.2649e-14
0.075989,-6.4108e-05,0.03,-7.4272,0.0027378,0.00013891,-3.0396e-24
0.076067,-7.4666e-05,0.03,90.677,0.0044379,0.00021868,-3.6e-24
0.076066,3.8283e-05,0.03,15.11,-2.9218e-14,3.3013e-12,1.4216e-14
0.076066,4.8514e-05,0.03,16.061,0.00051966,-2.4524e-05,-3.0885e-24
0.076138,5.5822e-05,0.03,153.07,0.0013426,-0.00020389,-1.0423e-23
0.076222,4.9421e-05,0.03,-499.79,0.0015181,-0.00066314,8.974e-24
0.076232,-5.58e-05,0.03,-1127.7,0.0031917,-0.00019708,-1.7572e-24
0.076144,-8.2011e-05,0.03,-186.11,0.0058056,0.00044602,-1.6813e-24
0.075809,-6.0307e-05,0.03,0.91362,0.0011985,5.7268e-05,1.3648e-24
0.075808,-5.0268e-05,0.03,0.15788,-5.5965e-14,3.2837e-12,-1.4216e-14
0.075903,-6.7862e-05,0.03,2.8189,0.0026074,0.00013009,8.2618e-26
