"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.063417,-0.035922,0.03,4431.9,-0.024705,-0.030515,-5.6035e-14
0.063469,-0.035959,0.03,-1.9924e+05,-0.024717,-0.03055,-1.1207e-13
0.063412,-0.03593,0.03,10521,-0.010622,-0.039345,1.0025e-23
0.063471,-0.035968,0.03,-2.1177e+05,-0.014436,-0.036286,0
0.063354,-0.035888,0.03,11609,-0.013025,-0.038961,2.4741e-23
0.06336,-0.03588,0.03,-1217.9,-0.024677,-0.030476,-1.1207e-13
0.063518,-0.03591,0.03,-1.1601e+05,-0.021421,-0.034546,-1.2914e-22
0.063509,-0.03591,0.03,-50188,-0.0247,-0.030564,-1.1207e-13
0.063473,-0.035977,0.03,-80920,-0.0060143,-0.041196,-2.9326e-22
0.063406,-0.035939,0.03,22740,0.0028397,-0.048,9.7774e-24
0.063292,-0.035842,0.03,-1092.8,-0.013436,-0.038545,1.4716e-23
0.063298,-0.035834,0.03,-798.69,-0.024645,-0.030433,-5.6035e-14
0.063347,-0.035898,0.03,15756,-0.00048962,-0.047791,1.3061e-22
0.063461,-0.035867,0.03,-7801.1,-0.024668,-0.030546,-1.1207e-13
0.063468,-0.03586,0.03,-1992.2,-0.023923,-0.03281,-2.1955e-22
0.063527,-0.03591,0.03,-94135,-0.01914,-0.037326,-2.9952e-22
0.063475,-0.035987,0.03,-43141,0.0019756,-0.045588,-3.8655e-23
0.0634,-0.03595,0.03,29169,0.016292,-0.056323,-8.7685e-24
0.063223,-0.035791,0.03,-557.88,-0.014544,-0.037696,-6.2212e-23
0.063229,-0.035783,0.03,-766.75,-0.02461,-0.030385,-1.5631e-27
0.063284,-0.035852,0.03,-660.19,-0.0016136,-0.046918,5.8397e-23
0.063339,-0.035909,0.03,19058,0.012987,-0.056999,-1.0064e-22
0.063409,-0.03582,0.03,-597.37,-0.024636,-0.030509,-1.1207e-13
0.063415,-0.035813,0.03,-111.77,-0.025031,-0.030113,-2.7166e-23
0.063476,-0.035852,0.03,-2730.2,-0.023204,-0.034769,8.2628e-24
0.063537,-0.03591,0.03,-73097,-0.017274,-0.039853,1.5319e-22
0.063479,-0.035998,0.03,-17921,0.0097003,-0.049601,3.0925e-22
0.063394,-0.035963,0.03,32738,0.029452,-0.064116,1.624e-22
0.063147,-0.035735,0.03,-577.28,-0.015181,-0.037174,-7.224e-23
0.063153,-0.035727,0.03,-752.06,-0.024572,-0.030333,-5.6035e-14
0.063216,-0.035801,0.03,-152.62,-0.0038001,-0.045352,1.4847e-24
0.063276,-0.035863,0.03,-185.5,0.011094,-0.055668,-9.9212e-23
0.06333,-0.035923,0.03,20720,0.026908,-0.066164,5.0244e-23
0.063351,-0.035769,0.03,-7.909,-0.0246,-0.030469,-2.6207e-28
0.063357,-0.035761,0.03,-6.6255,-0.024471,-0.030608,5.5352e-23
0.063423,-0.035804,0.03,-3.3962,-0.0251,-0.030171,1.4788e-22
0.063486,-0.035844,0.03,-4400.6,-0.022739,-0.036816,1.9564e-22
0.063549,-0.035911,0.03,-51955,-0.015631,-0.042217,1.0347e-22
0.063483,-0.03601,0.03,-6182.3,0.017056,-0.05331,-3.7571e-23
0.063388,-0.035977,0.03,33707,0.041997,-0.071296,1.1029e-23
0.063063,-0.035674,0.03,-645.84,-0.015793,-0.036649,-1.7367e-23
0.063069,-0.035666,0.03,-713.28,-0.024529,-0.030275,-1.1207e-13
0.06314,-0.035745,0.03,-220.59,-0.0051814,-0.044354,-5.9552e-23
0.063207,-0.035812,0.03,433.42,0.0079003,-0.0535,6.7943e-23
0.063266,-0.035876,0.03,535.52,0.02443,-0.064562,-1.4927e-24
0.06332,-0.035938,0.03,20620,0.040778,-0.074919,9.847e-23
0.063287,-0.035712,0.03,-19.139,-0.024561,-0.030425,-5.6035e-14
0.063293,-0.035704,0.03,-43.529,-0.024887,-0.030162,-1.1837e-22
0.063365,-0.035752,0.03,-26.21,-0.02439,-0.030737,3.2443e-25
0.063433,-0.035793,0.03,-138.3,-0.024932,-0.030623,8.4605e-23
0.063497,-0.035835,0.03,-5590.9,-0.022569,-0.038886,-1.1318e-22
