"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.064448,-0.03461,0.03,8601,0.023832,0.031258,1.2579e-13
0.064501,-0.034646,0.03,-2.0675e+05,0.023842,0.031293,7.5477e-14
0.064443,-0.034618,0.03,25583,0.04071,0.02147,3.432e-22
0.064502,-0.034655,0.03,-2.3946e+05,0.036714,0.025456,4.5377e-22
0.064384,-0.034578,0.03,19021,0.037507,0.021864,6.357e-22
0.06439,-0.03457,0.03,794.56,0.023805,0.031218,2.5159e-14
0.064548,-0.034595,0.03,-1.6776e+05,0.02812,0.027468,-5.6287e-23
0.064539,-0.034595,0.03,-89972,0.023824,0.031307,2.5159e-14
0.064505,-0.034664,0.03,-68650,0.04711,0.020486,3.3217e-23
0.064437,-0.034628,0.03,47001,0.056659,0.012009,-3.4282e-24
0.06432,-0.034534,0.03,862.94,0.036835,0.022308,2.9621e-22
0.064326,-0.034526,0.03,1181.5,0.023774,0.031173,-2.5159e-14
0.064377,-0.034588,0.03,24313,0.052128,0.012262,3.8321e-22
0.06449,-0.034554,0.03,-6893.1,0.023794,0.031287,5.0318e-14
0.064497,-0.034547,0.03,-1519.6,0.024928,0.028629,-4.9639e-22
0.064557,-0.034595,0.03,-1.2847e+05,0.031179,0.024868,-3.9356e-22
0.064508,-0.034674,0.03,-23399,0.056812,0.01613,3.0864e-22
0.064431,-0.034639,0.03,55580,0.072398,0.0031064,-3.4282e-24
0.06425,-0.034485,0.03,1318.3,0.035347,0.023214,-1.5468e-22
0.064255,-0.034477,0.03,1024.7,0.02374,0.031125,5.0318e-14
0.064313,-0.034544,0.03,1238,0.050493,0.013267,3.8321e-22
0.064369,-0.0346,0.03,28302,0.067683,0.0024138,3.8469e-23
0.064436,-0.034509,0.03,-43.525,0.023762,0.031249,2.5159e-14
0.064443,-0.034501,0.03,576.37,0.024202,0.031023,2.2882e-22
0.064505,-0.034539,0.03,-1440.8,0.026266,0.026284,-9.208e-22
0.064568,-0.034595,0.03,-96068,0.033783,0.022484,-4.5343e-23
0.064512,-0.034685,0.03,4338.4,0.066053,0.012244,7.8953e-23
0.064425,-0.034652,0.03,58568,0.087582,-0.0050176,3.7205e-22
0.064172,-0.034432,0.03,1139.1,0.034437,0.023732,-6.8905e-22
0.064178,-0.034423,0.03,910.59,0.023704,0.031071,7.5477e-14
0.064243,-0.034495,0.03,1599.5,0.047648,0.015015,-6.0054e-25
0.064305,-0.034555,0.03,1719.8,0.065023,0.0039631,1.7436e-23
0.06436,-0.034614,0.03,29824,0.083537,-0.0071802,-3.0592e-22
0.064377,-0.034459,0.03,-182.47,0.023728,0.031208,5.0318e-14
0.064383,-0.034451,0.03,-226.01,0.025197,0.029995,1.2073e-22
0.064451,-0.034492,0.03,2009,0.02529,0.030212,-4.9127e-22
0.064514,-0.03453,0.03,-1595.6,0.027611,0.023784,-3.7288e-22
0.064579,-0.034596,0.03,-65837,0.03619,0.020235,5.9242e-25
0.064517,-0.034697,0.03,15322,0.074721,0.0087232,-6.449e-22
0.06442,-0.034666,0.03,57443,0.10183,-0.012302,4.3779e-23
