"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.065491,-0.033197,0.03,3947.2,-0.022862,-0.031983,-5.9939e-14
0.065545,-0.033232,0.03,-1.8054e+05,-0.022871,-0.032018,0
0.065486,-0.033206,0.03,8759.9,-0.0090132,-0.03957,-8.8041e-24
0.065547,-0.03324,0.03,-1.9211e+05,-0.012877,-0.036913,-6.6921e-23
0.065426,-0.033168,0.03,10316,-0.011262,-0.039353,1.0364e-22
0.065432,-0.033159,0.03,-1154.1,-0.022835,-0.031942,7.0662e-28
0.06559,-0.033179,0.03,-1.017e+05,-0.019633,-0.035603,6.1653e-23
0.065582,-0.03318,0.03,-41490,-0.022853,-0.032031,5.9939e-14
0.065549,-0.03325,0.03,-75067,-0.004647,-0.041138,-6.3967e-23
0.065481,-0.033216,0.03,19423,0.0042757,-0.047049,3.4004e-24
0.065361,-0.033126,0.03,-1045.1,-0.011662,-0.038986,6.6306e-24
0.065366,-0.033117,0.03,-769.75,-0.022806,-0.031897,-1.1988e-13
0.065419,-0.033178,0.03,14079,0.0011914,-0.047061,1.7242e-23
0.065531,-0.033141,0.03,-7299.5,-0.022822,-0.032011,5.9939e-14
0.065538,-0.033133,0.03,-2024.3,-0.022127,-0.033999,1.322e-22
0.0656,-0.033179,0.03,-83528,-0.017405,-0.038102,6.0746e-24
0.065553,-0.033259,0.03,-40966,0.0031739,-0.044903,5.1394e-23
0.065475,-0.033227,0.03,25285,0.017576,-0.05424,1.1641e-22
0.065289,-0.033079,0.03,-549.97,-0.012749,-0.038249,-1.0633e-22
0.065294,-0.033071,0.03,-737.66,-0.022774,-0.031847,-1.1988e-13
0.065354,-0.033136,0.03,-659.83,0.00010267,-0.046307,-4.9587e-23
0.065412,-0.03319,0.03,17131,0.014596,-0.055102,5.9982e-23
0.065476,-0.033097,0.03,-677.95,-0.022792,-0.031973,0
0.065482,-0.033089,0.03,-243.75,-0.023377,-0.031477,1.2954e-22
0.065545,-0.033125,0.03,-2864.6,-0.021481,-0.03571,5.8585e-24
