"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.059607,-0.040174,0.03,179.01,-0.0078989,-0.0079733,0
0.059654,-0.040217,0.03,-16125,-0.0079072,-0.0079873,4.9769e-14
0.0596,-0.040182,0.03,-1484.7,-0.0044288,-0.010904,2.0704e-26
0.059655,-0.040226,0.03,-18276,-0.0060973,-0.0099444,-2.5013e-25
0.059547,-0.040135,0.03,402.92,-0.0045915,-0.010936,-6.0208e-24
0.059554,-0.040127,0.03,-111.88,-0.0078896,-0.007963,0
0.059708,-0.040172,0.03,-3957.4,-0.0078376,-0.0089006,-3.7942e-24
0.059699,-0.040172,0.03,17.029,-0.0079021,-0.0079923,-4.9769e-14
0.059656,-0.040235,0.03,-11921,-0.004399,-0.011797,-2.2406e-25
0.059594,-0.040191,0.03,-1569.2,-0.00084696,-0.013978,-1.4923e-25
0.05949,-0.040083,0.03,-121.94,-0.0046525,-0.010841,-6.2565e-24
0.059497,-0.040075,0.03,-72.578,-0.0078793,-0.0079516,-4.9769e-14
0.059539,-0.040144,0.03,568.82,-0.0008964,-0.014214,-1.0961e-25
0.059656,-0.040125,0.03,-957.51,-0.0078882,-0.0079838,-4.9769e-14
0.059663,-0.040118,0.03,-165.51,-0.008004,-0.0081508,1.4452e-23
0.059717,-0.040173,0.03,-4812.9,-0.0078235,-0.0096491,-2.9186e-25
0.059658,-0.040245,0.03,-9713.6,-0.002603,-0.013639,2.0866e-23
0.059586,-0.040201,0.03,-1565.4,0.0030013,-0.017246,7.0016e-24
0.059426,-0.040025,0.03,-53.934,-0.0048448,-0.010654,1.3971e-25
0.059433,-0.040018,0.03,-73.707,-0.007868,-0.0079391,0
0.059482,-0.040091,0.03,-133.12,-0.0010577,-0.014017,-5.6183e-24
0.05953,-0.040154,0.03,739.94,0.0033022,-0.017906,1.3452e-23
0.059608,-0.040073,0.03,-62.934,-0.007878,-0.0079744,0
0.059616,-0.040066,0.03,-49.293,-0.0082254,-0.0076046,1.1203e-23
0.059672,-0.040111,0.03,-335.73,-0.0081095,-0.0083418,1.0207e-23
0.059727,-0.040175,0.03,-4978.4,-0.007807,-0.010402,2.0579e-23
0.05966,-0.040257,0.03,-7670.6,-0.00070736,-0.015496,2.7606e-24
0.059579,-0.040213,0.03,-1370.5,0.0070768,-0.020664,-1.6069e-25
0.059356,-0.039962,0.03,-60.723,-0.0049424,-0.010546,1.233e-26
0.059363,-0.039955,0.03,-73.504,-0.0078556,-0.0079253,9.9537e-14
0.059418,-0.040034,0.03,-14.863,-0.0014592,-0.013658,-1.3948e-23
0.059472,-0.040102,0.03,-148.54,0.0030567,-0.017613,1.0689e-24
0.059519,-0.040167,0.03,880.98,0.0079671,-0.021959,5.8249e-25
0.059556,-0.040015,0.03,-8.3647,-0.0078668,-0.007964,0
0.059563,-0.040009,0.03,-9.1655,-0.0081759,-0.0076433,1.1603e-24
0.059625,-0.040058,0.03,-99.883,-0.0085216,-0.007333,2.5937e-23
0.059682,-0.040104,0.03,-442.31,-0.0082532,-0.008624,-1.6737e-23
0.059739,-0.040177,0.03,-4534.5,-0.0077774,-0.011184,2.5554e-24
0.059664,-0.040269,0.03,-6592.3,0.001267,-0.017368,-3.6499e-23
0.059572,-0.040227,0.03,-1086.7,0.011329,-0.024194,3.1946e-24
0.059279,-0.039892,0.03,-66.156,-0.0050404,-0.010433,-1.1489e-24
0.059286,-0.039885,0.03,-72.27,-0.0078419,-0.0079101,0
