"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.075573,-0.0080008,0.03,1002.1,-0.0055086,-0.038921,0
0.075636,-0.0080067,0.03,-56006,-0.0055012,-0.038957,-1.3703e-13
0.075572,-0.0080106,0.03,1240.8,0.0035162,-0.039203,-4.1324e-25
0.075642,-0.0080131,0.03,-62565,0.00059978,-0.03906,3.2457e-23
0.075501,-0.0080044,0.03,2813.4,0.0025505,-0.039607,3.7401e-24
0.075502,-0.0079942,0.03,-630.43,-0.0055041,-0.038873,6.8516e-14
0.075653,-0.0079388,0.03,-26133,-0.0034443,-0.039966,2.9232e-23
0.075645,-0.0079433,0.03,-6149.7,-0.0054784,-0.03896,-6.8516e-14
0.075649,-0.0080199,0.03,-28232,0.005863,-0.039236,-4.4547e-24
0.075572,-0.0080217,0.03,4012.5,0.012464,-0.039572,-1.4538e-24
0.075424,-0.0079971,0.03,-604.57,0.0023223,-0.039506,7.7096e-24
0.075425,-0.0079869,0.03,-487.48,-0.0054991,-0.038819,-6.8516e-14
0.0755,-0.0080164,0.03,4136.9,0.011294,-0.040292,8.7349e-24
0.075582,-0.0079315,0.03,-2542.6,-0.0054608,-0.038928,-1.3703e-13
0.075585,-0.0079219,0.03,-906.05,-0.005225,-0.039565,1.7755e-23
0.075661,-0.007934,0.03,-23910,-0.0020408,-0.040719,-2.2727e-23
0.075656,-0.0080271,0.03,-17550,0.010948,-0.03927,-2.6054e-23
0.075572,-0.0080344,0.03,6092.6,0.021592,-0.039816,-1.6157e-24
0.075339,-0.007989,0.03,-404.56,0.0016338,-0.039397,5.0654e-24
0.07534,-0.0079789,0.03,-461.45,-0.0054936,-0.03876,-1.3703e-13
0.075423,-0.008009,0.03,-490.88,0.010678,-0.040171,1.1529e-23
0.075499,-0.0080305,0.03,5365.4,0.020846,-0.040933,-7.8553e-24
0.075513,-0.0079184,0.03,-387.13,-0.0054518,-0.03888,-6.8516e-14
0.075515,-0.0079083,0.03,-264.17,-0.006457,-0.038673,1.8411e-23
0.075588,-0.0079111,0.03,-1391.6,-0.0050358,-0.040122,-4.4242e-23
0.07567,-0.0079292,0.03,-20531,-0.00080804,-0.041473,-2.8546e-23
0.075665,-0.0080347,0.03,-9652.6,0.015936,-0.039184,-2.5653e-23
0.075574,-0.0080484,0.03,7746.7,0.030718,-0.039917,3.157e-24
0.075245,-0.0079801,0.03,-394.13,0.0012418,-0.039305,-2.1523e-24
0.075246,-0.0079701,0.03,-447.49,-0.0054875,-0.038695,0
0.075337,-0.0080008,0.03,-264.75,0.0093208,-0.040025,1.0944e-23
0.075421,-0.0080231,0.03,-366.78,0.0198,-0.040799,-6.1105e-24
0.075498,-0.0080467,0.03,6224,0.030919,-0.041472,-2.5935e-25
0.075437,-0.0079039,0.03,-45.688,-0.0054418,-0.038827,0
0.075439,-0.0078939,0.03,-39.979,-0.0060575,-0.038717,2.8738e-23
0.075517,-0.0078964,0.03,-450.49,-0.0072397,-0.038574,-1.6589e-24
0.075591,-0.0078991,0.03,-2124.5,-0.0049033,-0.040821,-2.3124e-23
0.07568,-0.0079242,0.03,-15945,0.00034969,-0.042233,-9.6361e-24
0.075675,-0.008043,0.03,-5662.2,0.020787,-0.039036,-3.0311e-23
0.075576,-0.0080636,0.03,8821.2,0.039658,-0.039912,2.264e-24
0.075141,-0.0079704,0.03,-405.88,0.00084869,-0.039201,-7.2544e-24
0.075143,-0.0079604,0.03,-427.21,-0.0054808,-0.038624,6.8516e-14
0.075244,-0.0079918,0.03,-265.74,0.0084815,-0.03992,1.37e-25
0.075336,-0.0080146,0.03,-68.738,0.017804,-0.040643,-7.4341e-24
0.075419,-0.0080394,0.03,-144.96,0.029561,-0.041354,7.6089e-25
0.075497,-0.0080651,0.03,6608.4,0.041206,-0.041864,-4.0173e-24
0.075353,-0.0078881,0.03,-54.087,-0.0054309,-0.038769,-6.8516e-14
0.075354,-0.0078781,0.03,-59.72,-0.0062738,-0.038614,1.4692e-23
0.075441,-0.0078821,0.03,-44.996,-0.0067355,-0.038602,1.5841e-23
0.07552,-0.0078826,0.03,-685.11,-0.0078654,-0.038583,-1.8493e-23
0.075596,-0.007886,0.03,-2739.3,-0.0048583,-0.041655,3.9136e-23
0.075693,-0.0079192,0.03,-12360,0.0013958,-0.042919,-3.0873e-23
0.075686,-0.0080511,0.03,-3387.7,0.025412,-0.038856,2.6444e-23
0.075579,-0.00808,0.03,9250.7,0.048265,-0.039815,1.1345e-23
0.075028,-0.0079596,0.03,-393.08,0.00052874,-0.039096,-5.681e-24
0.075029,-0.0079497,0.03,-409.41,-0.0054734,-0.038546,-6.8516e-14
0.07514,-0.0079819,0.03,-335.06,0.0076548,-0.039789,-6.0434e-24
0.075242,-0.0080053,0.03,-107.36,0.01646,-0.040542,-1.4582e-23
0.075334,-0.0080306,0.03,198.96,0.027011,-0.041225,-1.1766e-23
0.075417,-0.0080583,0.03,210.96,0.03978,-0.04181,-7.63e-24
0.075497,-0.0080859,0.03,6650.6,0.051439,-0.042084,1.0777e-23
0.07526,-0.0078706,0.03,-58.089,-0.0054188,-0.038705,2.528e-28
0.075262,-0.0078607,0.03,-55.761,-0.0062192,-0.038554,1.1524e-23
0.075356,-0.0078664,0.03,-62.148,-0.0071573,-0.038463,1.4291e-25
0.075443,-0.0078682,0.03,-79.842,-0.0074924,-0.038504,-1.2833e-23
0.075523,-0.0078667,0.03,-986.5,-0.0084001,-0.03872,1.3869e-24
0.075603,-0.007872,0.03,-3087.8,-0.00496,-0.042535,-1.2785e-25
0.075705,-0.0079145,0.03,-10211,0.0022875,-0.04349,2.5802e-23
0.075698,-0.008059,0.03,-1642.1,0.029807,-0.038639,-9.499e-24
0.075585,-0.0080975,0.03,9238.2,0.056448,-0.039616,-4.0882e-23
0.074902,-0.0079478,0.03,-381.91,0.00023372,-0.038984,-1.5188e-24
0.074903,-0.007938,0.03,-391.61,-0.0054653,-0.038459,-1.3703e-13
0.075027,-0.007971,0.03,-336.34,0.0069714,-0.039662,-6.1949e-24
0.075139,-0.0079952,0.03,-252.24,0.015154,-0.040393,-6.5497e-24
0.07524,-0.008021,0.03,80.135,0.025134,-0.041148,-8.2306e-24
0.075332,-0.0080492,0.03,505.04,0.036818,-0.04175,-7.2426e-25
0.075415,-0.0080799,0.03,672.52,0.050236,-0.042151,-4.0233e-24
0.075498,-0.0081088,0.03,6515.5,0.061399,-0.042133,-1.3062e-24
0.075158,-0.0078513,0.03,-56.256,-0.0054055,-0.038635,2.528e-28
0.07516,-0.0078415,0.03,-53.923,-0.0062008,-0.038483,2.8441e-23
0.075264,-0.0078492,0.03,-58.414,-0.0070782,-0.038391,2.4866e-23
0.075359,-0.0078527,0.03,-78.488,-0.0081052,-0.038317,-1.3148e-23
0.075446,-0.007852,0.03,-153.5,-0.0083169,-0.038453,-1.3572e-23
0.075528,-0.0078487,0.03,-1306,-0.0089197,-0.038993,-1.5032e-24
0.075611,-0.0078572,0.03,-3239.1,-0.0052278,-0.043396,-7.2531e-25
0.075719,-0.0079101,0.03,-8327.6,0.003074,-0.043962,2.3403e-23
0.07571,-0.0080668,0.03,-314.57,0.034021,-0.038379,-5.6729e-24
0.075591,-0.008116,0.03,8894.3,0.064177,-0.039316,-1.3495e-23
0.074765,-0.0079348,0.03,-368.24,-3.1484e-05,-0.038866,8.5508e-24
0.074766,-0.007925,0.03,-375.47,-0.0054563,-0.038364,-1.3703e-13
0.074901,-0.007959,0.03,-340.38,0.0063416,-0.039526,-3.9334e-24
0.075025,-0.0079841,0.03,-275.74,0.014057,-0.040248,4.7869e-24
0.075137,-0.0080105,0.03,-141.46,0.02332,-0.040995,-8.4339e-25
0.075238,-0.0080391,0.03,270.93,0.034425,-0.041716,8.109e-24
0.075329,-0.0080707,0.03,795.23,0.047053,-0.042197,2.561e-24
0.075413,-0.0081044,0.03,1148.8,0.060688,-0.042368,1.0864e-23
0.0755,-0.0081338,0.03,6235.3,0.070926,-0.042029,-7.8621e-24
