"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.075898,-0.0052119,0.03,-209.15,0.0035818,0.03902,1.085e-14
0.075962,-0.0052147,0.03,-35703,0.0035703,0.039056,2.17e-14
0.075898,-0.0052217,0.03,-464.71,0.0042328,0.039377,-1.0824e-23
0.075968,-0.0052208,0.03,-24452,0.005224,0.039341,-2.7939e-24
0.075827,-0.005219,0.03,56.55,0.0035476,0.038944,-3.6306e-24
0.075827,-0.0052088,0.03,2.4325,0.0035797,0.038972,3.255e-14
0.075974,-0.0051461,0.03,-23496,0.0082274,0.038016,1.3098e-23
0.075967,-0.005151,0.03,-54772,0.0035473,0.039058,3.255e-14
0.075975,-0.0052273,0.03,-13799,0.0064558,0.03956,-2.0727e-23
0.075898,-0.0052328,0.03,-158.26,0.0049101,0.039657,-1.4315e-24
0.075749,-0.0052155,0.03,9.6398,0.0039572,0.038898,-1.2952e-23
0.07575,-0.0052053,0.03,22.535,0.0035773,0.038918,2.17e-14
0.075826,-0.0052311,0.03,201.01,0.0037819,0.038919,1.0113e-23
0.075904,-0.0051422,0.03,-1104.9,0.0035338,0.039024,1.085e-14
0.075906,-0.0051325,0.03,1934.4,0.010752,0.037625,-8.8772e-24
0.075982,-0.0051409,0.03,-18401,0.012381,0.037161,-6.8565e-23
0.075982,-0.0052341,0.03,-11300,0.0076239,0.0398,6.674e-24
0.075899,-0.0052455,0.03,-153.64,0.0056675,0.040001,1.628e-23
0.075663,-0.0052117,0.03,19.36,0.0038377,0.038848,-1.212e-23
0.075664,-0.0052015,0.03,18.934,0.0035747,0.038859,1.085e-14
0.075748,-0.0052275,0.03,11.26,0.0043967,0.038866,2.0787e-23
0.075826,-0.0052452,0.03,357.73,0.0042821,0.038894,5.9779e-24
0.075834,-0.0051325,0.03,647.19,0.0035271,0.038976,-2.6237e-27
0.075835,-0.0051224,0.03,600.46,0.010175,0.038041,-1.3787e-23
0.075908,-0.0051217,0.03,3329.7,0.018001,0.036274,-4.7988e-23
0.075991,-0.0051356,0.03,-11776,0.016436,0.036224,-7.7999e-24
0.075991,-0.0052413,0.03,-9060.9,0.0087881,0.040045,1.7565e-23
0.075901,-0.0052594,0.03,-113.24,0.0064881,0.040406,2.5852e-24
0.075569,-0.0052074,0.03,20.661,0.0038774,0.038781,-1.3541e-23
0.07557,-0.0051974,0.03,20.404,0.0035718,0.038795,0
0.075663,-0.0052235,0.03,17.565,0.0041788,0.038835,2.4488e-24
0.075747,-0.0052416,0.03,14.326,0.0049369,0.038831,8.7976e-24
0.075825,-0.0052614,0.03,514.61,0.0050197,0.038887,1.1235e-23
0.075757,-0.0051219,0.03,-501.07,0.0035198,0.038923,4.3116e-27
0.075758,-0.0051118,0.03,-419.71,0.0099603,0.037997,2.0271e-23
0.075837,-0.0051104,0.03,1728.4,0.017406,0.036937,2.0042e-23
0.075911,-0.0051094,0.03,4769.2,0.025452,0.03478,-4.4791e-25
0.076001,-0.0051302,0.03,-6554.5,0.02044,0.035211,7.7465e-23
0.076002,-0.005249,0.03,-7714.6,0.0099094,0.040247,8.7556e-23
0.075904,-0.0052745,0.03,-53.73,0.0073225,0.040822,5.4763e-23
0.075466,-0.0052027,0.03,20.301,0.0038507,0.038711,-1.0374e-23
0.075466,-0.0051928,0.03,19.576,0.0035686,0.038723,-2.17e-14
0.075569,-0.0052191,0.03,22.92,0.0042466,0.038763,-8.7263e-24
0.075662,-0.0052373,0.03,17.115,0.0046315,0.038821,9.854e-24
0.075746,-0.005258,0.03,22.54,0.0056083,0.038801,-1.0666e-23
0.075825,-0.0052799,0.03,644.68,0.0059566,0.038914,-1.1195e-23
0.075672,-0.0051102,0.03,-395.37,0.0035117,0.038865,1.085e-14
0.075674,-0.0051001,0.03,-331.58,0.0094222,0.038024,2.0652e-23
0.07576,-0.0050998,0.03,-373.68,0.016884,0.036947,-1.3616e-23
0.075839,-0.0050964,0.03,2590.1,0.025344,0.035644,3.5077e-24
0.075916,-0.005096,0.03,5955.2,0.032966,0.03316,6.2478e-23
0.076013,-0.0051245,0.03,-3741.6,0.02437,0.034167,1.4492e-22
0.076013,-0.0052565,0.03,-6560.5,0.010945,0.040392,6.3483e-24
0.075908,-0.0052907,0.03,-4.2856,0.0081466,0.041219,-3.7623e-23
0.075351,-0.0051976,0.03,20.241,0.0038493,0.038632,-1.245e-23
0.075352,-0.0051877,0.03,19.688,0.0035651,0.038645,-2.17e-14
0.075465,-0.0052143,0.03,21.267,0.0041959,0.038697,-1.5367e-23
0.075568,-0.0052327,0.03,25.965,0.0047089,0.038742,1.8539e-23
0.075661,-0.0052535,0.03,19.495,0.0052246,0.038804,-1.7225e-24
0.075745,-0.005277,0.03,38.222,0.0064452,0.03879,-1.7138e-23
0.075826,-0.0053006,0.03,744.27,0.00706,0.038984,-5.4781e-23
0.075579,-0.0050972,0.03,-380.95,0.0035028,0.038801,2.17e-14
0.07558,-0.0050873,0.03,-341.7,0.0091104,0.038009,-1.6315e-25
0.075675,-0.0050883,0.03,-235.06,0.01583,0.037067,-3.2425e-23
0.075762,-0.0050858,0.03,-269.46,0.024497,0.035716,7.4775e-26
0.075842,-0.0050804,0.03,3395.8,0.033783,0.034164,-1.6039e-23
