"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.070187,-0.025375,0.03,2677.1,-0.017475,-0.035218,2.0847e-13
0.070245,-0.0254,0.03,-1.3011e+05,-0.017479,-0.035254,1.3898e-13
0.070183,-0.025384,0.03,4622.8,-0.0048996,-0.039734,-2.6785e-23
0.070249,-0.025408,0.03,-1.3966e+05,-0.0086607,-0.038131,-1.2433e-22
0.070118,-0.025356,0.03,7018.2,-0.0066732,-0.039861,1.1469e-24
0.070122,-0.025346,0.03,-965.69,-0.017455,-0.035173,1.3898e-13
0.070282,-0.025341,0.03,-66586,-0.014593,-0.037805,-1.1874e-22
0.070274,-0.025343,0.03,-22042,-0.017458,-0.035264,-1.6947e-28
0.070253,-0.025417,0.03,-58324,-0.0012828,-0.040684,-1.1184e-22
0.070179,-0.025394,0.03,11489,0.0073074,-0.044274,-3.0015e-23
0.070047,-0.025324,0.03,-898.3,-0.0070172,-0.039614,-2.4763e-23
0.070051,-0.025315,0.03,-677.27,-0.017434,-0.035124,6.9491e-14
0.070113,-0.025367,0.03,9764,0.0049581,-0.044721,1.3429e-23
0.070218,-0.025312,0.03,-5791.8,-0.017432,-0.035239,1.3898e-13
0.070223,-0.025304,0.03,-1883,-0.016967,-0.036574,-7.641e-23
0.070291,-0.025339,0.03,-57030,-0.012633,-0.039606,-1.0847e-22
0.070257,-0.025426,0.03,-33864,0.0057688,-0.042918,1.0317e-22
0.070176,-0.025406,0.03,15783,0.0196,-0.048626,1.9159e-23
0.069968,-0.02529,0.03,-513.3,-0.0079914,-0.039148,-2.5357e-23
0.069972,-0.025281,0.03,-646.05,-0.01741,-0.03507,6.9491e-14
0.070042,-0.025335,0.03,-635.16,0.0040216,-0.044251,6.9455e-23
0.070107,-0.02538,0.03,12099,0.017537,-0.049788,-2.9926e-23
0.070156,-0.025278,0.03,-739.81,-0.017408,-0.035197,1.3898e-13
0.070161,-0.025269,0.03,-439.33,-0.018427,-0.034611,-6.5227e-24
0.070229,-0.025294,0.03,-2837.2,-0.016574,-0.03772,5.061e-23
0.070301,-0.025337,0.03,-46319,-0.010997,-0.041293,4.0778e-24
0.070263,-0.025436,0.03,-16765,0.012628,-0.044912,-8.5404e-23
0.070172,-0.02542,0.03,18675,0.031726,-0.052683,-1.1401e-24
0.069882,-0.025252,0.03,-515.79,-0.0085475,-0.03885,-3.4746e-23
0.069886,-0.025243,0.03,-630.58,-0.017384,-0.03501,6.9491e-14
0.069963,-0.025301,0.03,-233.88,0.0021001,-0.043417,5.4686e-23
0.070036,-0.025348,0.03,-342.69,0.015957,-0.049097,1.8921e-25
0.070101,-0.025395,0.03,13471,0.030632,-0.054831,-2.1121e-23
0.070088,-0.02524,0.03,-46.098,-0.017382,-0.03515,6.9491e-14
0.070093,-0.025231,0.03,-47.226,-0.017967,-0.034846,9.6339e-23
0.070167,-0.025258,0.03,-787.57,-0.019163,-0.034312,1.1099e-23
0.070236,-0.025284,0.03,-4446.3,-0.016374,-0.039014,-2.1219e-23
0.070313,-0.025336,0.03,-34291,-0.0095345,-0.042911,-1.1339e-22
0.070271,-0.025447,0.03,-8412.1,0.019221,-0.046737,-1.8076e-23
0.07017,-0.025435,0.03,20071,0.043413,-0.056425,8.9343e-24
0.069787,-0.02521,0.03,-554.92,-0.0090915,-0.038542,-3.7743e-23
0.069791,-0.025201,0.03,-599.99,-0.017355,-0.034945,0
0.069877,-0.025263,0.03,-266.95,0.00089806,-0.042884,6.4785e-23
0.069958,-0.025313,0.03,167.98,0.013145,-0.047963,2.8643e-23
0.070029,-0.025363,0.03,132.77,0.028577,-0.054025,-3.1024e-24
0.070095,-0.025412,0.03,13744,0.043805,-0.059645,4.3893e-23
0.070013,-0.025198,0.03,-71.821,-0.017353,-0.035098,1.3898e-13
0.070018,-0.02519,0.03,-94.312,-0.018377,-0.034549,-3.0478e-23
0.070099,-0.02522,0.03,-71.56,-0.018636,-0.034529,-3.9392e-23
0.070174,-0.025246,0.03,-1297,-0.019713,-0.034273,1.1403e-23
0.070245,-0.025273,0.03,-5713.9,-0.016412,-0.040421,-6.4324e-23
0.070326,-0.025335,0.03,-25326,-0.0082486,-0.044329,5.663e-23
0.070278,-0.025458,0.03,-3896,0.025418,-0.048406,7.4446e-23
0.070168,-0.025452,0.03,20018,0.054472,-0.059829,5.4466e-25
0.069682,-0.025164,0.03,-540.68,-0.0095309,-0.03827,-2.6373e-23
0.069686,-0.025155,0.03,-573.99,-0.017323,-0.034872,6.9491e-14
0.069782,-0.025221,0.03,-426.48,-0.00025842,-0.042332,7.2131e-24
0.069871,-0.025275,0.03,41.602,0.011226,-0.047202,3.9017e-23
0.069951,-0.025328,0.03,697.06,0.025007,-0.052697,9.769e-25
0.070021,-0.02538,0.03,830.12,0.041602,-0.058905,2.994e-23
0.070088,-0.025432,0.03,13277,0.0567,-0.06409,1.7705e-23
