"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.6688e-05,0.03,14.091,-2.6157e-08,-7.3277e-05,-2.4372e-14
0.0762,-3.3701e-05,0.03,-971.31,-1.3148e-08,-7.3118e-05,-1.2186e-14
0.076137,-4.6467e-05,0.03,32.917,0.00091004,9.0005e-06,1.9516e-25
0.076207,-3.9198e-05,0.03,-1059.7,0.00057066,5.5072e-06,3.9596e-26
0.076066,-5.0207e-05,0.03,28.773,0.00086816,-3.3044e-05,1.5557e-25
0.076066,-3.9976e-05,0.03,-1.1112,-3.0411e-08,-7.3186e-05,0
0.076207,3.5804e-05,0.03,-679.41,0.00054583,-0.00012051,-1.5563e-24
0.0762,3.0307e-05,0.03,-795.38,8.8196e-09,-7.3118e-05,2.947e-28
0.076214,-4.5078e-05,0.03,-631.79,0.0011205,7.3114e-05,8.4409e-28
0.076138,-5.7517e-05,0.03,66.354,0.0018713,9.1928e-05,-9.3256e-27
0.075988,-5.3781e-05,0.03,-1.2859,0.0008662,-3.0284e-05,3.5117e-25
0.075988,-4.3595e-05,0.03,0.14476,-3.5092e-08,-7.3086e-05,0
0.076067,-6.2258e-05,0.03,46.893,0.001857,1.9784e-05,-6.5456e-25
0.076136,3.3298e-05,0.03,-7.3106,2.1832e-08,-7.3277e-05,-1.2186e-14
0.076137,4.3077e-05,0.03,25.063,0.00086599,-0.00015095,-1.6097e-24
0.076214,4.1683e-05,0.03,-701.27,0.0010732,-0.00016237,-1.7725e-24
0.076222,-5.1118e-05,0.03,-523.07,0.0016993,0.00015118,6.4617e-26
0.07614,-7.0018e-05,0.03,98.903,0.0029174,0.00019462,1.0447e-25
0.075903,-5.7686e-05,0.03,0.53075,0.00082028,-3.3211e-05,1.9154e-25
0.075902,-4.7576e-05,0.03,0.014988,-4.0242e-08,-7.2976e-05,-2.4372e-14
0.075989,-6.5798e-05,0.03,-0.61119,0.0018379,2.1218e-05,-5.7673e-25
0.076067,-7.6359e-05,0.03,70.233,0.0030035,8.708e-05,-1.1178e-25
0.076066,3.659e-05,0.03,14.174,2.6091e-08,-7.3186e-05,0
0.076066,4.6821e-05,0.03,12.809,0.00082986,-0.00011124,-3.4524e-26
0.076138,5.4127e-05,0.03,40.905,0.001784,-0.00022822,-1.1098e-24
0.076222,4.7723e-05,0.03,-631.75,0.0016308,-0.00021649,1.4935e-24
0.076232,-5.7498e-05,0.03,-418.24,0.0023091,0.00023876,-2.2565e-26
0.076144,-8.3706e-05,0.03,130.4,0.0040389,0.00031746,7.9703e-25
0.075809,-6.1993e-05,0.03,0.33983,0.00079837,-3.4579e-05,-1.4918e-25
0.075808,-5.1954e-05,0.03,-0.028329,-4.5906e-08,-7.2855e-05,-1.2186e-14
0.075903,-6.955e-05,0.03,1.5054,0.0017434,1.4619e-05,-4.5251e-25
0.075989,-7.9904e-05,0.03,0.88987,0.0029625,8.6143e-05,-1.0624e-24
0.076069,-9.2582e-05,0.03,95.492,0.0043033,0.00017225,1.3123e-24
0.075988,4.0213e-05,0.03,-0.89007,3.0778e-08,-7.3086e-05,1.2186e-14
0.075988,5.0399e-05,0.03,-0.38015,0.00083008,-0.00011397,-5.1701e-25
0.076067,5.8872e-05,0.03,30.276,0.0017781,-0.00016122,5.5743e-26
0.07614,6.6628e-05,0.03,66.479,0.0027866,-0.00032318,2.4496e-25
0.076232,5.4102e-05,0.03,-512.89,0.0022209,-0.00028115,-2.1122e-24
0.076243,-6.4218e-05,0.03,-382.14,0.0029431,0.00033043,-1.444e-25
0.076148,-9.8455e-05,0.03,159.64,0.0052235,0.00045686,-7.2138e-27
0.075705,-6.6741e-05,0.03,0.14116,0.00077207,-3.5996e-05,1.5982e-26
0.075705,-5.6767e-05,0.03,-0.036167,-5.2131e-08,-7.2722e-05,0
0.075809,-7.3701e-05,0.03,1.2134,0.0016925,1.029e-05,-4.4887e-25
0.075904,-8.3418e-05,0.03,3.4347,0.0028156,7.4277e-05,-6.0701e-25
0.07599,-9.634e-05,0.03,4.5565,0.0042532,0.00016708,7.9145e-26
0.07607,-0.00011097,0.03,120.4,0.0057467,0.00027861,1.914e-25
0.075902,4.4199e-05,0.03,0.33433,3.5935e-08,-7.2976e-05,0
0.075903,5.431e-05,0.03,0.63901,0.00078731,-0.00011103,-6.942e-25
0.075989,6.2417e-05,0.03,-0.36234,0.001764,-0.0001632,-1.1078e-24
0.076067,7.2973e-05,0.03,48.867,0.0028813,-0.00022456,-1.9423e-24
0.076144,8.0316e-05,0.03,94.338,0.0038656,-0.00043642,-1.8284e-24
0.076243,6.0821e-05,0.03,-446.4,0.0028368,-0.00035137,-2.2946e-25
0.076255,-7.0671e-05,0.03,-366.73,0.0035869,0.00042259,6.2753e-24
0.076154,-0.00011419,0.03,183.18,0.0064572,0.00061091,1.1222e-23
0.075591,-7.1971e-05,0.03,0.11435,0.00075302,-3.7037e-05,8.5592e-25
0.07559,-6.2056e-05,0.03,-0.056915,-5.8972e-08,-7.2575e-05,0
0.075705,-7.8306e-05,0.03,0.5839,0.0016347,6.6599e-06,-7.3028e-25
0.075809,-8.7313e-05,0.03,2.6986,0.0027262,6.5109e-05,4.7724e-25
0.075904,-9.957e-05,0.03,6.6227,0.0040538,0.00014788,-5.4394e-25
0.07599,-0.00011533,0.03,11.864,0.0057197,0.00026612,-7.2306e-26
0.076073,-0.0001315,0.03,144.81,0.0073225,0.00040852,4.8458e-24
0.075808,4.8583e-05,0.03,0.20493,4.1605e-08,-7.2855e-05,2.4372e-14
0.075809,5.8622e-05,0.03,0.35388,0.00076767,-0.00010957,-1.5614e-25
0.075903,6.6174e-05,0.03,1.5978,0.0016759,-0.00015687,-1.03e-24
0.075989,7.6523e-05,0.03,0.65493,0.0028484,-0.00022507,6.2203e-25
0.076069,8.9195e-05,0.03,71.674,0.0041364,-0.00030457,8.2524e-25
0.076148,9.5064e-05,0.03,117.89,0.0050096,-0.00056472,-1.5247e-24
0.076255,6.7274e-05,0.03,-432.96,0.0034643,-0.00042446,3.4711e-24
0.076268,-7.6884e-05,0.03,-350.17,0.004234,0.00051508,2.6382e-25
0.076161,-0.0001308,0.03,200.51,0.0077273,0.00077939,-3.9528e-24
0.075465,-7.7727e-05,0.03,0.039745,0.00073539,-3.7909e-05,1.0309e-24
0.075465,-6.7865e-05,0.03,-0.062387,-6.6486e-08,-7.2413e-05,0
0.075591,-8.3406e-05,0.03,0.50924,0.0015914,3.6718e-06,-1.2648e-25
0.075706,-9.1683e-05,0.03,1.4124,0.002629,5.8166e-05,8.2952e-25
0.07581,-0.0001031,0.03,4.8212,0.0039168,0.0001319,-1.4954e-26
0.075904,-0.00011831,0.03,11.237,0.0054746,0.00023727,-1.0068e-24
0.075991,-0.00013706,0.03,23.777,0.0073673,0.00038442,4.0667e-25
0.076077,-0.00015407,0.03,168.94,0.0090169,0.00056218,-4.3561e-24
0.075705,5.3402e-05,0.03,0.16238,4.7839e-08,-7.2722e-05,2.4372e-14
0.075705,6.3376e-05,0.03,0.30961,0.00074347,-0.00010801,-7.6815e-25
0.075809,7.033e-05,0.03,0.95506,0.0016298,-0.0001527,-9.1905e-25
0.075904,8.0042e-05,0.03,3.2385,0.0027112,-0.00021391,1.6674e-24
0.07599,9.2959e-05,0.03,3.092,0.0040972,-0.0003021,1.2286e-24
0.07607,0.00010758,0.03,96.776,0.0055353,-0.0004044,-1.1076e-24
0.076154,0.00011079,0.03,138.52,0.0062055,-0.00070675,-1.7962e-24
0.076268,7.3486e-05,0.03,-413.7,0.0040969,-0.00049995,3.1349e-25
0.076282,-8.2903e-05,0.03,-334.32,0.0048871,0.00060782,-6.0625e-24
0.076171,-0.00014819,0.03,210.15,0.0090283,0.00096042,-1.0888e-23
0.075327,-8.4056e-05,0.03,0.015837,0.00072073,-3.8604e-05,-1.5367e-25
0.075326,-7.4242e-05,0.03,-0.068581,-7.4734e-08,-7.2235e-05,-2.4372e-14
0.075465,-8.9045e-05,0.03,0.28297,0.0015517,1.27e-06,1.1834e-24
0.075592,-9.6569e-05,0.03,1.212,0.0025538,5.2112e-05,8.6332e-25
0.075706,-0.00010712,0.03,2.758,0.0037718,0.00012021,7.6962e-25
0.07581,-0.00012136,0.03,7.4983,0.005283,0.00021288,-9.7356e-25
0.075905,-0.00013993,0.03,17.211,0.0070936,0.00034386,5.266e-25
0.075993,-0.00016163,0.03,40.095,0.0091962,0.00052206,5.4934e-25
0.076083,-0.00017853,0.03,191.05,0.010818,0.00073745,-4.9826e-24
0.07559,5.8698e-05,0.03,0.15222,5.4689e-08,-7.2575e-05,-1.2186e-14
0.075591,6.8613e-05,0.03,0.23928,0.00072618,-0.00010678,-5.3876e-25
0.075705,7.4941e-05,0.03,0.71513,0.0015763,-0.00014911,-1.2231e-24
0.075809,8.3943e-05,0.03,2.1338,0.0026293,-0.00020528,5.5103e-25
0.075904,9.6194e-05,0.03,5.7883,0.0039107,-0.00028424,3.7566e-26
0.07599,0.00011195,0.03,8.2802,0.0055211,-0.0003962,9.3313e-26
0.076073,0.00012811,0.03,122.63,0.0070681,-0.00052644,-5.7763e-24
0.076161,0.00012741,0.03,154.53,0.0074411,-0.00086245,2.2036e-24
0.076282,7.9504e-05,0.03,-394.26,0.004737,-0.00057723,3.6032e-25
0.076296,-8.8761e-05,0.03,-316.34,0.0055467,0.00069987,-2.8521e-27
0.076182,-0.00016639,0.03,211.27,0.010354,0.0011503,4.4221e-24
0.075175,-9.1009e-05,0.03,-0.0088654,0.00070786,-3.9168e-05,-2.4408e-26
0.075174,-8.1239e-05,0.03,-0.071542,-8.3782e-08,-7.204e-05,-2.4372e-14
0.075327,-9.5268e-05,0.03,0.2065,0.0015184,-7.3475e-07,6.2993e-25
0.075466,-0.00010201,0.03,0.71605,0.0024855,4.7408e-05,3.5618e-26
0.075592,-0.00011169,0.03,2.3062,0.0036564,0.00010969,1.9942e-26
