"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.074615,-0.013091,0.03,343.04,0.0090172,0.038267,-2.6975e-14
0.074678,-0.013102,0.03,-17389,0.0090119,0.038303,-2.1815e-28
0.074613,-0.0131,0.03,463.25,0.012028,0.037844,-3.4633e-23
0.074683,-0.013109,0.03,-16672,0.01094,0.038098,-9.0698e-23
0.074544,-0.013088,0.03,499.72,0.011828,0.037697,-4.1833e-25
0.074546,-0.013078,0.03,182.07,0.0090083,0.038219,-2.6975e-14
0.0747,-0.013036,0.03,-12145,0.011549,0.037478,6.1559e-23
0.074692,-0.01304,0.03,-19468,0.0089894,0.038308,-2.6975e-14
0.074689,-0.013117,0.03,-10135,0.012784,0.037879,-5.1807e-24
0.074612,-0.013111,0.03,762.35,0.015159,0.03739,2.0847e-24
0.074467,-0.013074,0.03,174.78,0.011761,0.037663,-1.2912e-23
0.074469,-0.013063,0.03,189.97,0.0089985,0.038166,3.2501e-28
0.074541,-0.0131,0.03,652.55,0.015005,0.037138,-5.8595e-23
0.074631,-0.013023,0.03,-337.81,0.0089701,0.038278,-2.6975e-14
0.074634,-0.013013,0.03,197.23,0.013439,0.036868,1.68e-22
0.074709,-0.013032,0.03,-11997,0.014018,0.036711,1.1111e-22
0.074695,-0.013124,0.03,-8426,0.014726,0.037667,8.7905e-23
0.074612,-0.013124,0.03,1023,0.018523,0.036945,4.0138e-24
0.074383,-0.013058,0.03,187.81,0.011566,0.037635,-6.1176e-23
0.074385,-0.013048,0.03,178.91,0.0089876,0.038108,-2.6975e-14
0.074465,-0.013085,0.03,172.09,0.014837,0.037121,-5.6722e-23
0.074539,-0.013114,0.03,846.99,0.01864,0.036525,-9.0591e-23
0.074563,-0.013003,0.03,-61.18,0.0089568,0.038231,5.395e-14
0.074566,-0.012993,0.03,-74.488,0.013373,0.036965,5.1992e-23
0.074638,-0.013003,0.03,460.74,0.018039,0.035433,5.7216e-23
0.074718,-0.013028,0.03,-10077,0.016568,0.03588,5.2735e-23
0.074703,-0.013133,0.03,-6808.9,0.01677,0.037457,8.0601e-23
0.074611,-0.013138,0.03,1253.9,0.022081,0.036517,-1.5831e-24
0.07429,-0.01304,0.03,177.95,0.011455,0.037587,3.8236e-23
0.074292,-0.013031,0.03,172.33,0.0089757,0.038044,-2.6975e-14
0.074381,-0.013069,0.03,194.55,0.014453,0.03712,1.6709e-24
0.074462,-0.013099,0.03,181.22,0.018364,0.036524,-5.347e-23
0.074536,-0.01313,0.03,1041,0.022696,0.035875,5.0019e-23
0.074488,-0.012982,0.03,-322.21,0.0089421,0.038179,8.0924e-14
0.074491,-0.012972,0.03,-278.64,0.013211,0.036946,-1.5265e-24
0.074569,-0.012982,0.03,187.16,0.018214,0.035541,-1.1591e-22
0.074643,-0.012991,0.03,830.84,0.022896,0.033873,6.2701e-23
0.074729,-0.013024,0.03,-7650.8,0.019203,0.034992,1.7393e-22
0.074713,-0.013142,0.03,-6217.8,0.018884,0.037238,-1.7144e-23
0.074612,-0.013154,0.03,1449.2,0.025781,0.036106,5.4896e-24
0.074188,-0.013021,0.03,169.42,0.011341,0.037534,8.1023e-24
0.07419,-0.013012,0.03,166.75,0.0089626,0.037974,0
0.074288,-0.013052,0.03,183.99,0.014221,0.037087,-2.4263e-24
0.074378,-0.013083,0.03,219.25,0.017782,0.036545,5.4661e-23
0.074459,-0.013115,0.03,208.8,0.022361,0.035875,2.9889e-24
0.074534,-0.013148,0.03,1215,0.027122,0.035209,8.2434e-23
0.074406,-0.012958,0.03,-280.14,0.0089259,0.038122,0
0.074409,-0.012949,0.03,-251.17,0.012958,0.036964,-9.5025e-23
