"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.07373,-0.016399,0.03,749.17,0.011295,0.037657,0
0.073792,-0.016414,0.03,-21220,0.011292,0.037694,-3.015e-14
0.073728,-0.016409,0.03,1369.7,0.016637,0.036543,-4.7242e-23
0.073797,-0.016422,0.03,-25416,0.014557,0.037181,3.7618e-23
0.073659,-0.016392,0.03,1128.2,0.016292,0.036378,-9.9926e-23
0.073661,-0.016382,0.03,320.51,0.011284,0.03761,0
0.073818,-0.01635,0.03,-14965,0.013304,0.036912,9.687e-23
0.07381,-0.016353,0.03,-12941,0.01127,0.0377,-6.03e-14
0.073802,-0.016429,0.03,-13299,0.017614,0.03665,1.5053e-22
0.073726,-0.01642,0.03,2190.3,0.02209,0.035392,1.862e-23
0.073584,-0.016373,0.03,308.4,0.016078,0.036386,3.6672e-23
0.073586,-0.016363,0.03,340.8,0.011271,0.037558,-3.015e-14
0.073656,-0.016404,0.03,1455.8,0.021805,0.035081,-7.8356e-23
0.07375,-0.016332,0.03,-383.63,0.011249,0.037671,0
0.073754,-0.016323,0.03,191.8,0.014264,0.036429,1.7848e-22
0.073827,-0.016346,0.03,-14941,0.015215,0.036197,1.391e-22
0.073808,-0.016437,0.03,-9806.4,0.020748,0.036152,-2.2339e-23
0.073725,-0.016432,0.03,2890.4,0.027833,0.034256,1.2532e-22
0.0735,-0.016352,0.03,345.66,0.01571,0.036408,1.7807e-22
0.073503,-0.016342,0.03,315.21,0.011256,0.037501,0
0.07358,-0.016385,0.03,312.22,0.021344,0.035142,-7.3756e-23
0.073653,-0.016417,0.03,1852.8,0.027957,0.033689,1.5488e-22
0.073683,-0.016309,0.03,37.965,0.011233,0.037625,3.015e-14
0.073687,-0.016299,0.03,12.331,0.014184,0.036599,8.5854e-23
0.073758,-0.016313,0.03,385.64,0.017423,0.035176,1.6337e-23
0.073837,-0.016343,0.03,-13371,0.0172,0.035429,-1.3883e-22
0.073816,-0.016446,0.03,-6829.4,0.023967,0.035681,-1.0246e-22
0.073724,-0.016446,0.03,3472.8,0.033777,0.033162,-1.749e-23
0.073409,-0.016329,0.03,317.08,0.01548,0.036392,6.5778e-23
0.073411,-0.01632,0.03,299.22,0.011241,0.037438,3.015e-14
0.073497,-0.016364,0.03,376.41,0.020617,0.035234,1.0347e-24
0.073577,-0.016398,0.03,342.3,0.027264,0.033797,6.7813e-23
0.073649,-0.016433,0.03,2222.1,0.034643,0.032247,3.1397e-23
0.07361,-0.016283,0.03,-235.67,0.011215,0.037574,-3.015e-14
0.073613,-0.016273,0.03,-219.25,0.014205,0.036517,3.4696e-23
0.073691,-0.016288,0.03,293.27,0.01752,0.035419,2.1631e-24
0.073764,-0.016301,0.03,687.67,0.020811,0.033805,-3.877e-22
0.073848,-0.016339,0.03,-10795,0.019277,0.034614,-1.2059e-22
0.073825,-0.016456,0.03,-5545.8,0.027231,0.035222,3.0428e-24
0.073724,-0.016462,0.03,3943,0.039828,0.032116,-7.3447e-23
0.073308,-0.016304,0.03,294.6,0.015255,0.036371,-5.8782e-23
0.073311,-0.016295,0.03,286.52,0.011223,0.037368,-4.7845e-28
0.073406,-0.016341,0.03,337.35,0.020138,0.035266,2.2725e-22
0.073494,-0.016377,0.03,450.66,0.026171,0.033946,-5.359e-23
0.073573,-0.016414,0.03,415.87,0.033816,0.032368,1.3658e-22
0.073646,-0.016451,0.03,2529.1,0.041735,0.0308,-7.1128e-23
0.073529,-0.016255,0.03,-204.33,0.011196,0.037519,-3.015e-14
0.073533,-0.016245,0.03,-188.46,0.014029,0.03652,3.2236e-23
0.073617,-0.016262,0.03,-226.36,0.017525,0.035333,2.8157e-22
0.073696,-0.016274,0.03,546.72,0.021354,0.034052,-2.3976e-22
0.073771,-0.016289,0.03,977.69,0.024396,0.032328,1.4509e-22
0.073861,-0.016336,0.03,-9258.1,0.021426,0.033779,-3.9039e-26
0.073835,-0.016466,0.03,-4866.2,0.030468,0.034779,-2.9467e-23
0.073725,-0.016478,0.03,4252.4,0.045894,0.031134,-2.0185e-24
0.073197,-0.016276,0.03,280.5,0.015069,0.036334,2.8553e-24
0.0732,-0.016267,0.03,275.31,0.011204,0.037291,0
