"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,10.233,-3.0319e-16,1.1202e-14,-1.3183e-14
0.0762,-3.2004e-05,0.03,-742.7,-1.5163e-16,7.9425e-15,4.3024e-36
0.076137,-4.4772e-05,0.03,-31.407,0.00081637,6.7353e-05,3.7623e-24
0.076207,-3.7501e-05,0.03,-800.04,0.00049496,-4.682e-06,4.1247e-24
0.076066,-4.8514e-05,0.03,19.41,0.00080165,3.6281e-05,-3.3703e-25
0.076066,-3.8283e-05,0.03,-0.99988,-2.6612e-14,9.9681e-15,-1.3183e-14
0.076207,3.7501e-05,0.03,-211.2,0.00032308,-0.00010658,-6.8215e-25
0.0762,3.2004e-05,0.03,-141.79,1.5173e-16,7.9447e-15,4.3053e-36
0.076214,-4.3381e-05,0.03,-522.89,0.00097214,-1.0601e-05,5.1529e-24
0.076138,-5.5822e-05,0.03,-29.258,0.0016829,0.00013184,4.046e-24
0.075988,-5.209e-05,0.03,-1.5119,0.00080257,3.9302e-05,-1.1235e-26
0.075988,-4.1904e-05,0.03,0.20055,-2.6612e-14,9.9595e-15,0
0.076067,-6.0565e-05,0.03,29.525,0.0017133,8.2148e-05,-2.1737e-24
0.076136,3.4993e-05,0.03,-14.408,3.0419e-16,1.1197e-14,-1.3183e-14
0.076137,4.4772e-05,0.03,22.679,0.00041715,-5.6402e-05,-1.7761e-24
0.076214,4.3381e-05,0.03,-247.8,0.00062232,-0.00019995,1.7363e-24
0.076222,-4.9421e-05,0.03,-441.83,0.0014735,-3.8024e-06,-3.162e-24
0.07614,-6.8323e-05,0.03,-23.206,0.00263,0.00020857,-5.4134e-24
0.075903,-5.5998e-05,0.03,0.47829,0.00076495,3.6803e-05,-2.5337e-25
0.075902,-4.5887e-05,0.03,0.084015,-3.0255e-16,1.1187e-14,0
0.075989,-6.4108e-05,0.03,-1.991,0.0017041,8.6034e-05,-9.3474e-26
0.076067,-7.4666e-05,0.03,41.93,0.0027706,0.00013857,-1.3372e-24
0.076066,3.8283e-05,0.03,5.6335,-2.6005e-14,1.2416e-14,-1.3183e-14
0.076066,4.8514e-05,0.03,5.8096,0.00034938,-1.597e-05,-1.3671e-24
0.076138,5.5822e-05,0.03,47.025,0.00085807,-0.00011464,1.7304e-24
0.076222,4.9421e-05,0.03,-235.51,0.00093454,-0.00029855,1.0153e-25
0.076232,-5.58e-05,0.03,-361.45,0.0020016,1.2674e-05,-2.9834e-24
0.076144,-8.2011e-05,0.03,-11.327,0.0036508,0.00029783,-3.4458e-24
0.075809,-6.0307e-05,0.03,0.31611,0.00074763,3.5647e-05,2.0683e-25
0.075808,-5.0268e-05,0.03,0.054643,-3.0298e-16,1.118e-14,1.3183e-14
0.075903,-6.7862e-05,0.03,1.1409,0.0016267,8.0661e-05,1.4963e-25
0.075989,-7.8213e-05,0.03,-2.4708,0.0027494,0.00014393,2.0256e-24
0.076069,-9.0888e-05,0.03,54.619,0.0039713,0.00020811,6.4429e-25
0.075988,4.1904e-05,0.03,-0.22327,-2.6005e-14,1.2414e-14,-6.4712e-36
0.075988,5.209e-05,0.03,-0.12579,0.00036071,-1.7958e-05,1.1954e-24
0.076067,6.0565e-05,0.03,14.573,0.00076226,-4.0785e-05,4.8177e-27
0.07614,6.8323e-05,0.03,69.157,0.0013392,-0.0001904,3.599e-24
0.076232,5.58e-05,0.03,-196.33,0.0012629,-0.00040356,-2.8783e-24
0.076243,-6.252e-05,0.03,-326.65,0.002552,3.5615e-05,2.0881e-25
