"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.071616,-0.022263,0.03,2274.6,-0.015332,-0.036202,-3.0113e-28
0.071676,-0.022285,0.03,-1.1351e+05,-0.015334,-0.036238,7.4558e-14
0.071613,-0.022272,0.03,3516.7,-0.0033584,-0.039725,-3.649e-23
0.07168,-0.022292,0.03,-1.2221e+05,-0.0070109,-0.038472,-5.8287e-23
0.071546,-0.022248,0.03,5994.5,-0.0049598,-0.03994,-5.1696e-23
0.07155,-0.022238,0.03,-897.41,-0.015315,-0.036156,1.4912e-13
0.071709,-0.022223,0.03,-56253,-0.012605,-0.038451,-2.4186e-23
0.071701,-0.022226,0.03,-17086,-0.015312,-0.036247,1.4912e-13
0.071685,-0.022301,0.03,-52136,-7.3499e-06,-0.040483,-9.8239e-24
0.07161,-0.022283,0.03,9285.6,0.0083131,-0.0433,2.1177e-23
0.071473,-0.022221,0.03,-842.11,-0.0052803,-0.03973,-7.6994e-24
0.071477,-0.022211,0.03,-641.25,-0.015296,-0.036106,2.9823e-13
0.071542,-0.022259,0.03,8408.1,0.0062232,-0.04385,-1.1208e-23
0.071643,-0.022198,0.03,-5212.1,-0.015287,-0.036221,7.4558e-14
0.071648,-0.022189,0.03,-1776.2,-0.014916,-0.037366,1.6182e-23
0.071718,-0.022221,0.03,-48829,-0.010761,-0.040023,-1.0838e-23
0.07169,-0.022309,0.03,-30896,0.0067007,-0.042217,7.311e-23
0.071607,-0.022295,0.03,13057,0.020095,-0.046712,-2.5822e-24
0.071393,-0.022191,0.03,-495.95,-0.0062034,-0.039349,2.6418e-23
0.071397,-0.022182,0.03,-610.84,-0.015276,-0.036051,2.2368e-13
0.071469,-0.022232,0.03,-617.16,0.0053504,-0.043467,-8.607e-23
0.071537,-0.022272,0.03,10496,0.018341,-0.047918,5.5799e-23
0.07158,-0.022168,0.03,-719.4,-0.015266,-0.036177,2.2368e-13
0.071584,-0.022158,0.03,-461.39,-0.016401,-0.035617,1.3108e-24
0.071654,-0.02218,0.03,-2723.9,-0.014618,-0.03835,-4.4502e-26
0.071728,-0.022218,0.03,-40210,-0.0092125,-0.04151,3.4365e-24
0.071696,-0.022319,0.03,-15824,0.013237,-0.04374,8.9804e-23
0.071605,-0.022309,0.03,15712,0.031748,-0.049874,1.2756e-23
0.071305,-0.022158,0.03,-494.82,-0.0067292,-0.039101,2.7657e-25
0.071308,-0.022149,0.03,-595.47,-0.015253,-0.03599,7.4558e-14
0.071389,-0.022202,0.03,-247.92,0.0035295,-0.042798,-5.2024e-23
0.071464,-0.022245,0.03,-366.85,0.016866,-0.047365,2.8183e-23
0.071532,-0.022288,0.03,11768,0.030987,-0.051955,7.2757e-23
0.07151,-0.022134,0.03,-53.303,-0.015243,-0.036129,3.7279e-13
0.071514,-0.022125,0.03,-54.176,-0.015964,-0.035803,3.5977e-23
0.071589,-0.022148,0.03,-848.14,-0.017268,-0.035304,1.9898e-24
0.07166,-0.022169,0.03,-4238.2,-0.01449,-0.03949,-6.866e-23
0.07174,-0.022216,0.03,-30101,-0.007819,-0.042948,8.2873e-23
0.071704,-0.02233,0.03,-8384.5,0.019536,-0.045122,1.001e-23
0.071603,-0.022324,0.03,17111,0.043016,-0.052779,1.694e-24
0.071207,-0.022122,0.03,-527.08,-0.0072462,-0.038842,-3.6561e-24
0.071211,-0.022113,0.03,-566.78,-0.015228,-0.035922,0
0.0713,-0.022169,0.03,-272.71,0.0023937,-0.042369,5.2229e-26
0.071384,-0.022215,0.03,107.81,0.014199,-0.046464,-8.3093e-24
0.071458,-0.022261,0.03,48.605,0.029071,-0.051319,5.8067e-23
0.071527,-0.022305,0.03,12093,0.043746,-0.055793,-2.0424e-23
