"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,13.609,-1.735e-16,7.5552e-15,-1.2067e-14
0.0762,-3.2004e-05,0.03,-1227.1,-8.6753e-17,5.7007e-15,2.4616e-36
0.076137,-4.4772e-05,0.03,-68.487,0.00092253,7.7127e-05,5.1057e-24
0.076207,-3.7501e-05,0.03,-1246.2,0.00056776,-3.2118e-05,5.6042e-24
0.076066,-4.8514e-05,0.03,25.585,0.00090786,4.0654e-05,-4.6446e-25
0.076066,-3.8283e-05,0.03,-1.4205,-2.4254e-14,6.4282e-15,-1.2067e-14
0.076207,3.7501e-05,0.03,-268.64,0.000449,-0.00015887,-9.0913e-25
0.0762,3.2004e-05,0.03,-252.6,8.7119e-17,5.6968e-15,2.472e-36
0.076214,-4.3381e-05,0.03,-835.81,0.0011135,-6.2257e-05,6.9775e-24
0.076138,-5.5822e-05,0.03,-72.324,0.0019021,0.00014891,5.4864e-24
0.075988,-5.209e-05,0.03,-2.2586,0.00091224,4.4588e-05,-1.5134e-26
0.075988,-4.1904e-05,0.03,0.24822,-2.4254e-14,6.4223e-15,0
0.076067,-6.0565e-05,0.03,37.924,0.0019415,9.1748e-05,-2.9494e-24
0.076136,3.4993e-05,0.03,-27.537,1.7387e-16,7.5513e-15,-1.2067e-14
0.076137,4.4772e-05,0.03,48.56,0.00060877,-7.694e-05,-2.3527e-24
0.076214,4.3381e-05,0.03,-325.36,0.00086506,-0.0002973,2.317e-24
0.076222,-4.9421e-05,0.03,-715.73,0.0016877,-7.7092e-05,-4.3129e-24
0.07614,-6.8323e-05,0.03,-72.715,0.0029732,0.00023299,-7.3858e-24
0.075903,-5.5998e-05,0.03,0.57876,0.00086967,4.1793e-05,-3.5212e-25
0.075902,-4.5887e-05,0.03,0.10916,-1.7349e-16,7.5336e-15,0
0.075989,-6.4108e-05,0.03,-3.2954,0.0019372,9.7406e-05,-1.2904e-25
0.076067,-7.4666e-05,0.03,52.478,0.0031413,0.00015413,-1.7997e-24
0.076066,3.8283e-05,0.03,10.877,-2.3907e-14,8.6862e-15,-1.2067e-14
0.076066,4.8514e-05,0.03,11.123,0.00051865,-2.4349e-05,-1.809e-24
0.076138,5.5822e-05,0.03,100.12,0.0012464,-0.00015743,2.3161e-24
0.076222,4.9421e-05,0.03,-298.52,0.0012956,-0.00044226,1.2096e-25
0.076232,-5.58e-05,0.03,-595.55,0.0022938,-8.1206e-05,-4.0576e-24
0.076144,-8.2011e-05,0.03,-63.333,0.0041282,0.00032957,-4.6774e-24
0.075809,-6.0307e-05,0.03,0.41235,0.00085094,4.0525e-05,2.8727e-25
0.075808,-5.0268e-05,0.03,0.071248,-1.7322e-16,7.5337e-15,1.2067e-14
0.075903,-6.7862e-05,0.03,1.3553,0.0018499,9.1532e-05,2.077e-25
0.075989,-7.8213e-05,0.03,-4.5837,0.003126,0.00016261,2.7822e-24
0.076069,-9.0888e-05,0.03,66.649,0.0045047,0.00023056,8.9286e-25
0.075988,4.1904e-05,0.03,-0.38518,-2.3908e-14,8.6941e-15,-3.6767e-36
0.075988,5.209e-05,0.03,-0.17002,0.00052702,-2.6438e-05,1.5366e-24
0.076067,6.0565e-05,0.03,27.469,0.0011204,-6.1169e-05,1.9847e-26
0.07614,6.8323e-05,0.03,144.78,0.001935,-0.00026212,4.7674e-24
0.076232,5.58e-05,0.03,-237.58,0.001744,-0.00059594,-3.8401e-24
0.076243,-6.252e-05,0.03,-543.75,0.0029265,-7.7959e-05,2.8298e-25
0.076148,-9.676e-05,0.03,-49.612,0.0053567,0.00043649,3.0332e-24
0.075705,-6.5059e-05,0.03,0.23086,0.00082686,3.9115e-05,6.3392e-26
0.075705,-5.5084e-05,0.03,0.063882,-2.4255e-14,6.4371e-15,-1.2067e-14
0.075809,-7.2015e-05,0.03,1.2236,0.0018054,8.7679e-05,-1.2742e-24
0.075904,-8.173e-05,0.03,2.8246,0.0029905,0.0001527,1.2415e-24
0.07599,-9.465e-05,0.03,-4.7232,0.0044933,0.00024222,-1.3086e-24
0.07607,-0.00010928,0.03,79.722,0.0060241,0.00032405,1.3795e-24
0.075902,4.5887e-05,0.03,0.096075,1.7303e-16,7.5474e-15,-3.6767e-36
0.075903,5.5998e-05,0.03,0.29667,0.00048813,-2.4013e-05,1.9575e-24
0.075989,6.4108e-05,0.03,0.56662,0.0011155,-5.8972e-05,-1.2563e-24
0.076067,7.4666e-05,0.03,45.962,0.0018248,-0.00011262,2.9959e-24
0.076144,8.2011e-05,0.03,180.25,0.0026653,-0.00039176,-4.1499e-24
0.076243,6.252e-05,0.03,-205.17,0.0022029,-0.00075084,2.6367e-25
0.076255,-6.8973e-05,0.03,-515.37,0.0035725,-6.7147e-05,1.5608e-23
0.076154,-0.00011249,0.03,-32.864,0.0066459,0.00055385,4.5693e-24
0.075591,-7.0292e-05,0.03,0.21382,0.00080989,3.8046e-05,-1.7194e-24
0.07559,-6.0377e-05,0.03,0.041553,-2.4253e-14,6.443e-15,-2.4134e-14
0.075705,-7.6624e-05,0.03,0.64756,0.0017519,8.4288e-05,-1.9489e-24
0.075809,-8.5628e-05,0.03,2.5598,0.0029106,0.00014467,-2.1643e-24
0.075904,-9.7882e-05,0.03,5.1565,0.0043103,0.00022715,-2.8016e-24
0.07599,-0.00011364,0.03,-1.9999,0.0060511,0.00033771,-1.4975e-24
0.076073,-0.00012981,0.03,92.913,0.00769,0.000437,-1.1167e-23
0.075808,5.0268e-05,0.03,0.068259,1.7322e-16,7.5455e-15,1.2067e-14
0.075809,6.0307e-05,0.03,0.1361,0.00047309,-2.2866e-05,2.4823e-24
0.075903,6.7862e-05,0.03,0.80833,0.0010361,-5.3684e-05,-1.2808e-24
0.075989,7.8213e-05,0.03,2.8222,0.0017932,-0.00010173,-3.9052e-24
0.076069,9.0888e-05,0.03,68.072,0.0026238,-0.00018259,-1.6346e-24
0.076148,9.676e-05,0.03,203.03,0.003424,-0.00054068,-3.0153e-24
0.076255,6.8973e-05,0.03,-206.33,0.0026603,-0.00090011,-1.4995e-23
0.076268,-7.5185e-05,0.03,-483.73,0.0042258,-4.8916e-05,7.9671e-25
0.076161,-0.0001291,0.03,-15.959,0.0079836,0.00068247,1.0481e-24
0.075465,-7.6052e-05,0.03,0.13706,0.00079408,3.711e-05,-1.1409e-24
0.075465,-6.619e-05,0.03,0.034431,-2.4254e-14,6.4731e-15,-1.2067e-14
0.075591,-8.1728e-05,0.03,0.60807,0.0017127,8.1444e-05,-5.8007e-26
0.075706,-9e-05,0.03,1.4215,0.0028197,0.00013835,-2.1143e-24
0.07581,-0.00010141,0.03,4.3735,0.0041857,0.00021339,1.1387e-24
0.075904,-0.00011662,0.03,8.4003,0.0058281,0.0003163,-1.3442e-24
0.075991,-0.00013537,0.03,4.8831,0.0078069,0.00044973,1.4196e-24
0.076077,-0.00015238,0.03,107.24,0.00949,0.00056994,-6.1634e-25
0.075705,5.5084e-05,0.03,0.029336,-2.3909e-14,8.6873e-15,1.2067e-14
0.075705,6.5059e-05,0.03,0.101,0.00045374,-2.1736e-05,3.0198e-24
0.075809,7.2015e-05,0.03,0.48454,0.0010006,-4.999e-05,1.7427e-24
0.075904,8.173e-05,0.03,1.8071,0.0016702,-9.1678e-05,-1.3764e-24
0.07599,9.465e-05,0.03,6.8864,0.0025657,-0.00015776,1.1871e-24
0.07607,0.00010928,0.03,91.094,0.0035052,-0.00027429,-1.8295e-24
