"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,17.642,-1.0297e-12,-3.1606e-09,-1.2186e-14
0.0762,-3.2004e-05,0.03,-1385.5,-4.7777e-13,-3.1537e-09,0
0.076137,-4.4772e-05,0.03,27.031,0.0010457,9.1287e-05,6.2789e-25
0.076207,-3.7501e-05,0.03,-1475.8,0.00064766,7.0877e-05,1.6267e-25
0.076066,-4.8514e-05,0.03,35.389,0.0010055,4.6566e-05,8.3802e-25
0.076066,-3.8283e-05,0.03,-1.3265,-1.2512e-12,-3.1567e-09,-1.2186e-14
0.076207,3.7501e-05,0.03,-858.22,0.00064764,-7.0881e-05,-1.5976e-24
0.0762,3.2004e-05,0.03,-1060.7,4.7778e-13,-3.1537e-09,0
0.076214,-4.3381e-05,0.03,-902.5,0.0012752,0.00013265,2.1509e-24
0.076138,-5.5822e-05,0.03,61.713,0.0021507,0.00018299,2.232e-24
0.075988,-5.209e-05,0.03,-1.6357,0.0010002,4.9465e-05,4.8866e-25
0.075988,-4.1904e-05,0.03,0.34922,-1.4486e-12,-3.1524e-09,0
0.076067,-6.0565e-05,0.03,56.901,0.0021488,0.00010742,4.4515e-25
0.076136,3.4993e-05,0.03,-5.5552,1.0054e-12,-3.1606e-09,-1.153e-32
0.076137,4.4772e-05,0.03,41.931,0.0010456,-9.1291e-05,-1.7382e-24
0.076214,4.3381e-05,0.03,-899.59,0.0012751,-0.00013266,-2.2066e-24
0.076222,-4.9421e-05,0.03,-754.23,0.001938,0.00020729,-3.1061e-24
0.07614,-6.8323e-05,0.03,97.875,0.0033537,0.00029592,-4.9579e-24
0.075903,-5.5998e-05,0.03,0.88577,0.0009475,4.5941e-05,3.8968e-25
0.075902,-4.5887e-05,0.03,0.16278,-1.6461e-12,-3.1476e-09,-1.7178e-32
0.075989,-6.4108e-05,0.03,-1.0408,0.0021225,0.00010915,-1.6021e-26
0.076067,-7.4666e-05,0.03,84.567,0.003473,0.00018442,-2.3878e-24
0.076066,3.8283e-05,0.03,19.244,1.2025e-12,-3.1567e-09,-1.153e-32
0.076066,4.8514e-05,0.03,17.341,0.0010054,-4.6569e-05,2.3783e-25
0.076138,5.5822e-05,0.03,73.638,0.0021506,-0.00018299,-2.1216e-24
0.076222,4.9421e-05,0.03,-807.28,0.001938,-0.00020729,-1.7594e-24
0.076232,-5.58e-05,0.03,-609.01,0.0026382,0.00029325,-1.7562e-24
0.076144,-8.2011e-05,0.03,134.61,0.0046439,0.0004306,-1.7074e-24
0.075809,-6.0307e-05,0.03,0.60028,0.00092169,4.4183e-05,3.9356e-25
0.075808,-5.0268e-05,0.03,0.10294,-1.8683e-12,-3.1424e-09,-1.7178e-32
0.075903,-6.7862e-05,0.03,2.2346,0.0020142,0.0001013,-1.0847e-25
0.075989,-7.8213e-05,0.03,0.42588,0.0034218,0.0001843,-1.529e-26
0.076069,-9.0889e-05,0.03,114.4,0.004973,0.00028134,-4.2466e-25
0.075988,4.1904e-05,0.03,-1.3454,1.4242e-12,-3.1524e-09,-1.2186e-14
0.075988,5.209e-05,0.03,-0.55238,0.0010001,-4.9469e-05,3.474e-25
0.076067,6.0565e-05,0.03,41.084,0.0021487,-0.00010742,-5.6558e-26
0.07614,6.8323e-05,0.03,114.16,0.0033535,-0.00029592,-5.8139e-25
0.076232,5.58e-05,0.03,-650.88,0.0026381,-0.00029324,1.2595e-24
0.076243,-6.252e-05,0.03,-557.64,0.0033679,0.00038478,2.8567e-24
0.076148,-9.676e-05,0.03,169.87,0.0060077,0.00058339,3.9979e-24
0.075705,-6.5059e-05,0.03,0.33645,0.00089153,4.2384e-05,8.7238e-25
0.075705,-5.5085e-05,0.03,0.08564,-2.1395e-12,-3.1366e-09,-2.4372e-14
0.075809,-7.2015e-05,0.03,1.7837,0.0019545,9.6093e-05,7.7183e-25
0.075904,-8.173e-05,0.03,4.8331,0.0032535,0.00017032,5.1392e-25
0.07599,-9.465e-05,0.03,4.5001,0.004913,0.00027779,-4.5781e-25
0.07607,-0.00010928,0.03,143.94,0.006638,0.00040178,1.3498e-24
0.075902,4.5887e-05,0.03,0.35352,1.6462e-12,-3.1476e-09,-1.2186e-14
0.075903,5.5998e-05,0.03,0.8263,0.00094746,-4.5945e-05,-2.9502e-25
0.075989,6.4108e-05,0.03,-0.39385,0.0021224,-0.00010915,-4.8593e-25
0.076067,7.4666e-05,0.03,66.386,0.0034728,-0.00018442,6.6362e-25
0.076144,8.2011e-05,0.03,155.18,0.0046437,-0.00043059,1.3516e-24
0.076243,6.252e-05,0.03,-565.12,0.0033677,-0.00038478,2.9692e-24
0.076255,-6.8973e-05,0.03,-533.83,0.0041103,0.0004785,2.7513e-26
0.076154,-0.00011249,0.03,199.53,0.0074288,0.00075262,-2.8585e-25
