"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,30.198,-2.4324e-14,-1.2228e-14,-1.2186e-14
0.0762,-3.2004e-05,0.03,-2520.7,-2.4322e-14,-1.2297e-14,0
0.076137,-4.4772e-05,0.03,46.361,0.0014526,0.00011945,7.4021e-25
0.076207,-3.7501e-05,0.03,-2712,0.00087499,8.9928e-05,1.8268e-25
0.076066,-4.8514e-05,0.03,58.856,0.0014104,6.6129e-05,9.0693e-25
0.076066,-3.8283e-05,0.03,-2.359,-2.4324e-14,-1.2204e-14,-1.2186e-14
0.076207,3.7501e-05,0.03,-1570.5,0.000875,-8.9922e-05,-2.5191e-25
0.0762,3.2004e-05,0.03,-1967.6,2.4979e-18,-1.116e-14,7.0878e-38
0.076214,-4.3381e-05,0.03,-1666,0.0017292,0.00016882,1.9853e-24
0.076138,-5.5822e-05,0.03,102.82,0.0029832,0.00024019,1.3474e-24
0.075988,-5.209e-05,0.03,-2.9225,0.0013907,6.9189e-05,5.8804e-25
0.075988,-4.1904e-05,0.03,0.74842,-2.4289e-14,-1.2951e-14,-1.4231e-36
0.076067,-6.0565e-05,0.03,93.224,0.0030039,0.00015168,-1.1038e-24
0.076136,3.4993e-05,0.03,-6.7468,5.1779e-18,-1.11e-14,-1.2186e-14
0.076137,4.4772e-05,0.03,70.325,0.0014526,-0.00011945,-9.279e-26
0.076214,4.3381e-05,0.03,-1657.7,0.0017292,-0.00016881,-1.9853e-24
0.076222,-4.9421e-05,0.03,-1391.3,0.0026334,0.00026424,9.6949e-26
0.07614,-6.8323e-05,0.03,162.4,0.0046437,0.00038834,-1.9048e-24
0.075903,-5.5998e-05,0.03,1.9656,0.0013159,6.4046e-05,7.5128e-25
0.075902,-4.5887e-05,0.03,0.35071,3.1212e-17,-1.1785e-14,-1.2186e-14
0.075989,-6.4108e-05,0.03,-2.1246,0.0029475,0.00015313,-9.0335e-25
0.076067,-7.4666e-05,0.03,137.41,0.0048386,0.00025921,-2.3458e-24
0.076066,3.8283e-05,0.03,32.392,5.6337e-18,-1.1078e-14,-2.4372e-14
0.076066,4.8514e-05,0.03,28.658,0.0014105,-6.613e-05,5.0852e-25
0.076138,5.5822e-05,0.03,121.91,0.0029832,-0.00024019,-1.9708e-24
0.076222,4.9421e-05,0.03,-1489.9,0.0026334,-0.00026422,2.4571e-26
0.076232,-5.58e-05,0.03,-1122.2,0.0035889,0.00037412,-4.3383e-24
0.076144,-8.2011e-05,0.03,222.76,0.0064188,0.00056451,-4.5267e-24
0.075809,-6.0307e-05,0.03,1.2701,0.0012765,6.1341e-05,6.6881e-25
0.075808,-5.0268e-05,0.03,0.2262,-2.4325e-14,-1.2136e-14,-2.4372e-14
0.075903,-6.7862e-05,0.03,4.9656,0.0027941,0.00014139,-1.1691e-25
0.075989,-7.8213e-05,0.03,-0.087498,0.0047446,0.00025896,-4.5126e-25
0.076069,-9.0888e-05,0.03,184.81,0.0069059,0.00039346,-7.2941e-26
0.075988,4.1904e-05,0.03,-2.3935,-2.4314e-14,-9.9212e-15,0
0.075988,5.209e-05,0.03,-0.65673,0.0013907,-6.919e-05,-1.1465e-25
0.076067,6.0565e-05,0.03,66.91,0.0030039,-0.00015168,-4.4258e-25
0.07614,6.8323e-05,0.03,188.7,0.0046438,-0.00038834,-6.1129e-26
0.076232,5.58e-05,0.03,-1199.9,0.0035889,-0.0003741,1.4712e-24
0.076243,-6.252e-05,0.03,-1027.4,0.0045851,0.00049155,-6.0752e-24
0.076148,-9.676e-05,0.03,281.21,0.0082895,0.00076457,-2.4264e-24
0.075705,-6.5059e-05,0.03,0.73769,0.0012335,5.8715e-05,3.834e-25
0.075705,-5.5084e-05,0.03,0.17415,-4.8646e-14,-1.3229e-14,-1.2186e-14
0.075809,-7.2015e-05,0.03,3.7391,0.0027045,0.00013355,2.828e-25
0.075904,-8.173e-05,0.03,10.418,0.0045068,0.00023796,-7.7724e-25
0.07599,-9.465e-05,0.03,6.3257,0.0067995,0.00039028,-9.044e-27
0.07607,-0.00010928,0.03,232.05,0.009189,0.00055881,3.0468e-24
0.075902,4.5887e-05,0.03,0.75906,-2.4314e-14,-9.9053e-15,1.2186e-14
0.075903,5.5998e-05,0.03,1.751,0.0013159,-6.4046e-05,-5.6051e-26
0.075989,6.4108e-05,0.03,-0.21353,0.0029476,-0.00015314,2.3861e-26
0.076067,7.4666e-05,0.03,106.95,0.0048387,-0.00025921,-4.2095e-25
0.076144,8.2011e-05,0.03,256.36,0.0064189,-0.00056452,1.371e-24
0.076243,6.252e-05,0.03,-1041.5,0.0045851,-0.00049153,-5.8247e-26
0.076255,-6.8973e-05,0.03,-982.79,0.0055992,0.00061256,8.0045e-24
0.076154,-0.00011249,0.03,331.23,0.010233,0.00098684,1.2678e-23
0.075591,-7.0292e-05,0.03,0.58274,0.0012023,5.6741e-05,3.341e-25
0.07559,-6.0377e-05,0.03,0.11099,-2.4326e-14,-1.2031e-14,-1.6031e-37
0.075705,-7.6624e-05,0.03,2.1014,0.0026102,0.00012704,5.2221e-25
0.075809,-8.5628e-05,0.03,7.9519,0.0043527,0.00022186,-1.4401e-24
0.075904,-9.7882e-05,0.03,18.759,0.0064785,0.00035708,-1.3077e-26
0.07599,-0.00011364,0.03,20.593,0.0091241,0.00054952,-4.6999e-25
