"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.070684,-0.024347,0.03,2539.2,-0.016767,-0.03556,1.4277e-13
0.070743,-0.024371,0.03,-1.2463e+05,-0.01677,-0.035596,-7.1387e-14
0.07068,-0.024356,0.03,4234.1,-0.004383,-0.039736,2.3466e-23
0.070746,-0.024379,0.03,-1.3379e+05,-0.0081119,-0.038252,-4.3922e-23
0.070615,-0.024329,0.03,6669.4,-0.0060996,-0.039895,2.224e-23
0.070619,-0.02432,0.03,-943.02,-0.016748,-0.035515,7.1387e-14
0.070778,-0.024311,0.03,-63096,-0.013934,-0.038032,-4.4073e-23
0.07077,-0.024313,0.03,-20296,-0.01675,-0.035606,-1.4277e-13
0.070751,-0.024388,0.03,-56227,-0.00085399,-0.04062,4.1207e-23
0.070677,-0.024367,0.03,10724,0.007655,-0.043946,1.9425e-23
0.070543,-0.024299,0.03,-879.8,-0.006436,-0.039661,2.6931e-23
0.070547,-0.02429,0.03,-665.47,-0.016728,-0.035466,-1.4277e-13
0.07061,-0.02434,0.03,9302.8,0.005392,-0.044431,-2.2948e-23
0.070714,-0.024284,0.03,-5601,-0.016723,-0.035581,0
0.070719,-0.024275,0.03,-1851.8,-0.01629,-0.03685,4.8328e-24
0.070788,-0.024309,0.03,-54181,-0.012012,-0.039755,-4.1226e-23
0.070756,-0.024397,0.03,-32888,0.0060877,-0.042683,2.1726e-23
0.070674,-0.024379,0.03,14843,0.019787,-0.047978,2.104e-23
0.070464,-0.024267,0.03,-507.74,-0.0073939,-0.039224,5.2341e-23
0.070468,-0.024257,0.03,-634.48,-0.016705,-0.035411,-7.1387e-14
0.070538,-0.02431,0.03,-629.67,0.0044762,-0.043991,-2.0776e-24
0.070605,-0.024354,0.03,11554,0.017827,-0.049158,-1.9269e-24
0.070651,-0.024251,0.03,-735.88,-0.016701,-0.035538,7.1387e-14
0.070656,-0.024241,0.03,-449.69,-0.017762,-0.034957,4.7036e-23
0.070725,-0.024266,0.03,-2807.6,-0.015929,-0.037939,1.5228e-23
0.070798,-0.024307,0.03,-44239,-0.010404,-0.041374,6.8675e-23
0.070762,-0.024407,0.03,-16476,0.012844,-0.044515,-1.5651e-23
0.070671,-0.024393,0.03,17656,0.031765,-0.051729,4.4513e-24
0.070377,-0.02423,0.03,-508.98,-0.0079403,-0.038943,2.4847e-23
0.070381,-0.024221,0.03,-619.01,-0.01668,-0.035351,-7.1387e-14
0.070459,-0.024277,0.03,-238.95,0.0025867,-0.043214,2.4543e-24
0.070533,-0.024323,0.03,-351.72,0.016282,-0.048515,-2.0056e-24
0.070599,-0.024369,0.03,12895,0.030784,-0.053859,-6.3922e-24
0.070583,-0.024214,0.03,-48.713,-0.016675,-0.03549,5.169e-28
0.070587,-0.024205,0.03,-49.796,-0.017309,-0.035176,8.3576e-23
0.070662,-0.024231,0.03,-814.55,-0.018545,-0.03465,5.7451e-23
0.070732,-0.024255,0.03,-4388.6,-0.015755,-0.039179,7.1677e-23
0.070809,-0.024306,0.03,-32873,-0.0089637,-0.042931,4.5691e-23
0.070769,-0.024417,0.03,-8425.9,0.019343,-0.046189,7.1497e-23
0.070668,-0.024408,0.03,19059,0.043321,-0.055187,-1.2672e-23
0.070281,-0.02419,0.03,-545.62,-0.0084758,-0.038652,-4.0832e-24
0.070285,-0.024181,0.03,-588.75,-0.016653,-0.035285,0
0.070372,-0.024241,0.03,-269.12,0.0014058,-0.042717,4.1184e-23
0.070454,-0.02429,0.03,147.41,0.013516,-0.047461,1.9462e-23
0.070526,-0.024339,0.03,103.46,0.028774,-0.053112,-5.2245e-23
0.070593,-0.024386,0.03,13187,0.04383,-0.058342,-2.8922e-23
0.070507,-0.024174,0.03,-74.499,-0.016648,-0.035438,-7.1387e-14
0.070512,-0.024165,0.03,-96.512,-0.017715,-0.034892,4.093e-23
0.070593,-0.024194,0.03,-73.988,-0.01803,-0.034847,-6.0607e-25
0.070668,-0.024218,0.03,-1334.8,-0.019147,-0.034592,1.6932e-24
0.07074,-0.024244,0.03,-5643.1,-0.015809,-0.040539,2.8059e-24
0.070822,-0.024304,0.03,-24367,-0.0076977,-0.044298,1.8965e-23
0.070777,-0.024428,0.03,-4045.6,0.025458,-0.047717,1.3323e-23
0.070667,-0.024425,0.03,19077,0.05427,-0.058329,-8.6669e-24
0.070175,-0.024147,0.03,-531.53,-0.0089082,-0.038394,-1.1559e-24
0.070179,-0.024137,0.03,-563.53,-0.016622,-0.035212,7.1387e-14
0.070276,-0.024201,0.03,-421.72,0.00026799,-0.042199,5.4237e-24
0.070367,-0.024254,0.03,28.406,0.011631,-0.046754,5.96e-23
0.070447,-0.024305,0.03,657.15,0.025262,-0.051882,-1.0958e-24
0.070518,-0.024356,0.03,775.34,0.041679,-0.057662,-3.143e-23
0.070586,-0.024406,0.03,12770,0.056614,-0.062475,4.9128e-24
0.070424,-0.02413,0.03,-90.038,-0.016617,-0.035381,-1.4277e-13
0.070428,-0.024121,0.03,-96.61,-0.017763,-0.034786,5.894e-25
0.070517,-0.024155,0.03,-123.67,-0.018845,-0.034354,3.2473e-26
0.070599,-0.024182,0.03,-185.03,-0.018871,-0.034538,-1.4143e-24
0.070676,-0.024204,0.03,-2026.6,-0.019686,-0.034772,-8.0894e-23
0.070751,-0.024233,0.03,-6257.5,-0.01613,-0.041853,-6.9701e-23
0.070836,-0.024304,0.03,-19241,-0.006636,-0.045401,-4.5855e-23
0.070786,-0.02444,0.03,-900.13,0.031207,-0.049094,-2.1451e-22
0.070667,-0.024443,0.03,18269,0.064528,-0.061116,-2.0408e-23
0.070059,-0.024098,0.03,-519.28,-0.0093012,-0.038141,6.0589e-25
0.070063,-0.024089,0.03,-537.62,-0.016589,-0.035132,0
0.070171,-0.024157,0.03,-435.09,-0.0006721,-0.041748,1.6462e-23
0.070271,-0.024213,0.03,-269.36,0.0098372,-0.046008,6.7384e-23
