"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.063029,-0.036396,0.03,6345.9,0.025002,0.030208,4.1368e-27
0.06308,-0.036434,0.03,-1.3837e+05,0.025013,0.030243,-1.535e-26
0.063023,-0.036404,0.03,19438,0.039004,0.021243,-2.9294e-22
0.063082,-0.036443,0.03,-1.6809e+05,0.035612,0.024929,-1.3083e-22
0.062966,-0.036362,0.03,13501,0.036434,0.02165,-1.5469e-22
0.062973,-0.036354,0.03,726.94,0.024973,0.030169,0
0.063129,-0.036385,0.03,-1.1951e+05,0.028519,0.027006,4.0753e-23
0.063121,-0.036385,0.03,-66128,0.024995,0.030257,-5.0889e-14
0.063084,-0.036452,0.03,-48587,0.044292,0.020353,-3.4324e-22
0.063017,-0.036414,0.03,34994,0.052355,0.012529,-3.8335e-22
0.062904,-0.036315,0.03,768.5,0.035884,0.022035,-4.3976e-23
0.06291,-0.036307,0.03,997.91,0.024941,0.030126,0
0.062959,-0.036371,0.03,17470,0.048732,0.012831,3.2341e-22
0.063074,-0.036342,0.03,-4215.3,0.024965,0.030238,-2.5444e-14
0.06308,-0.036335,0.03,-585.95,0.026165,0.02776,-5.4156e-23
0.063139,-0.036385,0.03,-94320,0.031126,0.024728,-3.4499e-22
0.063086,-0.036462,0.03,-16807,0.05249,0.016263,3.3244e-22
0.063011,-0.036424,0.03,41789,0.065667,0.0042212,7.2898e-22
0.062836,-0.036264,0.03,1091.6,0.034673,0.022829,4.7636e-23
0.062842,-0.036256,0.03,874.44,0.024905,0.030079,5.586e-27
0.062897,-0.036325,0.03,1039.6,0.047398,0.013718,3.704e-23
0.062951,-0.036383,0.03,20708,0.061915,0.0036905,5.3713e-23
0.063021,-0.036295,0.03,262.34,0.024932,0.030203,0
0.063028,-0.036287,0.03,592.46,0.025765,0.029572,-6.3902e-22
0.063089,-0.036327,0.03,-475.28,0.027607,0.025474,-7.7352e-22
0.063149,-0.036386,0.03,-72648,0.033427,0.022583,-1.0683e-21
0.06309,-0.036473,0.03,3192.5,0.060375,0.012549,3.1374e-22
0.063005,-0.036437,0.03,44576,0.078651,-0.00348,-2.3393e-23
0.06276,-0.036207,0.03,953.38,0.033929,0.02328,8.004e-22
0.062767,-0.036199,0.03,785.59,0.024866,0.030027,-2.5444e-14
0.062829,-0.036273,0.03,1303.5,0.045077,0.015265,-3.191e-22
0.062888,-0.036336,0.03,1414.8,0.059743,0.0050688,-2.0064e-23
0.062941,-0.036396,0.03,22281,0.075486,-0.0053407,-7.2048e-22
0.062964,-0.036242,0.03,-204.82,0.024896,0.030163,-5.0889e-14
0.062971,-0.036235,0.03,-243.65,0.026529,0.028695,1.6083e-22
0.063036,-0.036278,0.03,1878.2,0.02718,0.028395,-8.334e-22
0.063098,-0.036319,0.03,-265.13,0.029139,0.023,-6.3485e-22
0.063161,-0.036387,0.03,-51328,0.035623,0.020504,-3.5078e-22
0.063094,-0.036486,0.03,11076,0.067839,0.0091329,-2.6542e-22
0.062999,-0.036451,0.03,44312,0.090978,-0.010496,-2.3672e-22
0.062678,-0.036144,0.03,790.73,0.033213,0.023713,1.1352e-21
0.062684,-0.036137,0.03,726.97,0.024823,0.02997,-2.5444e-14
0.062753,-0.036216,0.03,1147.5,0.043562,0.016218,8.9065e-24
0.06282,-0.036284,0.03,1758.2,0.056382,0.0072451,3.3125e-22
0.062878,-0.036349,0.03,2011.4,0.072661,-0.0036705,-6.4457e-22
0.062931,-0.036411,0.03,22055,0.088959,-0.013897,1.2165e-23
