"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,11.14,-1.3306e-16,5.6526e-15,-1.2708e-14
0.0762,-3.2004e-05,0.03,-885.44,-6.6566e-17,4.2283e-15,1.8888e-36
0.076137,-4.4772e-05,0.03,-39.473,0.00083868,7.013e-05,3.8194e-24
0.076207,-3.7501e-05,0.03,-928.33,0.00051328,-1.1197e-05,4.1955e-24
0.076066,-4.8514e-05,0.03,21.171,0.00082311,3.7067e-05,-3.4998e-25
0.076066,-3.8283e-05,0.03,-1.1047,-2.5493e-14,4.4575e-15,-1.2708e-14
0.076207,3.7501e-05,0.03,-237.95,0.00037456,-0.00012155,-6.8356e-25
0.0762,3.2004e-05,0.03,-193.97,6.6566e-17,4.2283e-15,1.8888e-36
0.076214,-4.3381e-05,0.03,-612.41,0.0010074,-2.2926e-05,5.2415e-24
0.076138,-5.5822e-05,0.03,-38.576,0.0017292,0.00013662,4.1034e-24
0.075988,-5.209e-05,0.03,-1.6977,0.00082589,4.0398e-05,-1.1515e-26
0.075988,-4.1904e-05,0.03,0.20791,-2.5493e-14,4.4513e-15,0
0.076067,-6.0565e-05,0.03,32.043,0.0017603,8.3899e-05,-2.2367e-24
0.076136,3.4993e-05,0.03,-16.788,1.3306e-16,5.6526e-15,-1.2708e-14
0.076137,4.4772e-05,0.03,31.079,0.0005011,-6.4073e-05,-1.7984e-24
0.076214,4.3381e-05,0.03,-279.53,0.00072278,-0.00022797,1.7674e-24
0.076222,-4.9421e-05,0.03,-521.09,0.0015271,-2.1448e-05,-3.2237e-24
0.07614,-6.8323e-05,0.03,-33.909,0.002703,0.00021539,-5.5486e-24
0.075903,-5.5998e-05,0.03,0.49018,0.00078728,3.7848e-05,-2.6307e-25
0.075902,-4.5887e-05,0.03,0.08858,-1.3285e-16,5.6464e-15,0
0.075989,-6.4108e-05,0.03,-2.3069,0.001754,8.8347e-05,-9.49e-26
0.076067,-7.4666e-05,0.03,45.233,0.0028483,0.00014141,-1.3772e-24
0.076066,3.8283e-05,0.03,7.5557,-2.5227e-14,6.8416e-15,-1.2708e-14
0.076066,4.8514e-05,0.03,7.7115,0.00042654,-1.9787e-05,-1.3936e-24
0.076138,5.5822e-05,0.03,64.207,0.0010293,-0.0001307,1.7637e-24
0.076222,4.9421e-05,0.03,-260.72,0.0010853,-0.00034057,9.7295e-26
0.076232,-5.58e-05,0.03,-430.09,0.0020751,-1.0242e-05,-3.0442e-24
0.076144,-8.2011e-05,0.03,-22.612,0.003753,0.00030669,-3.5166e-24
0.075809,-6.0307e-05,0.03,0.33524,0.00077002,3.6688e-05,2.1495e-25
0.075808,-5.0268e-05,0.03,0.058083,-1.3236e-16,5.6651e-15,1.2708e-14
0.075903,-6.7862e-05,0.03,1.1629,0.0016747,8.2925e-05,1.5611e-25
0.075989,-7.8213e-05,0.03,-2.9667,0.0028307,0.00014768,2.0923e-24
0.076069,-9.0888e-05,0.03,58.554,0.004085,0.00021221,6.6736e-25
0.075988,4.1904e-05,0.03,-0.29284,-2.5227e-14,6.8395e-15,-2.8201e-36
0.075988,5.209e-05,0.03,-0.14713,0.00043565,-2.1786e-05,1.2038e-24
0.076067,6.0565e-05,0.03,19.192,0.00092569,-4.9895e-05,9.6685e-27
0.07614,6.8323e-05,0.03,93.905,0.0016036,-0.00021732,3.6715e-24
0.076232,5.58e-05,0.03,-212.81,0.0014653,-0.00046079,-2.9079e-24
