"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,61.632,1.2904e-16,-6.259e-15,-1.2306e-14
0.0762,-3.2004e-05,0.03,-5528.5,6.4648e-17,-4.88e-15,-1.8344e-36
0.076137,-4.4772e-05,0.03,94.072,0.0021996,0.00017275,1.6531e-24
0.076207,-3.7501e-05,0.03,-5979.7,0.0012974,0.0001264,1.8918e-24
0.076066,-4.8514e-05,0.03,117.17,0.0021463,0.00010214,-2.1931e-25
0.076066,-3.8283e-05,0.03,-4.9148,-2.4429e-14,-7.4103e-15,-1.2306e-14
0.076207,3.7501e-05,0.03,-3457.7,0.0012974,-0.0001264,-2.9269e-25
0.0762,3.2004e-05,0.03,-4381.8,-6.4555e-17,-4.89e-15,-1.8317e-36
0.076214,-4.3381e-05,0.03,-3672.4,0.0025689,0.00023759,2.5181e-24
0.076138,-5.5822e-05,0.03,203.12,0.0045062,0.00034814,1.8042e-24
0.075988,-5.209e-05,0.03,-5.8864,0.0020958,0.00010519,-5.5937e-27
0.075988,-4.1904e-05,0.03,1.9704,-2.4429e-14,-7.4104e-15,0
0.076067,-6.0565e-05,0.03,181.62,0.0045537,0.00023372,-1.2643e-24
0.076136,3.4993e-05,0.03,-10.231,-1.2839e-16,-6.269e-15,-1.2306e-14
0.076137,4.4772e-05,0.03,140.87,0.0021996,-0.00017275,-1.0229e-24
0.076214,4.3381e-05,0.03,-3654.6,0.0025689,-0.00023759,1.1848e-24
0.076222,-4.9421e-05,0.03,-3054.4,0.0039146,0.00037198,-1.4938e-24
0.07614,-6.8323e-05,0.03,317.99,0.0069957,0.00056261,-2.8953e-24
0.075903,-5.5998e-05,0.03,5.3558,0.0019773,9.6742e-05,-1.2177e-25
0.075902,-4.5887e-05,0.03,0.93273,1.2846e-16,-6.257e-15,0
0.075989,-6.4108e-05,0.03,-4.0927,0.0044342,0.00023379,-4.6913e-26
0.076067,-7.4666e-05,0.03,264.13,0.0073059,0.00039865,-9.6615e-25
0.076066,3.8283e-05,0.03,65.373,-2.4686e-14,-5.1217e-15,-1.2306e-14
0.076066,4.8514e-05,0.03,57.027,0.0021463,-0.00010214,-8.7337e-25
0.076138,5.5822e-05,0.03,239.49,0.0045062,-0.00034814,1.1784e-24
0.076222,4.9421e-05,0.03,-3276.6,0.0039146,-0.00037198,5.1029e-26
0.076232,-5.58e-05,0.03,-2453.3,0.0053345,0.00052662,-1.5541e-24
0.076144,-8.2011e-05,0.03,433.32,0.0096423,0.0008169,-1.837e-24
0.075809,-6.0307e-05,0.03,3.3052,0.0019119,9.2149e-05,9.4948e-26
0.075808,-5.0268e-05,0.03,0.58852,1.2771e-16,-6.2571e-15,1.2306e-14
