"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.059393,-0.040389,0.03,1264.9,-7.2734e-05,-7.2639e-05,0
0.05944,-0.040432,0.03,-51928,-7.2832e-05,-7.279e-05,-8.942e-14
0.059387,-0.040397,0.03,1281.2,0.0062523,-0.005147,-3.312e-24
0.059441,-0.040441,0.03,-56317,0.0042584,-0.003472,3.2556e-24
0.059334,-0.040349,0.03,2734.8,0.0052984,-0.0049413,2.2163e-23
0.059341,-0.040342,0.03,-74.594,-7.2648e-05,-7.2545e-05,0
0.059494,-0.040388,0.03,-24657,0.0011255,-0.0022321,0
0.059485,-0.040387,0.03,-8796.3,-7.2783e-05,-7.2838e-05,-8.942e-14
0.059442,-0.04045,0.03,-26460,0.0079672,-0.0064808,-2.7373e-24
0.05938,-0.040405,0.03,3444,0.012496,-0.010256,-3.8867e-23
0.059276,-0.040297,0.03,-78.109,0.0051619,-0.0047854,5.2317e-23
0.059283,-0.040289,0.03,21.727,-7.2554e-05,-7.2441e-05,-4.471e-14
0.059326,-0.040358,0.03,3790.5,0.011209,-0.010161,-3.4705e-23
0.059442,-0.04034,0.03,-2130.8,-7.2633e-05,-7.274e-05,0
0.05945,-0.040333,0.03,-324.92,0.00033234,-0.0013066,6.8981e-24
0.059503,-0.040389,0.03,-22555,0.0020002,-0.0038563,-2.7222e-23
0.059444,-0.04046,0.03,-17301,0.011642,-0.0093065,-2.124e-24
0.059372,-0.040416,0.03,5080.1,0.018959,-0.015388,-1.254e-24
0.059213,-0.040239,0.03,57.57,0.0046859,-0.0043685,-1.4255e-23
0.05922,-0.040232,0.03,13.812,-7.245e-05,-7.2327e-05,-4.471e-14
0.059268,-0.040305,0.03,-29.438,0.010804,-0.0097806,3.8015e-24
0.059316,-0.040369,0.03,4796.2,0.017748,-0.015806,-5.2204e-23
0.059395,-0.040287,0.03,-102.04,-7.2539e-05,-7.2654e-05,4.471e-14
0.059402,-0.04028,0.03,-21.669,-0.00015778,2.099e-05,6.8981e-24
0.059459,-0.040326,0.03,-532.39,0.00072622,-0.0024514,4.9892e-23
0.059513,-0.04039,0.03,-19265,0.0027466,-0.0053969,-1.741e-24
0.059446,-0.040472,0.03,-10365,0.015324,-0.012008,2.7714e-23
0.059365,-0.040428,0.03,6396,0.025523,-0.020431,5.7257e-23
0.059143,-0.040175,0.03,46.453,0.0044116,-0.0041303,-5.8641e-23
0.05915,-0.040168,0.03,5.5781,-7.2335e-05,-7.2201e-05,-4.471e-14
0.059205,-0.040248,0.03,130.18,0.0098602,-0.0089686,9.155e-25
0.059258,-0.040316,0.03,38.258,0.017033,-0.015177,-7.5544e-23
0.059306,-0.040381,0.03,5497.1,0.024744,-0.021678,2.4071e-23
0.059343,-0.04023,0.03,-0.90768,-7.2435e-05,-7.256e-05,0
0.05935,-0.040223,0.03,-7.9547,-6.7921e-05,-0.00010763,0
0.059411,-0.040272,0.03,-69.347,-0.00014383,-0.00011667,4.4635e-23
0.059469,-0.040319,0.03,-981.5,0.00098741,-0.0036783,-4.1673e-25
0.059525,-0.040393,0.03,-14945,0.0034287,-0.0069043,2.5578e-23
0.059449,-0.040484,0.03,-6884.7,0.018951,-0.014601,1.0142e-24
0.059358,-0.040441,0.03,7257.1,0.032033,-0.02531,6.637e-25
0.059067,-0.040105,0.03,19.094,0.0041376,-0.0038869,-2.0799e-23
0.059074,-0.040098,0.03,3.6875,-7.2209e-05,-7.2063e-05,-2.2396e-27
