"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,24.368,1.0705e-15,8.9809e-13,1.3978e-14
0.0762,-3.2004e-05,0.03,-2210.7,5.4569e-16,9.1012e-13,0
0.076137,-4.4772e-05,0.03,-158.06,0.0012567,0.00010308,9.3487e-25
0.076207,-3.7501e-05,0.03,-2242,0.00076741,-6.5625e-05,3.3295e-25
0.076066,-4.8514e-05,0.03,44.752,0.0012415,5.5763e-05,-1.5471e-24
0.076066,-3.8283e-05,0.03,-2.691,1.0686e-15,8.9695e-13,1.3978e-14
0.076207,3.7501e-05,0.03,-396.65,0.00054066,-0.0002333,-5.2797e-25
0.0762,3.2004e-05,0.03,-274.84,-5.1479e-16,9.1078e-13,-1.4607e-35
0.076214,-4.3381e-05,0.03,-1515,0.0015017,-0.00012625,1.0479e-25
0.076138,-5.5822e-05,0.03,-172.23,0.0025861,0.00019741,1.7128e-25
0.075988,-5.209e-05,0.03,-4.4133,0.0012433,6.102e-05,-2.848e-24
0.075988,-4.1904e-05,0.03,0.46964,-5.4808e-14,8.9488e-13,-1.3978e-14
0.076067,-6.0565e-05,0.03,63.913,0.0026473,0.00012535,4.067e-25
0.076136,3.4993e-05,0.03,-73.078,-2.8914e-14,9.0047e-13,-3.206e-36
0.076137,4.4772e-05,0.03,75.864,0.00067991,-9.8635e-05,3.4212e-24
0.076214,4.3381e-05,0.03,-500.52,0.001031,-0.00043551,-7.0389e-26
0.076222,-4.9421e-05,0.03,-1291.5,0.0022705,-0.00016505,-1.4831e-25
0.07614,-6.8323e-05,0.03,-182.21,0.0040333,0.00030641,5.8665e-24
0.075903,-5.5998e-05,0.03,1.1118,0.0011825,5.7042e-05,-2.3202e-24
0.075902,-4.5887e-05,0.03,0.22694,-1.1067e-13,8.9246e-13,-2.7957e-14
0.075989,-6.4108e-05,0.03,-6.8948,0.0026344,0.00013342,3.0398e-26
0.076067,-7.4666e-05,0.03,85.33,0.0042696,0.0002098,9.4041e-24
0.076066,3.8283e-05,0.03,15.443,-5.6848e-14,8.9977e-13,-1.3978e-14
0.076066,4.8514e-05,0.03,16.268,0.00054554,-2.5818e-05,3.7856e-24
0.076138,5.5822e-05,0.03,154.99,0.0013848,-0.00020175,2.6385e-24
0.076222,4.9421e-05,0.03,-470.65,0.0015325,-0.00064345,6.4225e-25
0.076232,-5.58e-05,0.03,-1070.4,0.0030786,-0.00018882,-1.4831e-25
0.076144,-8.2011e-05,0.03,-171.73,0.0055867,0.00043029,-4.9436e-25
0.075809,-6.0307e-05,0.03,0.83412,0.001154,5.5108e-05,-3.9277e-24
0.075808,-5.0268e-05,0.03,0.14406,-8.272e-14,8.9097e-13,-1.3978e-14
0.075903,-6.7862e-05,0.03,2.5768,0.0025102,0.00012504,-2.4252e-24
0.075989,-7.8213e-05,0.03,-10.286,0.0042398,0.00022279,2.8043e-24
0.076069,-9.0888e-05,0.03,104.64,0.0061016,0.0003126,3.0977e-24
0.075988,4.1904e-05,0.03,-0.47109,-1.074e-15,8.9553e-13,-1.3978e-14
0.075988,5.209e-05,0.03,-0.25438,0.00055976,-2.8421e-05,8.3266e-25
