"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.05946,-0.040321,0.03,450.3,-0.0028354,-0.0028413,-9.7126e-14
0.059508,-0.040364,0.03,-7835.7,-0.0028389,-0.0028468,4.8563e-14
0.059454,-0.040329,0.03,1262.7,0.0012948,-0.0062213,1.2866e-23
0.059509,-0.040373,0.03,-12571,-6.5668e-05,-0.0048353,4.7139e-23
0.059401,-0.040282,0.03,972.85,0.0008058,-0.006126,1.2513e-23
0.059408,-0.040274,0.03,-61.391,-0.0028321,-0.0028376,-9.7126e-14
0.059561,-0.04032,0.03,-4869,-0.0025249,-0.0033207,4.7355e-23
0.059553,-0.040319,0.03,-601,-0.002837,-0.0028486,0
0.05951,-0.040382,0.03,-4046.9,0.0023758,-0.0066554,-7.5016e-23
0.059447,-0.040338,0.03,2401.3,0.0054456,-0.0096548,2.8904e-24
0.059344,-0.040229,0.03,-59.586,0.00070312,-0.0060077,1.9106e-24
0.059351,-0.040222,0.03,-20.551,-0.0028284,-0.0028336,-4.8563e-14
0.059393,-0.040291,0.03,1413.8,0.0048273,-0.0096751,2.0422e-23
0.05951,-0.040272,0.03,-234.14,-0.0028316,-0.0028452,-4.8563e-14
0.059517,-0.040266,0.03,-307.43,-0.0034355,-0.0025383,-1.3775e-23
0.059571,-0.040321,0.03,-4542.4,-0.0023756,-0.003582,-6.506e-23
0.059511,-0.040392,0.03,-1338.4,0.0048264,-0.0083949,-5.1853e-23
0.05944,-0.040348,0.03,3309,0.0098093,-0.013162,-1.1317e-23
0.05928,-0.040172,0.03,-0.16406,0.00041827,-0.0057523,-9.3654e-24
0.059287,-0.040164,0.03,-23.172,-0.0028244,-0.0028291,-9.7126e-14
0.059335,-0.040238,0.03,-33.129,0.0045507,-0.0094098,1.4879e-23
0.059384,-0.040301,0.03,1888.9,0.0093185,-0.013563,-2.5397e-24
0.059462,-0.04022,0.03,-160.86,-0.0028279,-0.0028418,-4.8563e-14
0.05947,-0.040213,0.03,-133.25,-0.0036831,-0.0019021,-1.6302e-23
0.059526,-0.040259,0.03,-462.58,-0.0040412,-0.0021783,-1.5616e-23
0.059581,-0.040322,0.03,-3940.6,-0.002274,-0.0038116,-5.0568e-23
