"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.059391,-0.040391,0.03,2857,5.6097e-09,5.6042e-09,-3.2019e-14
0.059439,-0.040434,0.03,-1.1216e+05,5.6065e-09,5.604e-09,-3.2019e-14
0.059385,-0.040398,0.03,5018.5,0.0094879,-0.007542,-2.5689e-22
0.059439,-0.040442,0.03,-1.2041e+05,0.0067468,-0.004965,-4.7614e-23
0.059332,-0.040351,0.03,6343.2,0.0079337,-0.0071799,1.0152e-22
0.059339,-0.040343,0.03,-145.12,5.603e-09,5.5969e-09,1.6131e-31
0.059492,-0.040389,0.03,-61689,0.0021418,-0.0033062,2.248e-22
0.059484,-0.040389,0.03,-28570,5.6038e-09,5.6067e-09,-3.2019e-14
0.05944,-0.040452,0.03,-51101,0.012402,-0.0092852,2.3765e-23
0.059378,-0.040407,0.03,10758,0.018699,-0.015019,-1.0726e-23
0.059275,-0.040298,0.03,-125.36,0.0076791,-0.0069071,-1.2334e-23
0.059282,-0.040291,0.03,55.922,5.5958e-09,5.5889e-09,1.6131e-31
0.059324,-0.04036,0.03,8589.2,0.016572,-0.014777,-7.3772e-25
0.059441,-0.040341,0.03,-3906.2,5.604e-09,5.6099e-09,-9.6056e-14
0.059448,-0.040335,0.03,47.443,0.0010392,-0.0023258,-1.4612e-22
0.059502,-0.04039,0.03,-52700,0.0037425,-0.0057524,1.6634e-22
0.059442,-0.040462,0.03,-30499,0.017899,-0.013278,-2.0266e-22
0.059371,-0.040417,0.03,14342,0.028081,-0.02239,2.8157e-22
0.059211,-0.040241,0.03,143.62,0.006947,-0.0062685,-1.2195e-22
0.059218,-0.040233,0.03,34.078,5.5878e-09,5.5801e-09,0
0.059266,-0.040307,0.03,29.594,0.015875,-0.014144,-2.1131e-24
0.059315,-0.04037,0.03,10579,0.026002,-0.022863,1.5605e-22
0.059393,-0.040289,0.03,186.21,5.5968e-09,5.6033e-09,-1.2807e-13
0.059401,-0.040282,0.03,376.35,0.00058577,-0.00059776,-3.1757e-22
0.059457,-0.040328,0.03,312.5,0.0021144,-0.0044738,3.062e-22
0.059512,-0.040392,0.03,-42461,0.0051277,-0.0080343,-3.2807e-22
0.059444,-0.040473,0.03,-15843,0.023319,-0.017037,-7.6289e-24
0.059363,-0.040429,0.03,16724,0.037449,-0.02949,1.2245e-23
0.059142,-0.040177,0.03,107.89,0.0065201,-0.0058983,1.0362e-22
