"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,10.401,-9.4745e-16,2.3006e-14,-1.3046e-14
0.0762,-3.2004e-05,0.03,-764.14,-4.7413e-16,1.287e-14,1.3453e-35
0.076137,-4.4772e-05,0.03,-32.048,0.00082089,6.7888e-05,3.7568e-24
0.076207,-3.7501e-05,0.03,-820.12,0.00049841,-4.9554e-06,4.1208e-24
0.076066,-4.8514e-05,0.03,19.744,0.00080596,3.6451e-05,-3.386e-25
0.076066,-3.8283e-05,0.03,-1.0172,-2.6982e-14,2.1768e-14,-1.3046e-14
0.076207,3.7501e-05,0.03,-217.45,0.00033204,-0.00010826,-6.8078e-25
0.0762,3.2004e-05,0.03,-151.67,4.7453e-16,1.2866e-14,1.3465e-35
0.076214,-4.3381e-05,0.03,-536.51,0.00097886,-1.1136e-05,5.1482e-24
0.076138,-5.5822e-05,0.03,-29.905,0.0016923,0.00013283,4.0393e-24
0.075988,-5.209e-05,0.03,-1.5409,0.00080715,3.952e-05,-1.1243e-26
0.075988,-4.1904e-05,0.03,0.20235,-2.698e-14,2.1739e-14,0
0.076067,-6.0565e-05,0.03,30.032,0.0017227,8.2536e-05,-2.1781e-24
0.076136,3.4993e-05,0.03,-14.539,9.4785e-16,2.3001e-14,-1.3046e-14
0.076137,4.4772e-05,0.03,23.889,0.00043213,-5.7657e-05,-1.7763e-24
0.076214,4.3381e-05,0.03,-254.83,0.00064001,-0.00020314,1.7376e-24
0.076222,-4.9421e-05,0.03,-453.87,0.0014838,-4.555e-06,-3.1612e-24
0.07614,-6.8323e-05,0.03,-23.858,0.0026448,0.00021006,-5.4195e-24
0.075903,-5.5998e-05,0.03,0.48199,0.00076932,3.7009e-05,-2.5448e-25
0.075902,-4.5887e-05,0.03,0.085045,-9.4141e-16,2.2928e-14,0
0.075989,-6.4108e-05,0.03,-2.0359,0.0017139,8.65e-05,-9.3387e-26
0.076067,-7.4666e-05,0.03,42.638,0.0027861,0.00013921,-1.3404e-24
0.076066,3.8283e-05,0.03,5.9412,-2.509e-14,2.421e-14,-1.3046e-14
0.076066,4.8514e-05,0.03,6.1101,0.00036324,-1.6667e-05,-1.3696e-24
0.076138,5.5822e-05,0.03,49.49,0.0008888,-0.0001173,1.7324e-24
0.076222,4.9421e-05,0.03,-241.43,0.00096135,-0.00030349,1.0013e-25
0.076232,-5.58e-05,0.03,-371.85,0.0020157,1.1701e-05,-2.9834e-24
0.076144,-8.2011e-05,0.03,-11.914,0.0036714,0.00029988,-3.4459e-24
0.075809,-6.0307e-05,0.03,0.32002,0.00075199,3.5851e-05,2.0776e-25
0.075808,-5.0268e-05,0.03,0.055136,-9.387e-16,2.29e-14,1.3046e-14
0.075903,-6.7862e-05,0.03,1.1495,0.0016361,8.111e-05,1.5061e-25
0.075989,-7.8213e-05,0.03,-2.5354,0.0027654,0.0001447,2.0318e-24
0.076069,-9.0888e-05,0.03,55.518,0.003994,0.00020907,6.4669e-25
0.075988,4.1904e-05,0.03,-0.23516,-2.5093e-14,2.4195e-14,-2.0048e-35
0.075988,5.209e-05,0.03,-0.12943,0.00037394,-1.8647e-05,1.1948e-24
0.076067,6.0565e-05,0.03,15.303,0.00079172,-4.2464e-05,6.1899e-27
0.07614,6.8323e-05,0.03,72.741,0.001387,-0.0001949,3.6055e-24
0.076232,5.58e-05,0.03,-200.63,0.0012992,-0.0004105,-2.8765e-24
0.076243,-6.252e-05,0.03,-336.56,0.0025702,3.4378e-05,2.0914e-25
0.076148,-9.676e-05,0.03,2.5935,0.0047629,0.00040038,2.2284e-24
0.075705,-6.5059e-05,0.03,0.17887,0.00073011,3.4577e-05,4.6286e-26
0.075705,-5.5084e-05,0.03,0.049534,-2.6972e-14,2.1664e-14,-1.3046e-14
