"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.065131,-0.033695,0.03,9383.7,0.023206,0.031733,-2.5381e-14
0.065184,-0.033731,0.03,-2.3181e+05,0.023215,0.031768,0
0.065126,-0.033704,0.03,27802,0.041098,0.021852,3.0208e-22
0.065186,-0.033739,0.03,-2.6523e+05,0.036864,0.025904,4.1645e-22
0.065066,-0.033665,0.03,20952,0.037696,0.022204,-1.0143e-22
0.065072,-0.033656,0.03,814.19,0.023179,0.031692,-2.5381e-14
0.065231,-0.033678,0.03,-1.8592e+05,0.027811,0.027786,-7.4119e-22
0.065222,-0.033679,0.03,-99791,0.023196,0.031782,0
0.065189,-0.033748,0.03,-76140,0.047852,0.020917,4.2274e-22
0.065121,-0.033713,0.03,51252,0.057964,0.012309,-5.398e-23
0.065002,-0.033622,0.03,893.44,0.036978,0.022661,3.6209e-22
0.065007,-0.033613,0.03,1242,0.023149,0.031647,-7.6144e-14
0.06506,-0.033675,0.03,26689,0.053156,0.012493,-8.436e-22
0.065172,-0.033639,0.03,-7875.6,0.023167,0.031761,-2.5381e-14
0.065179,-0.033631,0.03,-1806.2,0.02438,0.028995,-1.6478e-21
0.06524,-0.033678,0.03,-1.4137e+05,0.031072,0.025096,-4.1856e-22
0.065192,-0.033758,0.03,-26104,0.05807,0.016573,-3.5085e-22
0.065115,-0.033725,0.03,60393,0.074555,0.003372,-3.643e-22
0.06493,-0.033575,0.03,1395.8,0.035393,0.023587,-2.8491e-22
0.064936,-0.033566,0.03,1074.2,0.023117,0.031598,-7.6144e-14
0.064995,-0.033632,0.03,1306.6,0.051411,0.013521,3.2812e-22
0.065052,-0.033687,0.03,30908,0.069563,0.0025703,-1.7482e-23
0.065117,-0.033594,0.03,-111.57,0.023136,0.031723,-7.7335e-28
0.065124,-0.033586,0.03,602.35,0.023528,0.031552,-3.3862e-22
0.065186,-0.033623,0.03,-1749.7,0.025783,0.026578,-4.3876e-22
0.06525,-0.033678,0.03,-1.0498e+05,0.033828,0.022639,1.1343e-21
0.065196,-0.033769,0.03,4404.6,0.067774,0.012722,-3.5221e-22
0.065109,-0.033738,0.03,63407,0.090508,-0.0047405,-3.7135e-22
0.064852,-0.033523,0.03,1201.5,0.034425,0.024116,-1.0471e-21
0.064857,-0.033514,0.03,951.62,0.023081,0.031544,-5.0763e-14
0.064924,-0.033584,0.03,1703.7,0.048385,0.015301,6.9324e-22
0.064987,-0.033644,0.03,1826.2,0.066731,0.0041471,-2.2963e-24
0.065043,-0.033701,0.03,32386,0.086232,-0.0070515,7.1388e-22
0.065057,-0.033546,0.03,-185.16,0.023103,0.031681,-6.3558e-28
0.065063,-0.033538,0.03,-229.98,0.024599,0.030495,2.621e-22
0.065131,-0.033577,0.03,2127.3,0.0246,0.030787,4.4119e-22
0.065195,-0.033614,0.03,-2013.9,0.027171,0.024015,1.6538e-21
0.065262,-0.033678,0.03,-71432,0.036358,0.020336,1.1554e-21
0.065201,-0.033781,0.03,16451,0.076853,0.0092481,1.1704e-21
0.065104,-0.033752,0.03,61904,0.10542,-0.011976,-2.3688e-23
0.064765,-0.033465,0.03,967.69,0.033496,0.024626,-2.8719e-22
0.064771,-0.033457,0.03,873.94,0.023041,0.031484,-5.0763e-14
0.064845,-0.033532,0.03,1486.6,0.046414,0.0164,-1.6744e-24
0.064916,-0.033596,0.03,2339.6,0.062388,0.0066135,6.5348e-22
0.064978,-0.033657,0.03,2631.6,0.082565,-0.0051637,3.8694e-22
0.065034,-0.033716,0.03,31153,0.10253,-0.015963,-4.0683e-24
0.06499,-0.033492,0.03,-121.73,0.023066,0.031635,-6.3558e-28
0.064996,-0.033484,0.03,-108.59,0.024247,0.030685,-3.292e-22
0.06507,-0.033528,0.03,-357.95,0.026258,0.029226,4.747e-22
0.06514,-0.033566,0.03,3692.6,0.026343,0.029465,-3.8692e-22
0.065206,-0.033605,0.03,-1564.7,0.028531,0.021365,1.1634e-21
0.065275,-0.03368,0.03,-49013,0.038716,0.018357,5.3746e-22
0.065207,-0.033793,0.03,20794,0.085139,0.0061257,3.8155e-22
0.0651,-0.033768,0.03,56902,0.11908,-0.018325,2.4425e-22
0.06467,-0.033402,0.03,874.09,0.03272,0.025031,4.4831e-22
0.064675,-0.033394,0.03,808.59,0.022998,0.031418,-7.6144e-14
0.064759,-0.033475,0.03,1027.9,0.044559,0.017475,-1.0152e-23
0.064837,-0.033543,0.03,1933.6,0.059343,0.0082599,1.1762e-21
0.064906,-0.033609,0.03,3173.4,0.077135,-0.0022571,-3.2059e-22
0.064967,-0.033673,0.03,3733,0.098477,-0.014127,2.6926e-23
0.065024,-0.033735,0.03,28315,0.11799,-0.023921,-6.4639e-22
0.064916,-0.033433,0.03,-109.63,0.023025,0.031585,-1.0451e-27
0.064923,-0.033425,0.03,-112.9,0.024327,0.03054,-5.3934e-22
0.065004,-0.033475,0.03,-135.44,0.025633,0.029563,-1.0792e-23
0.065079,-0.033517,0.03,-453.27,0.028163,0.027773,-1.3476e-21
0.065151,-0.033554,0.03,5218.6,0.028611,0.027655,-3.4063e-23
0.065218,-0.033596,0.03,-922.52,0.02987,0.018856,-1.0722e-21
0.065289,-0.033682,0.03,-36654,0.040885,0.016776,-5.0623e-22
