"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076134,-0.00043877,0.03,356.25,0.00010977,0.014106,2.863e-14
0.076198,-0.00043623,0.03,5586,0.00010475,0.01413,5.7259e-14
0.076135,-0.00044855,0.03,2220.4,0.00386,0.014496,-7.0232e-24
0.076205,-0.00044177,0.03,712.22,0.0025831,0.015205,-6.5566e-24
0.076064,-0.00045179,0.03,676.57,0.0033888,0.014236,-4.6885e-25
0.076064,-0.00044156,0.03,71.003,0.00011046,0.014088,-2.863e-14
0.076205,-0.00036677,0.03,-5005.8,0.00072452,0.014738,-1.6271e-23
0.076199,-0.00037222,0.03,-5308.4,9.5351e-05,0.01413,5.7259e-14
0.076212,-0.0004477,0.03,4831.9,0.0047885,0.016108,-1.4159e-24
0.076137,-0.00045961,0.03,4249.7,0.0076067,0.0149,1.635e-24
0.075987,-0.00045482,0.03,79.178,0.0032766,0.014217,-2.2441e-24
0.075986,-0.00044463,0.03,78.744,0.00011122,0.014069,-5.7259e-14
0.076065,-0.00046385,0.03,1010.2,0.0069569,0.014446,1.9755e-24
0.076135,-0.00036878,0.03,-619.08,9.0199e-05,0.014106,2.863e-14
0.076136,-0.00035901,0.03,-89.959,0.00036591,0.013979,-1.7236e-23
0.076213,-0.00036095,0.03,-3959.8,0.0012304,0.015276,1.3524e-23
0.07622,-0.0004538,0.03,5604.7,0.0069379,0.017021,7.0523e-24
0.076139,-0.00047213,0.03,5187.4,0.011444,0.015422,7.8141e-24
0.075901,-0.00045812,0.03,81.966,0.0029938,0.014179,-2.2844e-24
0.075901,-0.00044801,0.03,72.186,0.00011206,0.014048,-2.863e-14
0.075987,-0.00046684,0.03,111.87,0.0066585,0.014397,-3.0353e-24
0.076065,-0.00047795,0.03,1386.2,0.010868,0.014738,3.4891e-24
0.076064,-0.00036499,0.03,4.0962,8.9261e-05,0.014089,-2.863e-14
0.076065,-0.00035477,0.03,5.6128,0.00024858,0.0141,-1.0235e-24
0.076137,-0.00034797,0.03,-361.9,0.00073297,0.013909,9.7426e-24
0.076221,-0.00035496,0.03,-3247.7,0.001765,0.015767,4.4693e-23
0.07623,-0.00046025,0.03,5845.4,0.0090423,0.017962,-2.3891e-23
0.076142,-0.00048584,0.03,5707.9,0.015284,0.016057,-2.7114e-23
0.075807,-0.00046176,0.03,75.874,0.0028292,0.014144,-8.5038e-28
0.075806,-0.00045172,0.03,66.992,0.00011298,0.014025,0
0.075901,-0.00046999,0.03,93.188,0.0060926,0.014336,-2.9804e-24
0.075987,-0.00048095,0.03,161.19,0.010351,0.014641,4.5626e-24
0.076066,-0.00049418,0.03,1718.8,0.015006,0.015123,-5.7109e-24
0.075987,-0.00036082,0.03,-9.0758,8.823e-05,0.014069,-2.863e-14
0.075987,-0.00035064,0.03,-11.611,0.00041826,0.014058,5.2262e-24
0.076066,-0.00034272,0.03,29.233,0.00060237,0.0141,-4.9418e-24
0.07614,-0.00033548,0.03,-519.87,0.0012264,0.013854,4.5035e-23
0.076231,-0.00034865,0.03,-2474.5,0.002362,0.016241,-3.776e-23
0.076242,-0.00046705,0.03,5703.8,0.011077,0.0189,4.2279e-23
0.076146,-0.00050062,0.03,5922.9,0.019039,0.016773,5.6698e-23
0.075703,-0.00046578,0.03,66.816,0.0026685,0.01411,1.2513e-26
0.075703,-0.0004558,0.03,63.267,0.00011398,0.013999,0
0.075807,-0.00047347,0.03,87.383,0.0057406,0.014282,-4.9692e-26
0.075902,-0.00048386,0.03,120.23,0.0095031,0.014546,3.8089e-24
0.075988,-0.00049739,0.03,232.62,0.014305,0.014959,1.4872e-24
0.076068,-0.00051258,0.03,1945.8,0.019241,0.015608,1.0177e-23
0.075901,-0.00035623,0.03,-8.0457,8.7095e-05,0.014048,-2.863e-14
0.075902,-0.00034613,0.03,-9.1481,0.00040057,0.014037,5.1787e-24
0.075988,-0.00033863,0.03,-19.456,0.00088293,0.01404,4.1251e-24
0.076066,-0.00032862,0.03,50.787,0.0011974,0.014102,1.2716e-25
0.076143,-0.00032182,0.03,-665.49,0.001867,0.013812,-5.5168e-23
0.076242,-0.00034201,0.03,-2017.1,0.0030112,0.016709,1.8908e-23
0.076254,-0.00047359,0.03,5377,0.013,0.019789,2.6442e-23
0.076152,-0.00051639,0.03,5824.8,0.022632,0.017543,2.7422e-23
0.075589,-0.00047021,0.03,62.517,0.0025399,0.014075,3.1875e-24
0.075589,-0.00046029,0.03,60.092,0.00011509,0.013971,-2.863e-14
0.075703,-0.00047735,0.03,69.286,0.0054025,0.014235,3.7495e-24
0.075807,-0.00048709,0.03,108.83,0.0089376,0.01446,4.6078e-24
0.075902,-0.00050001,0.03,163.31,0.013198,0.014814,4.3647e-24
0.075988,-0.00051638,0.03,327.09,0.018446,0.015358,-4.576e-24
0.076071,-0.00053313,0.03,2062.6,0.023454,0.016191,-2.2366e-24
0.075807,-0.00035119,0.03,-8.6878,8.5846e-05,0.014025,-8.5889e-14
0.075808,-0.00034115,0.03,-10.197,0.00044706,0.014011,-1.2919e-23
0.075902,-0.00033427,0.03,-11.735,0.00085774,0.014015,4.2647e-24
0.075988,-0.00032452,0.03,-32.204,0.0015505,0.014022,-8.1495e-24
0.076068,-0.00031241,0.03,69.918,0.0020689,0.014102,-2.1264e-23
0.076147,-0.0003071,0.03,-802.57,0.0026637,0.013796,3.5028e-23
0.076254,-0.00033565,0.03,-1895.4,0.0036915,0.017156,2.8441e-23
0.076266,-0.00047989,0.03,4926.2,0.014806,0.020632,-4.1845e-23
0.076159,-0.00053305,0.03,5522.3,0.026013,0.018356,-5.3747e-23
0.075463,-0.00047508,0.03,58.629,0.002423,0.014038,5.7802e-24
0.075463,-0.00046521,0.03,57.391,0.00011631,0.01394,0
0.075589,-0.00048164,0.03,63.291,0.0051285,0.014189,6.2811e-25
0.075704,-0.00049073,0.03,77.762,0.0084011,0.014393,2.251e-24
0.075808,-0.00050288,0.03,137.19,0.012404,0.014683,1.9985e-25
0.075902,-0.00051875,0.03,218.89,0.01713,0.015146,-2.4217e-24
0.075989,-0.00053812,0.03,437.32,0.022684,0.015838,-3.7205e-24
0.076075,-0.00055573,0.03,2093.8,0.027543,0.01686,-1.4197e-23
0.075703,-0.00034564,0.03,-9.5351,8.4473e-05,0.013999,-5.7259e-14
0.075704,-0.00033567,0.03,-10.855,0.00047018,0.013984,-1.2871e-23
0.075808,-0.00032945,0.03,-12.176,0.00094707,0.013988,7.3204e-24
0.075903,-0.0003204,0.03,-16.141,0.0015245,0.013991,-1.2097e-23
0.075989,-0.00030809,0.03,-48.869,0.0024877,0.014,-5.9238e-25
0.07607,-0.00029403,0.03,76.7,0.0032494,0.014098,7.0045e-24
0.076153,-0.00029141,0.03,-952.63,0.0036281,0.013808,4.6527e-23
0.076267,-0.00032952,0.03,-1819.4,0.0044096,0.017582,-4.3754e-23
0.07628,-0.00048601,0.03,4432.8,0.016512,0.021441,2.1624e-24
0.076168,-0.00055051,0.03,5087.8,0.029162,0.019201,9.5706e-25
0.075325,-0.00048043,0.03,55.781,0.0023193,0.013998,4.8266e-24
0.075325,-0.00047062,0.03,54.988,0.00011764,0.013905,2.863e-14
0.075463,-0.0004864,0.03,57.559,0.0048802,0.014143,-3.196e-24
0.075589,-0.00049481,0.03,68.324,0.0079605,0.01433,-9.3583e-24
0.075704,-0.00050617,0.03,91.38,0.011654,0.014587,-1.8013e-24
0.075808,-0.00052114,0.03,168.58,0.016109,0.01496,-3.3352e-24
0.075902,-0.00054038,0.03,279.23,0.021234,0.015544,-1.1978e-28
0.07599,-0.00056269,0.03,546.4,0.02692,0.016393,-2.6863e-24
0.07608,-0.00058023,0.03,2051.9,0.031434,0.017596,3.4486e-24
0.075589,-0.00033954,0.03,-10.429,8.2964e-05,0.013971,-5.7259e-14
0.07559,-0.00032963,0.03,-11.895,0.00050819,0.013954,-1.2788e-23
0.075704,-0.0003241,0.03,-12.697,0.00099461,0.013959,7.3204e-24
0.075809,-0.00031584,0.03,-15.302,0.001649,0.013963,1.0835e-23
0.075903,-0.00030425,0.03,-21.85,0.0024678,0.013962,3.3818e-24
0.07599,-0.0002891,0.03,-68.675,0.0037696,0.013972,-4.1352e-24
0.076073,-0.00027353,0.03,64.097,0.0047726,0.014089,2.0603e-23
0.076161,-0.00027485,0.03,-1098.4,0.0047741,0.013844,-5.8158e-23
0.076281,-0.0003236,0.03,-1780.5,0.0051795,0.017996,2.3017e-24
0.076294,-0.00049197,0.03,3923.1,0.018124,0.022219,1.1819e-24
0.07618,-0.00056879,0.03,4577.4,0.032071,0.020062,3.6667e-23
0.075173,-0.00048632,0.03,53.259,0.0022244,0.013956,5.7896e-24
0.075172,-0.00047654,0.03,52.785,0.00011911,0.013868,-2.863e-14
0.075325,-0.00049165,0.03,54.117,0.0046595,0.014097,4.3946e-24
0.075464,-0.00049937,0.03,59.318,0.0075622,0.014273,-1.2087e-23
0.07559,-0.00050994,0.03,76.479,0.011029,0.014502,-4.9921e-24
0.075704,-0.00052396,0.03,109.33,0.015142,0.014825,-2.0172e-24
0.075808,-0.00054222,0.03,199.36,0.020011,0.015294,1.1138e-24
0.075902,-0.00056518,0.03,334.81,0.02543,0.016008,-3.1358e-24
0.075992,-0.00059014,0.03,634.6,0.031066,0.01701,1.3626e-24
0.076087,-0.00060662,0.03,1954.4,0.035086,0.018375,3.5532e-23
0.075464,-0.00033284,0.03,-11.498,8.1307e-05,0.01394,-2.863e-14
0.075464,-0.00032298,0.03,-12.968,0.00054648,0.013921,-1.2835e-23
0.07559,-0.00031819,0.03,-13.594,0.0010706,0.013927,-6.3665e-24
0.075705,-0.00031073,0.03,-15.74,0.0017183,0.013932,1.4517e-23
