"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4996e-05,0.03,15.782,-4.483e-11,-1.371e-07,-1.2186e-14
0.0762,-3.2007e-05,0.03,-1226.5,-2.048e-11,-1.368e-07,-1.2186e-14
0.076137,-4.4776e-05,0.03,24.177,0.00097755,8.6318e-05,-7.134e-25
0.076207,-3.7504e-05,0.03,-1303.6,0.00060921,6.7428e-05,-3.4677e-27
0.076066,-4.8517e-05,0.03,31.856,0.00093779,4.3193e-05,-8.5062e-25
0.076066,-3.8286e-05,0.03,-1.1774,-5.282e-11,-1.3693e-07,5.0063e-31
0.076207,3.7498e-05,0.03,-758.93,0.00060914,-6.7648e-05,-1.4893e-24
0.0762,3.2001e-05,0.03,-935.18,2.0529e-11,-1.368e-07,-2.4372e-14
0.076214,-4.3384e-05,0.03,-796.24,0.0011984,0.00012623,-1.5976e-24
0.076138,-5.5825e-05,0.03,55.534,0.0020112,0.00017306,-1.5128e-24
0.075988,-5.2093e-05,0.03,-1.4466,0.00093449,4.6034e-05,1.6777e-25
0.075988,-4.1907e-05,0.03,0.29932,-6.1598e-11,-1.3674e-07,1.2186e-14
0.076067,-6.0568e-05,0.03,51.363,0.0020055,9.9954e-05,3.3676e-26
0.076136,3.499e-05,0.03,-5.315,4.4806e-11,-1.371e-07,-4.8745e-14
0.076137,4.4769e-05,0.03,37.66,0.00097741,-8.6581e-05,-1.1349e-24
0.076214,4.3377e-05,0.03,-794.16,0.0011983,-0.00012641,-8.5753e-26
0.076222,-4.9424e-05,0.03,-665.43,0.0018205,0.00019726,3.1179e-24
0.07614,-6.8326e-05,0.03,88.129,0.0031371,0.00027996,3.8999e-24
0.075903,-5.6001e-05,0.03,0.75384,0.00088544,4.2767e-05,1.4705e-25
0.075902,-4.5891e-05,0.03,0.13904,-7.1215e-11,-1.3653e-07,1.2186e-14
0.075989,-6.4111e-05,0.03,-0.8806,0.0019836,0.00010169,-2.1194e-26
0.076067,-7.467e-05,0.03,76.453,0.0032437,0.0001719,6.7809e-25
0.076066,3.828e-05,0.03,17.28,5.2771e-11,-1.3693e-07,-2.4372e-14
0.076066,4.8511e-05,0.03,15.631,0.00093765,-4.346e-05,1.0472e-24
0.076138,5.5819e-05,0.03,66.286,0.0020109,-0.00017331,5.9807e-25
0.076222,4.9417e-05,0.03,-712.34,0.0018203,-0.00019739,1.4589e-24
0.076232,-5.5804e-05,0.03,-537.38,0.0024775,0.00027905,1.674e-24
0.076144,-8.2014e-05,0.03,121.26,0.0043454,0.00040753,1.8989e-24
0.075809,-6.0311e-05,0.03,0.51532,0.00086182,4.116e-05,-6.7043e-27
0.075808,-5.0271e-05,0.03,0.087265,-8.1745e-11,-1.3631e-07,-1.2186e-14
0.075903,-6.7865e-05,0.03,1.9027,0.0018827,9.4444e-05,-4.831e-25
0.075989,-7.8217e-05,0.03,0.50077,0.0031989,0.00017175,1.6632e-26
0.076069,-9.0892e-05,0.03,103.54,0.0046477,0.00026263,-1.2784e-25
0.075988,4.1901e-05,0.03,-1.1937,6.1549e-11,-1.3674e-07,-1.2186e-14
0.075988,5.2087e-05,0.03,-0.51661,0.00093436,-4.6301e-05,1.3446e-24
0.076067,6.0562e-05,0.03,37.128,0.0020053,-0.00010021,5.8085e-25
0.07614,6.832e-05,0.03,102.78,0.0031366,-0.0002802,1.6359e-24
0.076232,5.5797e-05,0.03,-574.4,0.0024772,-0.00027914,-9.215e-26
0.076243,-6.2523e-05,0.03,-492.01,0.0031621,0.00036609,3.3176e-24
