"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076136,-3.4993e-05,0.03,10.608,-2.3133e-16,9.3436e-15,-1.2924e-14
0.0762,-3.2004e-05,0.03,-795.42,-1.1578e-16,6.8687e-15,3.2852e-36
0.076137,-4.4772e-05,0.03,-33.552,0.00082585,6.8531e-05,3.7561e-24
0.076207,-3.7501e-05,0.03,-848.42,0.00050254,-6.1043e-06,4.1223e-24
0.076066,-4.8514e-05,0.03,20.151,0.00081068,3.6623e-05,-3.4064e-25
0.076066,-3.8283e-05,0.03,-1.0402,-2.6023e-14,8.1239e-15,-1.2924e-14
0.076207,3.7501e-05,0.03,-224.39,0.00034415,-0.00011134,-6.7888e-25
0.0762,3.2004e-05,0.03,-164.29,1.1588e-16,6.8582e-15,3.2879e-36
0.076214,-4.3381e-05,0.03,-556.12,0.00098684,-1.3317e-05,5.1503e-24
0.076138,-5.5822e-05,0.03,-31.61,0.0017026,0.00013395,4.0375e-24
0.075988,-5.209e-05,0.03,-1.5809,0.00081229,3.9762e-05,-1.1271e-26
0.075988,-4.1904e-05,0.03,0.20398,-2.6023e-14,8.1176e-15,0
0.076067,-6.0565e-05,0.03,30.628,0.0017331,8.2925e-05,-2.1859e-24
0.076136,3.4993e-05,0.03,-14.949,2.3163e-16,9.3246e-15,-1.2924e-14
0.076137,4.4772e-05,0.03,25.721,0.00045212,-5.942e-05,-1.7764e-24
0.076214,4.3381e-05,0.03,-262.85,0.00066373,-0.00020892,1.7397e-24
0.076222,-4.9421e-05,0.03,-471.25,0.0014959,-7.6766e-06,-3.1643e-24
0.07614,-6.8323e-05,0.03,-25.785,0.002661,0.00021169,-5.4328e-24
0.075903,-5.5998e-05,0.03,0.48458,0.00077425,3.7239e-05,-2.5596e-25
0.075902,-4.5887e-05,0.03,0.085999,-2.3085e-16,9.3268e-15,0
0.075989,-6.4108e-05,0.03,-2.1021,0.0017249,8.7011e-05,-9.3365e-26
0.076067,-7.4666e-05,0.03,43.437,0.0028033,0.00013985,-1.3457e-24
0.076066,3.8283e-05,0.03,6.3778,-2.556e-14,1.0534e-14,-1.2924e-14
0.076066,4.8514e-05,0.03,6.5397,0.00038172,-1.7584e-05,-1.3722e-24
0.076138,5.5822e-05,0.03,53.232,0.00092966,-0.000121,1.7351e-24
0.076222,4.9421e-05,0.03,-247.92,0.00099707,-0.00031223,9.875e-26
0.076232,-5.58e-05,0.03,-386.91,0.0020324,7.639e-06,-2.9872e-24
0.076144,-8.2011e-05,0.03,-13.912,0.0036942,0.00030204,-3.4504e-24
0.075809,-6.0307e-05,0.03,0.32473,0.00075693,3.6081e-05,2.0902e-25
0.075808,-5.0268e-05,0.03,0.056487,-2.304e-16,9.3247e-15,1.2924e-14
0.075903,-6.7862e-05,0.03,1.1544,0.0016467,8.161e-05,1.5172e-25
0.075989,-7.8213e-05,0.03,-2.6369,0.0027834,0.00014553,2.0409e-24
0.076069,-9.0888e-05,0.03,56.492,0.0040192,0.00021001,6.5004e-25
0.075988,4.1904e-05,0.03,-0.2515,-2.5561e-14,1.0549e-14,-4.8954e-36
0.075988,5.209e-05,0.03,-0.13462,0.00039181,-1.9564e-05,1.1937e-24
0.076067,6.0565e-05,0.03,16.346,0.0008309,-4.4651e-05,7.4207e-27
0.07614,6.8323e-05,0.03,78.149,0.0014502,-0.00020111,3.6128e-24
0.076232,5.58e-05,0.03,-205.04,0.0013473,-0.0004225,-2.8744e-24
0.076243,-6.252e-05,0.03,-350.85,0.0025917,2.9341e-05,2.0977e-25
0.076148,-9.676e-05,0.03,0.56498,0.0047927,0.00040303,2.2391e-24
0.075705,-6.5059e-05,0.03,0.18273,0.00073499,3.48e-05,4.6506e-26
0.075705,-5.5084e-05,0.03,0.050369,-2.6023e-14,8.1376e-15,-1.2924e-14
0.075809,-7.2015e-05,0.03,0.96394,0.0016057,7.8117e-05,-9.3512e-25
0.075904,-8.173e-05,0.03,2.4145,0.0026616,0.00013627,9.1611e-25
0.07599,-9.465e-05,0.03,-2.0711,0.0040009,0.00021722,-9.4939e-25
0.07607,-0.00010928,0.03,69.057,0.0053741,0.00029618,1.0284e-24
0.075902,4.5887e-05,0.03,0.052564,2.3026e-16,9.3395e-15,-4.8954e-36
