"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.076086,-0.0023885,0.03,1112.4,-0.0015195,-0.036337,2.2233e-14
0.07615,-0.0023882,0.03,-44838,-0.0015101,-0.036364,2.2233e-14
0.076087,-0.0023983,0.03,3488.3,0.0078176,-0.035708,1.5173e-24
0.076156,-0.0023939,0.03,-55676,0.0047618,-0.035568,-5.1554e-24
0.076016,-0.0023991,0.03,3017.6,0.0068118,-0.036219,1.72e-25
0.076016,-0.0023889,0.03,-596.02,-0.0015197,-0.036292,5.5905e-28
0.076159,-0.002319,0.03,-27504,0.00057908,-0.036848,-9.7366e-24
0.076153,-0.0023242,0.03,-8862.7,-0.0014892,-0.036365,2.2233e-14
0.076164,-0.0024001,0.03,-21688,0.010194,-0.034979,7.0492e-25
0.076088,-0.0024094,0.03,7237.7,0.017057,-0.035154,1.2216e-24
0.075938,-0.0023995,0.03,-552.51,0.0065219,-0.03615,-4.903e-25
0.075938,-0.0023893,0.03,-458.21,-0.00152,-0.036242,-2.2233e-14
0.076016,-0.0024112,0.03,4462.1,0.015814,-0.036019,4.4381e-25
0.076089,-0.0023186,0.03,-1477.2,-0.0014757,-0.036339,4.4467e-14
0.07609,-0.0023088,0.03,-825.93,-0.0012211,-0.036916,-8.0684e-24
0.076167,-0.0023134,0.03,-24734,0.0020476,-0.037209,-1.1762e-24
0.076172,-0.0024065,0.03,-11671,0.015421,-0.034288,4.7159e-23
0.076089,-0.002422,0.03,9702.3,0.026428,-0.034435,5.2357e-23
0.075852,-0.0023999,0.03,-371.9,0.0057865,-0.036114,-6.9939e-25
0.075852,-0.0023898,0.03,-433.39,-0.0015203,-0.036188,-2.2233e-14
0.075938,-0.0024115,0.03,-404.8,0.015084,-0.035977,1.7806e-27
0.076016,-0.0024253,0.03,5813.2,0.025591,-0.035681,7.2873e-24
0.076019,-0.0023124,0.03,-362.04,-0.0014718,-0.036294,0
0.07602,-0.0023022,0.03,-250.5,-0.0024945,-0.036188,-4.6516e-24
0.076092,-0.0022979,0.03,-1227.5,-0.00096876,-0.037423,-1.9227e-23
0.076176,-0.0023077,0.03,-21056,0.0033878,-0.03762,-4.7392e-23
0.076181,-0.0024132,0.03,-4504.8,0.020515,-0.033502,3.8223e-24
0.076092,-0.0024358,0.03,11383,0.03573,-0.033555,-1.0952e-23
0.075758,-0.0024003,0.03,-363.92,0.0053539,-0.036067,-7.9294e-25
0.075758,-0.0023903,0.03,-420.11,-0.0015206,-0.036127,2.2233e-14
0.075852,-0.0024117,0.03,-226.63,0.01364,-0.035974,-4.3526e-26
0.075938,-0.0024256,0.03,-241.68,0.024383,-0.035682,2.6022e-25
0.076016,-0.0024416,0.03,6756.2,0.035823,-0.035174,-1.3193e-23
0.075941,-0.0023056,0.03,-42.93,-0.0014674,-0.036245,-2.2233e-14
0.075942,-0.0022954,0.03,-39.958,-0.0021449,-0.036193,7.1426e-24
0.076021,-0.0022902,0.03,-417.23,-0.0032559,-0.036174,-1.8379e-23
0.076095,-0.0022855,0.03,-1929.6,-0.00070343,-0.038074,-4.9927e-23
0.076186,-0.0023017,0.03,-16164,0.0046899,-0.038065,-3.0689e-24
0.076192,-0.0024204,0.03,-1183.9,0.025437,-0.032685,-1.2526e-22
0.076095,-0.0024507,0.03,12275,0.044764,-0.032574,-1.3311e-22
0.075654,-0.0024008,0.03,-377.8,0.0049242,-0.036008,-5.8514e-25
0.075654,-0.0023908,0.03,-399.67,-0.001521,-0.036061,6.67e-14
0.075758,-0.002412,0.03,-232.45,0.012727,-0.03596,2.0721e-27
0.075852,-0.0024256,0.03,-24.093,0.022265,-0.035738,5.9583e-25
0.075937,-0.0024421,0.03,17.899,0.034264,-0.035241,1.3253e-26
0.076017,-0.00246,0.03,7161.9,0.046172,-0.034485,-1.0406e-23
0.075856,-0.0022981,0.03,-55.794,-0.0014626,-0.03619,1.7218e-27
0.075857,-0.002288,0.03,-63.354,-0.0024144,-0.036112,-6.7817e-24
0.075943,-0.0022834,0.03,-44.876,-0.0028543,-0.036154,-1.5083e-23
0.076022,-0.0022761,0.03,-616.57,-0.0038068,-0.036261,1.6496e-23
0.076098,-0.0022719,0.03,-2495.8,-0.0004495,-0.038869,-3.7047e-24
0.076197,-0.0022955,0.03,-12470,0.0059079,-0.038474,1.309e-22
0.076204,-0.0024274,0.03,470.78,0.030099,-0.031884,-9.0767e-24
0.076101,-0.0024667,0.03,12346,0.053374,-0.031528,3.7629e-24
0.07554,-0.0024013,0.03,-365.74,0.0045692,-0.035942,3.5703e-25
0.07554,-0.0023914,0.03,-382.09,-0.0015213,-0.035988,2.2233e-14
0.075654,-0.0024123,0.03,-307.39,0.011834,-0.035919,-6.3768e-25
0.075758,-0.0024256,0.03,-71.684,0.020816,-0.035781,4.2259e-25
0.075852,-0.0024418,0.03,248.46,0.031565,-0.035386,1.3253e-26
0.075937,-0.0024611,0.03,398.08,0.044514,-0.034645,-2.8555e-24
0.076019,-0.0024806,0.03,7157.9,0.056343,-0.033621,1.8509e-23
0.075762,-0.0022898,0.03,-62.157,-0.0014574,-0.03613,-1.6699e-26
0.075763,-0.0022798,0.03,-61.769,-0.0024111,-0.036048,-1.378e-23
0.075858,-0.0022761,0.03,-68.377,-0.0033856,-0.036052,-2.8592e-23
0.075944,-0.0022693,0.03,-85.81,-0.0035998,-0.036155,1.681e-23
0.076024,-0.0022599,0.03,-867.29,-0.0041967,-0.03648,1.6172e-24
0.076103,-0.0022574,0.03,-2797.8,-0.00026995,-0.039731,1.301e-22
0.07621,-0.0022895,0.03,-10381,0.0069915,-0.038818,9.3059e-24
0.076216,-0.0024341,0.03,1595.6,0.034497,-0.031091,1.429e-22
0.076107,-0.0024836,0.03,11884,0.061458,-0.030419,1.4319e-22
0.075414,-0.0024019,0.03,-355.08,0.0042397,-0.035866,5.3912e-25
0.075414,-0.002392,0.03,-364.37,-0.0015217,-0.035908,-2.2233e-14
0.07554,-0.0024127,0.03,-310.04,0.011087,-0.035866,-1.5554e-25
0.075654,-0.0024257,0.03,-225.38,0.019413,-0.035771,2.7114e-25
0.075757,-0.0024414,0.03,115.48,0.029558,-0.035511,0
0.075851,-0.0024605,0.03,551.98,0.041388,-0.034909,1.5673e-24
0.075937,-0.0024828,0.03,857.41,0.054879,-0.033898,3.9918e-24
0.076022,-0.0025034,0.03,6916.8,0.066097,-0.032604,-4.3218e-24
0.075659,-0.0022807,0.03,-63.342,-0.0014516,-0.036064,0
0.075659,-0.0022708,0.03,-62.695,-0.0024449,-0.035976,1.4428e-25
0.075764,-0.0022681,0.03,-64.419,-0.0034123,-0.035968,-2.6703e-23
0.075859,-0.0022623,0.03,-93.035,-0.0043927,-0.036017,2.3377e-25
0.075945,-0.0022529,0.03,-171.76,-0.0043544,-0.03623,1.483e-23
0.076026,-0.0022416,0.03,-1126.2,-0.0044874,-0.036852,-3.041e-23
0.07611,-0.0022419,0.03,-2921.1,-0.00019083,-0.04061,8.0893e-24
0.076223,-0.0022839,0.03,-8603.6,0.0079863,-0.039106,7.1533e-23
0.07623,-0.0024407,0.03,2330.4,0.038678,-0.030293,4.8327e-24
