"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.059391,-0.040391,0.03,1332.3,-1.3619e-07,-1.36e-07,0
0.059439,-0.040434,0.03,-51531,-1.3638e-07,-1.3629e-07,5.0425e-34
0.059385,-0.040398,0.03,1299,0.0064943,-0.0052151,-6.2537e-24
0.059439,-0.040442,0.03,-56562,0.0044289,-0.0034883,-7.9534e-23
0.059332,-0.040351,0.03,2869.8,0.0055257,-0.0050096,-5.9548e-24
0.059339,-0.040343,0.03,-77.109,-1.3603e-07,-1.3582e-07,-4.0342e-14
0.059492,-0.040389,0.03,-23898,0.0010632,-0.0020446,-7.4749e-23
0.059484,-0.040389,0.03,-6868.6,-1.3629e-07,-1.3638e-07,5.0425e-34
0.05944,-0.040452,0.03,-26166,0.0082177,-0.0065711,-1.483e-22
0.059378,-0.040407,0.03,3555.8,0.012903,-0.010466,-7.8381e-23
0.059275,-0.040298,0.03,-80.367,0.0053842,-0.0048486,-1.3548e-23
0.059282,-0.040291,0.03,24.852,-1.3585e-07,-1.3563e-07,0
0.059324,-0.04036,0.03,3969.9,0.011604,-0.010379,-3.7359e-23
0.059441,-0.040341,0.03,-2301.9,-1.36e-07,-1.3619e-07,-4.0342e-14
0.059448,-0.040335,0.03,-558.72,0.00010483,-0.00091867,1.475e-24
0.059502,-0.04039,0.03,-21888,0.0017997,-0.0035409,-7.3891e-23
0.059442,-0.040462,0.03,-16734,0.011969,-0.0094594,-3.8622e-24
0.059371,-0.040417,0.03,5287.7,0.019535,-0.015741,-3.074e-24
0.059211,-0.040241,0.03,63.945,0.0048984,-0.0044237,5.6555e-23
0.059218,-0.040233,0.03,15.93,-1.3566e-07,-1.3541e-07,8.0685e-14
0.059266,-0.040307,0.03,-27.898,0.011188,-0.0099886,-6.8937e-23
0.059315,-0.04037,0.03,5017.7,0.018326,-0.016186,8.7711e-26
0.059393,-0.040289,0.03,-204.06,-1.3582e-07,-1.3603e-07,-4.0342e-14
0.059401,-0.040282,0.03,-102.66,-0.00036304,0.00040967,8.3168e-24
0.059457,-0.040328,0.03,-891.92,0.0002045,-0.0017416,5.2775e-23
0.059512,-0.040392,0.03,-18754,0.0024073,-0.0049422,-2.1486e-24
0.059444,-0.040473,0.03,-9654.3,0.015728,-0.012214,3.4793e-23
0.059363,-0.040429,0.03,6698,0.02627,-0.020927,3.8323e-23
0.059142,-0.040177,0.03,50.547,0.0046199,-0.0041821,6.5651e-23
0.059149,-0.04017,0.03,6.9375,-1.3544e-07,-1.3518e-07,4.0342e-14
0.059203,-0.040249,0.03,144.04,0.010226,-0.0091619,2.2062e-23
0.059257,-0.040317,0.03,46.477,0.017597,-0.015543,-1.0592e-24
0.059304,-0.040382,0.03,5750.4,0.025517,-0.022229,1.9293e-25
0.059341,-0.040232,0.03,2.5812,-1.3563e-07,-1.3585e-07,8.0685e-14
0.059348,-0.040225,0.03,-0.1069,-0.00020515,0.00020437,-3.373e-23
0.05941,-0.040274,0.03,-219.34,-0.00062838,0.00060647,5.2711e-23
0.059467,-0.040321,0.03,-1435.1,0.00017078,-0.0026345,4.5441e-24
0.059523,-0.040394,0.03,-14562,0.0029528,-0.006302,-6.6775e-23
0.059448,-0.040486,0.03,-6046.9,0.01943,-0.014853,-4.1436e-25
0.059356,-0.040443,0.03,7641.5,0.032951,-0.025948,6.5737e-25
0.059065,-0.040107,0.03,21.203,0.0043421,-0.0039356,6.7144e-24
0.059072,-0.0401,0.03,4.9375,-1.3521e-07,-1.3492e-07,-4.0342e-14
0.059134,-0.040186,0.03,128.94,0.0096233,-0.0086609,5.6991e-23
0.059194,-0.040259,0.03,287.85,0.016163,-0.014349,-5.2249e-23
0.059246,-0.040329,0.03,203.75,0.024543,-0.021421,2.3408e-23
0.059292,-0.040397,0.03,6077.9,0.032981,-0.028308,3.4442e-24
0.059283,-0.040168,0.03,-1.9391,-1.3541e-07,-1.3566e-07,4.0342e-14
0.059291,-0.040161,0.03,-7.4041,-0.00043177,0.00045497,3.4675e-23
0.059357,-0.040216,0.03,-16.129,-0.00046139,0.00043056,-1.3452e-24
0.05942,-0.040265,0.03,-408.88,-0.00084757,0.00062186,7.1521e-25
0.059479,-0.040313,0.03,-1930.7,-2.1293e-05,-0.0035685,-1.1116e-22
0.059536,-0.040398,0.03,-11348,0.0034517,-0.0075413,-6.712e-24
0.059452,-0.040499,0.03,-3961.5,0.022993,-0.017348,0
0.059349,-0.040458,0.03,8050.8,0.03946,-0.030732,0
0.058981,-0.04003,0.03,15.734,0.0041123,-0.0037314,5.3088e-24
