"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.059392,-0.04039,0.03,4908.4,3.7034e-05,3.6999e-05,-2.951e-14
0.059439,-0.040433,0.03,-1.8591e+05,3.701e-05,3.6994e-05,-2.951e-14
0.059386,-0.040397,0.03,12351,0.012489,-0.0097741,-3.0728e-22
0.05944,-0.040441,0.03,-1.9953e+05,0.0092355,-0.0062678,-2.969e-22
0.059333,-0.04035,0.03,11217,0.010292,-0.0092288,-2.6799e-22
0.05934,-0.040342,0.03,-222.44,3.699e-05,3.6951e-05,-2.951e-14
0.059493,-0.040388,0.03,-1.2314e+05,0.003434,-0.0044446,-2.3876e-22
0.059485,-0.040388,0.03,-73098,3.6992e-05,3.7011e-05,-2.9654e-32
0.059441,-0.040451,0.03,-77261,0.016811,-0.01169,-4.7611e-22
0.059379,-0.040406,0.03,23876,0.024408,-0.019367,-4.6002e-22
0.059276,-0.040297,0.03,-154.06,0.0099039,-0.0088285,-2.0716e-22
0.059282,-0.04029,0.03,100.84,3.6942e-05,3.6898e-05,-2.951e-14
0.059325,-0.040359,0.03,14927,0.021358,-0.018921,1.268e-24
0.059442,-0.04034,0.03,-5330.1,3.6997e-05,3.7035e-05,2.951e-14
0.059449,-0.040334,0.03,1165.5,0.0022233,-0.0038953,-6.7009e-25
0.059503,-0.04039,0.03,-1.0004e+05,0.0060541,-0.007783,8.1312e-24
0.059443,-0.040461,0.03,-42719,0.024053,-0.016644,-2.9666e-23
0.059372,-0.040417,0.03,29723,0.036385,-0.028666,1.5799e-25
0.059212,-0.04024,0.03,256.69,0.0089164,-0.0079692,-2.1314e-22
0.059219,-0.040232,0.03,59.812,3.6889e-05,3.684e-05,-1.0439e-27
0.059267,-0.040306,0.03,161.75,0.020343,-0.018021,-4.1117e-22
0.059315,-0.040369,0.03,18004,0.033299,-0.02909,2.384e-22
0.059394,-0.040288,0.03,1127.9,3.6949e-05,3.6992e-05,5.902e-14
0.059402,-0.040281,0.03,1353.9,0.0018836,-0.0019026,-2.8182e-22
0.059458,-0.040327,0.03,2070.1,0.0045264,-0.0075756,-5.5691e-25
0.059513,-0.040391,0.03,-77698,0.0083721,-0.010908,9.1839e-24
0.059445,-0.040472,0.03,-19280,0.031094,-0.021256,2.1209e-22
0.059364,-0.040428,0.03,32721,0.048171,-0.037457,1.7702e-22
0.059143,-0.040176,0.03,183.69,0.008333,-0.0074638,-6.4636e-24
0.059149,-0.040169,0.03,27.656,3.6831e-05,3.6776e-05,0
0.059204,-0.040248,0.03,552.55,0.018417,-0.016384,-4.1887e-22
0.059258,-0.040317,0.03,554.02,0.03161,-0.027688,2.0634e-22
0.059305,-0.040382,0.03,19634,0.045696,-0.039295,-4.5647e-24
0.059342,-0.040231,0.03,-95.102,3.6896e-05,3.6944e-05,5.902e-14
0.059349,-0.040224,0.03,-110.83,0.0023857,-0.0025496,-3.2158e-22
0.059411,-0.040273,0.03,3175.5,0.0041614,-0.0044084,-2.0655e-23
0.059468,-0.04032,0.03,2777.1,0.0067619,-0.011378,8.9822e-25
0.059524,-0.040393,0.03,-55430,0.010552,-0.013909,8.3739e-24
0.059448,-0.040485,0.03,-8669.1,0.03782,-0.025581,2.7568e-24
0.059357,-0.040442,0.03,33307,0.059466,-0.045628,2.1445e-22
0.059066,-0.040106,0.03,79.578,0.0077692,-0.0069648,-2.7293e-22
0.059073,-0.040099,0.03,18.5,3.6766e-05,3.6705e-05,0
0.059135,-0.040185,0.03,443.55,0.017184,-0.015361,-1.2437e-23
