"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.059402,-0.04038,0.03,6461.4,0.00045028,0.00045007,2.8793e-14
0.059449,-0.040423,0.03,-2.3005e+05,0.00044998,0.00045,0
0.059395,-0.040388,0.03,18486,0.014757,-0.010757,-6.5687e-23
0.05945,-0.040432,0.03,-2.4968e+05,0.011231,-0.0066691,-1.0643e-21
0.059343,-0.04034,0.03,15031,0.012117,-0.010077,2.2772e-22
0.05935,-0.040333,0.03,-261.06,0.00044975,0.00044949,1.4141e-26
0.059503,-0.040379,0.03,-1.6655e+05,0.0044646,-0.0045418,-1.0007e-21
0.059494,-0.040378,0.03,-1.0266e+05,0.00044977,0.00045021,-2.8793e-14
0.059451,-0.040441,0.03,-90082,0.020016,-0.012744,-3.6013e-22
0.059389,-0.040397,0.03,34862,0.028346,-0.02163,-2.9576e-22
0.059285,-0.040288,0.03,-151,0.011633,-0.0095876,3.3891e-23
0.059292,-0.04028,0.03,149.16,0.00044917,0.00044884,2.8793e-14
0.059334,-0.040349,0.03,19784,0.024647,-0.021018,-2.5564e-22
0.059451,-0.040331,0.03,-6506.6,0.00044984,0.00045051,-2.8793e-14
0.059459,-0.040324,0.03,1225.6,0.0028929,-0.003992,8.3409e-23
0.059512,-0.04038,0.03,-1.3216e+05,0.0075432,-0.0082187,-5.5949e-23
0.059452,-0.040451,0.03,-46206,0.028336,-0.018243,3.7052e-22
0.059381,-0.040407,0.03,42248,0.041897,-0.032069,-2.5864e-22
0.059222,-0.04023,0.03,354.31,0.010472,-0.0085808,-6.277e-22
0.059229,-0.040223,0.03,91.875,0.00044852,0.00044814,5.7586e-14
0.059277,-0.040297,0.03,285.97,0.023408,-0.019933,-1.999e-23
0.059325,-0.04036,0.03,23544,0.038085,-0.032404,-2.8105e-22
0.059404,-0.040279,0.03,1502.6,0.00044925,0.00044998,-5.7586e-14
0.059411,-0.040272,0.03,1797.7,0.0025741,-0.0017677,-2.9926e-22
0.059468,-0.040318,0.03,2101.4,0.0055057,-0.0081423,5.9438e-24
0.059522,-0.040381,0.03,-1.0107e+05,0.010257,-0.011649,6.3007e-22
0.059455,-0.040463,0.03,-17407,0.036359,-0.02332,-2.0627e-23
0.059374,-0.040419,0.03,45411,0.055122,-0.041829,-1.2553e-23
0.059152,-0.040167,0.03,251.84,0.0097816,-0.0079839,-4.437e-22
0.059159,-0.040159,0.03,48.438,0.00044781,0.00044736,0
0.059214,-0.040239,0.03,734.22,0.021155,-0.018024,-1.9244e-22
0.059267,-0.040307,0.03,813.25,0.036043,-0.030731,-3.0267e-23
0.059314,-0.040372,0.03,25314,0.051925,-0.043713,2.1963e-22
0.059351,-0.040221,0.03,-141.2,0.00044861,0.0004494,-5.7586e-14
0.059359,-0.040214,0.03,-163.17,0.0031961,-0.002569,-6.9205e-22
0.05942,-0.040264,0.03,4259.7,0.0052315,-0.0046548,-3.0825e-22
0.059478,-0.04031,0.03,2990.4,0.0080809,-0.012435,-3.2984e-22
0.059534,-0.040384,0.03,-71283,0.01281,-0.014937,5.0327e-22
0.059458,-0.040476,0.03,-4948.1,0.043963,-0.028042,-6.0877e-22
0.059366,-0.040432,0.03,45265,0.067682,-0.050793,4.9695e-22
0.059075,-0.040097,0.03,114.38,0.0091185,-0.0073989,-8.592e-23
0.059082,-0.040089,0.03,35.625,0.00044703,0.0004465,0
0.059144,-0.040175,0.03,579.84,0.019704,-0.016822,-4.4386e-22
0.059204,-0.040249,0.03,1364.2,0.032768,-0.028063,6.7836e-22
0.059256,-0.040319,0.03,1610.3,0.049271,-0.041691,2.4002e-22
0.059303,-0.040386,0.03,24991,0.065672,-0.054499,4.8578e-22
0.059294,-0.040158,0.03,-12.594,0.0004479,0.00044875,-2.8793e-14
0.059301,-0.040151,0.03,9.2305,0.0028828,-0.0022337,1.0655e-22
0.059368,-0.040206,0.03,-296.88,0.0061384,-0.0057887,-3.2713e-22
0.059431,-0.040254,0.03,6257.7,0.0084323,-0.0081993,-2.3103e-23
0.05949,-0.040303,0.03,3858,0.010563,-0.016767,5.2465e-22
0.059547,-0.040387,0.03,-51940,0.01526,-0.017939,-7.9644e-22
0.059462,-0.040489,0.03,735.78,0.050986,-0.032385,-1.213e-21
0.059359,-0.040448,0.03,42369,0.079368,-0.058896,-5.7452e-22
0.058991,-0.04002,0.03,79.75,0.0085747,-0.0069181,2.3114e-22
0.058998,-0.040012,0.03,25.25,0.00044617,0.00044555,2.8793e-14
0.059068,-0.040105,0.03,244.97,0.01834,-0.015642,-6.8276e-22
0.059135,-0.040185,0.03,1030.1,0.030482,-0.026254,4.0639e-22
0.059193,-0.040261,0.03,2173.1,0.045126,-0.038488,4.3388e-22
0.059243,-0.040333,0.03,2684.3,0.062755,-0.052506,6.4656e-22
0.05929,-0.040403,0.03,23323,0.078945,-0.064463,-1.9609e-22
0.05923,-0.040088,0.03,2.4219,0.00044713,0.00044804,-2.3239e-26
