"Points:0","Points:1","Points:2","Q-criterion","U:0","U:1","U:2"
0.074342,-0.014199,0.03,421.06,0.0097806,0.038079,-2.8267e-14
0.074405,-0.014212,0.03,-17053,0.0097761,0.038115,0
0.07434,-0.014209,0.03,641.98,0.013446,0.037458,3.2353e-23
0.07441,-0.014219,0.03,-17896,0.01201,0.037828,-2.7943e-23
0.074271,-0.014195,0.03,597.31,0.013248,0.037319,1.6597e-23
0.074273,-0.014185,0.03,225.27,0.0097707,0.038031,-8.4801e-14
0.074428,-0.014147,0.03,-12156,0.012056,0.037346,-8.0967e-24
0.074421,-0.01415,0.03,-16236,0.0097537,0.038121,2.8267e-14
0.074415,-0.014227,0.03,-10540,0.014158,0.037525,-5.462e-24
0.074339,-0.01422,0.03,1010.5,0.017239,0.036808,1.9576e-24
0.074195,-0.014179,0.03,216.78,0.013121,0.037298,5.916e-23
0.074197,-0.014169,0.03,233.54,0.0097599,0.037979,-5.6534e-14
0.074268,-0.014207,0.03,764.05,0.017121,0.036563,6.7341e-23
0.074359,-0.014131,0.03,-330.96,0.0097338,0.038091,2.8267e-14
0.074363,-0.014122,0.03,110.19,0.013699,0.036748,5.1118e-23
0.074437,-0.014143,0.03,-12239,0.014288,0.036621,-5.7384e-24
0.074422,-0.014235,0.03,-8557.7,0.016411,0.03723,-7.4157e-23
0.074338,-0.014233,0.03,1341.3,0.021289,0.036164,-3.3985e-23
0.074111,-0.014162,0.03,233.22,0.012883,0.037281,4.4068e-24
0.074113,-0.014152,0.03,218.74,0.0097479,0.037921,-2.8267e-14
0.074192,-0.014191,0.03,215.61,0.016844,0.036569,6.2406e-24
0.074266,-0.014221,0.03,980.81,0.021505,0.035739,6.0477e-25
0.074292,-0.014111,0.03,-66.16,0.0097195,0.038044,-2.8267e-14
0.074295,-0.014101,0.03,-81.491,0.013659,0.036832,2.0729e-24
0.074367,-0.014112,0.03,289.73,0.017802,0.035379,2.194e-24
0.074446,-0.014139,0.03,-10660,0.016611,0.035833,-3.9637e-23
0.07443,-0.014243,0.03,-6710,0.018768,0.036942,-1.8209e-22
0.074338,-0.014247,0.03,1633.6,0.025544,0.03554,-6.8931e-24
0.074018,-0.014143,0.03,218.01,0.012739,0.037242,-3.9334e-23
0.074021,-0.014133,0.03,209.83,0.0097347,0.037857,-2.8267e-14
0.074108,-0.014173,0.03,246.45,0.016375,0.036588,-7.1018e-24
0.074189,-0.014205,0.03,230.27,0.021085,0.035769,-5.7671e-23
0.074263,-0.014237,0.03,1198.6,0.026349,0.034873,-1.8985e-24
0.074218,-0.014088,0.03,-291.17,0.0097038,0.037993,-2.8267e-14
0.07422,-0.014078,0.03,-256.3,0.013538,0.036803,1.2334e-24
0.074298,-0.014089,0.03,143.03,0.018002,0.035466,6.5042e-23
0.074372,-0.0141,0.03,580.6,0.022157,0.033887,1.3405e-22
0.074457,-0.014135,0.03,-8383.7,0.01903,0.034991,-1.7843e-22
0.074439,-0.014253,0.03,-6011,0.021199,0.03665,2.3816e-23
0.074338,-0.014262,0.03,1888.3,0.029944,0.034938,-3.7839e-23
0.073917,-0.014121,0.03,205.88,0.012595,0.037196,-2.0739e-23
0.073919,-0.014112,0.03,201.88,0.0097201,0.037787,-5.6534e-14
0.074016,-0.014154,0.03,226.83,0.016073,0.036571,1.4688e-22
0.074105,-0.014187,0.03,283.82,0.020374,0.035818,-5.6391e-23
0.074185,-0.014221,0.03,268.93,0.025854,0.034906,-1.4979e-25
0.07426,-0.014255,0.03,1398.9,0.031582,0.033989,7.0588e-23
0.074136,-0.014063,0.03,-254.99,0.0096865,0.037936,0
0.074139,-0.014053,0.03,-231.13,0.013321,0.036814,-1.2972e-22
0.074224,-0.014067,0.03,-236.35,0.017761,0.035471,1.7784e-22
0.074303,-0.014076,0.03,344.93,0.022883,0.033908,1.3436e-22
0.074378,-0.014088,0.03,885.78,0.026711,0.032288,8.9422e-24
0.07447,-0.014131,0.03,-7115.4,0.021522,0.034115,6.5044e-23
0.074449,-0.014262,0.03,-5635.1,0.023644,0.036359,9.7723e-23
0.07434,-0.014279,0.03,2076.5,0.034429,0.034369,8.3473e-23
0.073805,-0.014098,0.03,198.23,0.01248,0.037138,3.77e-23
0.073807,-0.014088,0.03,196,0.0097041,0.03771,-2.8267e-14
0.073914,-0.014133,0.03,207.34,0.01578,0.036551,8.9255e-24
0.074013,-0.014167,0.03,253.09,0.019881,0.035823,1.9162e-24
0.074102,-0.014203,0.03,338.15,0.024913,0.034972,-4.6241e-23
0.074181,-0.014239,0.03,346.24,0.031141,0.033986,5.5002e-23
0.074257,-0.014275,0.03,1587.7,0.037131,0.033107,6.125e-24
0.074046,-0.014035,0.03,-251.75,0.0096674,0.037874,-2.8267e-14
0.074048,-0.014026,0.03,-235.47,0.0132,0.036787,-1.2972e-22
0.074142,-0.014042,0.03,-187.1,0.017345,0.035557,1.0215e-23
0.074228,-0.014053,0.03,-205.05,0.022549,0.033936,3.8675e-24
0.074308,-0.014061,0.03,582.36,0.028251,0.032163,-1.0555e-22
0.074386,-0.014075,0.03,1133.8,0.031417,0.030604,-1.288e-22
0.074483,-0.014128,0.03,-6761.5,0.024035,0.033225,7.9216e-24
0.07446,-0.014271,0.03,-5223.5,0.026076,0.036077,1.9477e-22
0.074343,-0.014297,0.03,2200.8,0.038944,0.033842,1.7247e-22
0.073682,-0.014073,0.03,191.92,0.012372,0.037071,2.004e-22
0.073684,-0.014063,0.03,190.88,0.0096865,0.037625,5.6534e-14
0.073802,-0.014109,0.03,197.73,0.015545,0.036513,-1.6413e-22
0.073911,-0.014146,0.03,220.82,0.01941,0.03583,5.9375e-25
0.074009,-0.014183,0.03,289.94,0.024202,0.034995,-1.4398e-22
0.074097,-0.014221,0.03,406.15,0.030008,0.034051,-5.3928e-26
0.074177,-0.014261,0.03,466.45,0.03691,0.033017,1.1991e-23
0.074256,-0.014298,0.03,1769.4,0.042918,0.032243,-4.3978e-23
0.073946,-0.014005,0.03,-247.85,0.0096464,0.037806,2.8267e-14
0.073949,-0.013995,0.03,-234.75,0.013082,0.036751,6.5277e-23
0.074052,-0.014014,0.03,-205.96,0.017101,0.035577,-1.0472e-22
0.074146,-0.014029,0.03,-121.71,0.021934,0.034104,1.0765e-22
0.074232,-0.014037,0.03,-157.78,0.027917,0.032188,-2.2909e-22
0.074314,-0.014043,0.03,841.52,0.03404,0.030246,-1.1726e-22
0.074396,-0.014061,0.03,1363.2,0.03622,0.028854,-5.8203e-24
0.074497,-0.014125,0.03,-6298.6,0.026537,0.032329,-3.2377e-22
0.074472,-0.01428,0.03,-4829.6,0.0285,0.035802,6.5973e-23
0.074348,-0.014316,0.03,2248.7,0.043463,0.033357,-6.54e-23
0.073546,-0.014044,0.03,186.59,0.012273,0.036993,1.7332e-22
0.073548,-0.014035,0.03,185.89,0.0096671,0.037531,0
0.073679,-0.014084,0.03,188.65,0.015328,0.036466,-8.0007e-23
0.0738,-0.014122,0.03,205.71,0.019026,0.035815,-1.1095e-24
0.073908,-0.014161,0.03,242.02,0.023523,0.035028,-9.7314e-23
0.074005,-0.0142,0.03,334.21,0.029065,0.034088,2.4205e-25
0.074092,-0.014242,0.03,480.91,0.03566,0.033058,-8.3945e-23
0.074172,-0.014285,0.03,618.34,0.043102,0.032007,7.1774e-25
0.074255,-0.014323,0.03,1923.5,0.048871,0.031401,-2.6867e-24
0.073837,-0.013971,0.03,-244.77,0.0096233,0.03773,5.6534e-14
0.07384,-0.013962,0.03,-234.78,0.012996,0.036696,6.5275e-23
0.073952,-0.013984,0.03,-214.22,0.016869,0.035581,0
0.074055,-0.014001,0.03,-160.46,0.02154,0.034189,1.9934e-22
0.07415,-0.014013,0.03,-34.553,0.027126,0.032441,-2.0801e-22
0.074238,-0.014019,0.03,-76.123,0.033865,0.03023,2.4295e-24
0.074322,-0.014024,0.03,1114.9,0.040186,0.028172,-3.6808e-23
0.074407,-0.014047,0.03,1559.8,0.041068,0.02705,-2.9843e-22
0.074512,-0.014123,0.03,-5829.7,0.029035,0.031425,9.866e-23
0.074484,-0.014289,0.03,-4408.6,0.030914,0.035532,-1.4421e-22
0.074354,-0.014336,0.03,2213.9,0.047958,0.032908,-1.1302e-22
0.073397,-0.014013,0.03,181.79,0.012179,0.036904,1.4909e-22
0.073399,-0.014004,0.03,181.53,0.0096457,0.037428,-5.6534e-14
0.073544,-0.014055,0.03,182.87,0.015134,0.036406,1.2762e-22
0.073677,-0.014096,0.03,192.59,0.018677,0.03579,-2.8701e-22
0.073796,-0.014137,0.03,219.3,0.022961,0.035038,1.1879e-24
0.073904,-0.014178,0.03,272.3,0.028156,0.034145,-8.0288e-23
0.074,-0.014221,0.03,381.46,0.034493,0.033104,-9.423e-23
0.074086,-0.014266,0.03,554.8,0.041847,0.031998,-4.1666e-24
0.074167,-0.014312,0.03,777.72,0.049648,0.030965,-3.2547e-23
0.074256,-0.014351,0.03,2030.3,0.054922,0.030581,-1.8535e-23
0.073717,-0.013935,0.03,-242.79,0.0095979,0.037647,2.8267e-14
0.07372,-0.013925,0.03,-234.37,0.012921,0.036629,1.3942e-22
0.073843,-0.013951,0.03,-219.28,0.016704,0.035556,0
0.073956,-0.013971,0.03,-185.11,0.021171,0.034246,9.2614e-23
0.07406,-0.013986,0.03,-95.88,0.026563,0.032604,-1.8117e-22
0.074155,-0.013995,0.03,68.195,0.032953,0.030557,-6.2129e-24
0.074244,-0.013998,0.03,54.037,0.040378,0.028073,4.7775e-23
0.074331,-0.014003,0.03,1398.4,0.046626,0.025964,-9.104e-24
0.074421,-0.014032,0.03,1691.3,0.045944,0.025205,-1.8233e-22
0.074528,-0.014121,0.03,-5364.1,0.03153,0.030517,1.6826e-23
0.074498,-0.014299,0.03,-3990.3,0.033312,0.035263,2.8154e-23
0.074363,-0.014358,0.03,2107.3,0.052391,0.032488,2.3439e-22
0.073234,-0.013979,0.03,177.58,0.012089,0.036804,1.1107e-23
0.073236,-0.01397,0.03,177.49,0.0096222,0.037315,-2.8267e-14
0.073395,-0.014024,0.03,178.04,0.014954,0.036334,2.4663e-22
0.073541,-0.014068,0.03,185.49,0.018365,0.03575,-2.8587e-22
0.073673,-0.014111,0.03,200.02,0.022452,0.035038,-5.8798e-24
0.073792,-0.014154,0.03,238.67,0.027386,0.034178,-1.524e-22
0.073899,-0.014198,0.03,308.83,0.033337,0.03318,6.665e-23
0.073994,-0.014244,0.03,427.32,0.040493,0.032043,-1.7544e-23
0.07408,-0.014293,0.03,620.42,0.048527,0.030877,1.1336e-22
0.074163,-0.014342,0.03,921.66,0.056466,0.029903,-4.5133e-23
0.074258,-0.01438,0.03,2077,0.060992,0.029787,6.5377e-24
0.073584,-0.013894,0.03,-241.38,0.00957,0.037556,-2.8267e-14
0.073587,-0.013885,0.03,-234.27,0.012859,0.036549,2.6542e-22
0.073723,-0.013914,0.03,-222.23,0.016565,0.035511,-8.4392e-25
0.073847,-0.013938,0.03,-199.25,0.020901,0.03426,-2.6324e-24
0.07396,-0.013957,0.03,-142.56,0.026034,0.032727,-6.2804e-24
0.074065,-0.013969,0.03,-15.877,0.032215,0.030806,-1.0271e-22
0.074161,-0.013974,0.03,177.96,0.039436,0.028451,2.6362e-22
0.074251,-0.013975,0.03,232.77,0.047419,0.025737,-1.7951e-23
0.074343,-0.013981,0.03,1666.7,0.053305,0.023651,-7.6406e-23
0.074436,-0.014017,0.03,1739.4,0.050828,0.023336,1.4372e-24
0.074544,-0.014119,0.03,-4871,0.034016,0.029614,-2.3208e-22
0.074513,-0.014309,0.03,-3591,0.03569,0.034989,7.3853e-24
0.074374,-0.01438,0.03,1931,0.056737,0.032086,2.3196e-23
0.073054,-0.013942,0.03,173.68,0.012001,0.036692,8.5769e-23
0.073056,-0.013932,0.03,173.68,0.0095964,0.037191,0
0.073231,-0.01399,0.03,173.72,0.014785,0.036249,1.1779e-22
0.073392,-0.014037,0.03,179.16,0.018077,0.035697,9.2285e-25
0.073538,-0.014082,0.03,189.68,0.021998,0.035021,-6.4339e-24
0.073669,-0.014127,0.03,210.35,0.02669,0.034204,1.9079e-22
0.073788,-0.014173,0.03,262.42,0.032334,0.033236,7.1519e-23
0.073893,-0.014221,0.03,349.21,0.039089,0.032133,7.7663e-23
0.073987,-0.014271,0.03,467.66,0.047053,0.03091,1.4586e-22
0.074073,-0.014324,0.03,674.01,0.055634,0.029705,7.8579e-24
0.074159,-0.014375,0.03,1032.8,0.063454,0.028835,3.119e-23
0.074263,-0.014411,0.03,2050,0.06702,0.029016,2.3186e-24
0.073439,-0.01385,0.03,-240.67,0.0095393,0.037455,-5.6534e-14
0.073442,-0.01384,0.03,-234.43,0.012804,0.036457,1.2633e-22
0.07359,-0.013874,0.03,-223.98,0.016455,0.035448,-2.7795e-24
0.073726,-0.013902,0.03,-208.76,0.020676,0.034247,-1.4027e-22
0.073851,-0.013924,0.03,-170.04,0.025635,0.032794,8.0567e-23
0.073965,-0.013939,0.03,-86.014,0.031507,0.031008,-8.9736e-23
0.07407,-0.013948,0.03,72.266,0.038537,0.028784,2.6226e-22
0.074167,-0.01395,0.03,286.61,0.046581,0.026129,1.5259e-23
0.07426,-0.013949,0.03,442.94,0.054945,0.023247,-6.181e-24
0.074357,-0.013957,0.03,1885.6,0.060171,0.021262,-1.0548e-23
0.074454,-0.014002,0.03,1698,0.055687,0.021469,9.6173e-23
0.074562,-0.014118,0.03,-4390.9,0.036492,0.028721,4.1265e-22
0.07453,-0.014318,0.03,-3206.4,0.038046,0.034707,-1.8915e-23
0.074387,-0.014404,0.03,1702.1,0.06098,0.031692,-2.0483e-22
0.072856,-0.013901,0.03,170.01,0.011914,0.036568,3.6673e-22
0.072858,-0.013891,0.03,170.05,0.009568,0.037055,0
0.073051,-0.013953,0.03,169.83,0.014623,0.036151,-3.0046e-24
0.073228,-0.014002,0.03,174.18,0.01781,0.035631,1.0868e-22
0.073389,-0.014051,0.03,181.37,0.021581,0.03499,-1.1316e-22
0.073534,-0.014098,0.03,195.82,0.026068,0.034213,1.476e-22
0.073665,-0.014146,0.03,225.06,0.031424,0.033289,7.6087e-24
0.073782,-0.014195,0.03,290.66,0.03783,0.03221,8.2531e-23
0.073887,-0.014247,0.03,388.33,0.045417,0.031006,-2.1996e-24
0.073979,-0.014302,0.03,499.91,0.054137,0.02971,7.0456e-24
0.074065,-0.014359,0.03,713.12,0.06307,0.028497,-8.6161e-23
0.074157,-0.014411,0.03,1098.1,0.070515,0.027774,5.6532e-26
0.07427,-0.014445,0.03,1956.6,0.07296,0.028264,-3.0647e-23
0.073279,-0.013801,0.03,-240.46,0.0095055,0.037345,-2.8267e-14
0.073282,-0.013791,0.03,-234.91,0.012756,0.036352,-2.0568e-22
0.073445,-0.01383,0.03,-225.37,0.016365,0.035368,-1.0355e-24
0.073594,-0.013862,0.03,-214.03,0.020501,0.034208,-2.682e-22
0.07373,-0.013888,0.03,-189.63,0.025302,0.032823,2.3131e-24
0.073856,-0.013907,0.03,-130.83,0.030954,0.031142,6.8747e-24
0.07397,-0.01392,0.03,-17.141,0.037638,0.029075,8.4877e-23
0.074076,-0.013925,0.03,159.62,0.045564,0.02653,1.2651e-23
0.074175,-0.013923,0.03,388.09,0.054377,0.023602,-2.2635e-22
0.074271,-0.01392,0.03,657.98,0.062894,0.02063,-5.7264e-23
0.074373,-0.013933,0.03,2032.6,0.067151,0.018834,1.5262e-22
0.074474,-0.013988,0.03,1563.9,0.060501,0.019626,1.7683e-22
0.074581,-0.014117,0.03,-3939.2,0.038957,0.027846,2.0081e-22
0.074548,-0.014329,0.03,-2857.3,0.040376,0.034409,-1.7154e-22
0.074402,-0.014429,0.03,1446.9,0.065104,0.031296,-4.9958e-22
0.072639,-0.013856,0.03,166.52,0.011828,0.036429,2.1475e-22
0.072641,-0.013846,0.03,166.56,0.0095368,0.036905,-2.8267e-14
0.072854,-0.013911,0.03,166.24,0.014468,0.03604,-3.5413e-24
0.073049,-0.013965,0.03,169.9,0.017559,0.03555,-8.7395e-23
0.073225,-0.014016,0.03,175.31,0.021196,0.034944,-1.1183e-22
0.073385,-0.014066,0.03,184.93,0.025499,0.034207,-2.3494e-22
0.07353,-0.014117,0.03,204.96,0.030608,0.033324,-6.3623e-25
0.07366,-0.014168,0.03,243.45,0.036683,0.032289,-1.2686e-22
0.073776,-0.01422,0.03,320.02,0.043894,0.031102,-2.2086e-24
0.073879,-0.014277,0.03,421.01,0.052311,0.029804,2.8389e-24
0.07397,-0.014337,0.03,522.69,0.061676,0.028452,-1.2413e-22
0.074058,-0.014398,0.03,735.17,0.070727,0.027272,3.9885e-24
0.074156,-0.01445,0.03,1116.3,0.077565,0.026731,-2.9209e-23
0.074279,-0.014479,0.03,1812.3,0.078767,0.027533,-1.417e-22
0.073103,-0.013747,0.03,-240.73,0.0094684,0.037224,-8.4801e-14
0.073106,-0.013738,0.03,-235.67,0.012712,0.036233,-1.1259e-22
0.073285,-0.013781,0.03,-226.6,0.016292,0.035271,2.1145e-22
0.073448,-0.013817,0.03,-217.8,0.020358,0.034147,-3.5501e-22
0.073598,-0.013848,0.03,-200.44,0.025038,0.032816,-1.2057e-22
0.073735,-0.013871,0.03,-164.07,0.030489,0.031222,1.1366e-25
0.073861,-0.013888,0.03,-81.754,0.036907,0.029287,-1.3619e-22
0.073976,-0.013897,0.03,59.503,0.044474,0.026914,1.0198e-23
0.074083,-0.013898,0.03,237.83,0.053317,0.024044,-8.4458e-23
0.074183,-0.013892,0.03,479.11,0.062789,0.020893,-7.2926e-23
0.074283,-0.013889,0.03,852.52,0.07117,0.017925,7.4766e-23
0.074392,-0.013907,0.03,2081.4,0.074178,0.016401,-2.2316e-22
0.074497,-0.013973,0.03,1356.1,0.065251,0.017827,-2.0115e-23
0.074602,-0.014117,0.03,-3515.3,0.04141,0.026995,1.2895e-22
0.074568,-0.014339,0.03,-2547.9,0.042684,0.034093,-1.7656e-22
0.074421,-0.014454,0.03,1182.4,0.069104,0.030893,-1.9574e-22
0.072401,-0.013806,0.03,163.17,0.011741,0.036275,1.478e-22
0.072403,-0.013796,0.03,163.18,0.0095026,0.036741,-2.8267e-14
0.072637,-0.013866,0.03,162.86,0.014317,0.035914,1.5764e-22
0.072851,-0.013923,0.03,166.1,0.01732,0.035454,-1.9484e-22
0.073045,-0.013978,0.03,170.36,0.020836,0.034882,2.546e-24
0.073222,-0.014032,0.03,177.27,0.024974,0.034184,-1.1521e-22
0.073381,-0.014084,0.03,190.05,0.029862,0.033345,9.7807e-23
0.073525,-0.014138,0.03,216.21,0.035647,0.032352,-8.416e-24
0.073654,-0.014192,0.03,264.56,0.042488,0.031205,-2.8855e-25
0.073768,-0.014249,0.03,347.48,0.050528,0.029915,9.2443e-24
0.073869,-0.014311,0.03,443.44,0.059734,0.028533,-1.1078e-22
0.07396,-0.014376,0.03,534.97,0.069574,0.02715,-2.3468e-23
0.074051,-0.01444,0.03,739.77,0.078489,0.026048,5.1564e-23
0.074157,-0.014492,0.03,1092.4,0.084519,0.025718,3.2525e-23
0.074291,-0.014516,0.03,1630.2,0.084411,0.026821,8.3258e-23
0.07291,-0.013688,0.03,-241.35,0.0094277,0.03709,-5.6534e-14
0.072913,-0.013679,0.03,-236.69,0.01267,0.036101,5.1582e-23
0.073109,-0.013727,0.03,-227.84,0.016232,0.035159,2.118e-22
0.073288,-0.013769,0.03,-220.47,0.020245,0.034064,-2.2318e-22
0.073452,-0.013804,0.03,-207.93,0.024825,0.03278,-1.2928e-22
0.073602,-0.013832,0.03,-182.63,0.030115,0.031258,-1.2057e-22
0.07374,-0.013853,0.03,-131.54,0.036285,0.029432,-2.5496e-22
0.073867,-0.013866,0.03,-24.528,0.043544,0.027215,-3.8836e-24
0.073983,-0.013871,0.03,136.43,0.052052,0.024517,-5.6416e-24
0.074091,-0.013867,0.03,301.14,0.061797,0.021338,-4.5551e-24
0.074193,-0.013858,0.03,558.54,0.071736,0.018037,1.1917e-22
0.074299,-0.013856,0.03,1000.3,0.079666,0.015171,9.3887e-23
0.074414,-0.013882,0.03,2030.6,0.081194,0.013994,-1.201e-22
0.074523,-0.013959,0.03,1099.2,0.069918,0.01609,1.7417e-22
0.074625,-0.014117,0.03,-3132.6,0.043854,0.026172,1.6623e-22
0.07459,-0.01435,0.03,-2269.8,0.044975,0.033754,1.1288e-22
0.074441,-0.01448,0.03,925.54,0.072979,0.030476,1.7246e-22
0.07214,-0.013751,0.03,159.92,0.011653,0.036105,4.2264e-23
0.072142,-0.013742,0.03,159.92,0.009465,0.036561,0
0.072399,-0.013816,0.03,159.61,0.014169,0.035772,1.2098e-23
0.072634,-0.013878,0.03,162.57,0.01709,0.035342,-1.6101e-22
0.072848,-0.013937,0.03,166.16,0.020496,0.034805,-1.7233e-22
0.073042,-0.013994,0.03,171.32,0.024486,0.034145,2.3304e-24
0.073218,-0.014049,0.03,180.2,0.029175,0.033348,1.0305e-22
0.073376,-0.014105,0.03,196.84,0.0347,0.032401,2.2314e-22
0.073519,-0.014161,0.03,229.87,0.04121,0.031295,9.4131e-24
0.073646,-0.01422,0.03,286.83,0.048851,0.030039,9.7037e-24
